,geo_value,time_value,value,location_name
0,54001,2020-01-19,0.0,Barbour County
1,54003,2020-01-19,0.0,Berkeley County
2,54005,2020-01-19,0.0,Boone County
3,54007,2020-01-19,0.0,Braxton County
4,54009,2020-01-19,0.0,Brooke County
5,54011,2020-01-19,0.0,Cabell County
6,54013,2020-01-19,0.0,Calhoun County
7,54015,2020-01-19,0.0,Clay County
8,54017,2020-01-19,0.0,Doddridge County
9,54019,2020-01-19,0.0,Fayette County
10,54021,2020-01-19,0.0,Gilmer County
11,54023,2020-01-19,0.0,Grant County
12,54025,2020-01-19,0.0,Greenbrier County
13,54027,2020-01-19,0.0,Hampshire County
14,54029,2020-01-19,0.0,Hancock County
15,54031,2020-01-19,0.0,Hardy County
16,54033,2020-01-19,0.0,Harrison County
17,54035,2020-01-19,0.0,Jackson County
18,54037,2020-01-19,0.0,Jefferson County
19,54039,2020-01-19,0.0,Kanawha County
20,54041,2020-01-19,0.0,Lewis County
21,54043,2020-01-19,0.0,Lincoln County
22,54045,2020-01-19,0.0,Logan County
23,54049,2020-01-19,0.0,Marion County
24,54051,2020-01-19,0.0,Marshall County
25,54053,2020-01-19,0.0,Mason County
26,54047,2020-01-19,0.0,McDowell County
27,54055,2020-01-19,0.0,Mercer County
28,54057,2020-01-19,0.0,Mineral County
29,54059,2020-01-19,0.0,Mingo County
30,54061,2020-01-19,0.0,Monongalia County
31,54063,2020-01-19,0.0,Monroe County
32,54065,2020-01-19,0.0,Morgan County
33,54067,2020-01-19,0.0,Nicholas County
34,54069,2020-01-19,0.0,Ohio County
35,54071,2020-01-19,0.0,Pendleton County
36,54073,2020-01-19,0.0,Pleasants County
37,54075,2020-01-19,0.0,Pocahontas County
38,54077,2020-01-19,0.0,Preston County
39,54079,2020-01-19,0.0,Putnam County
40,54081,2020-01-19,0.0,Raleigh County
41,54083,2020-01-19,0.0,Randolph County
42,54085,2020-01-19,0.0,Ritchie County
43,54087,2020-01-19,0.0,Roane County
44,54089,2020-01-19,0.0,Summers County
45,54091,2020-01-19,0.0,Taylor County
46,54093,2020-01-19,0.0,Tucker County
47,54095,2020-01-19,0.0,Tyler County
48,54097,2020-01-19,0.0,Upshur County
49,54099,2020-01-19,0.0,Wayne County
50,54101,2020-01-19,0.0,Webster County
51,54103,2020-01-19,0.0,Wetzel County
52,54105,2020-01-19,0.0,Wirt County
53,54107,2020-01-19,0.0,Wood County
54,54109,2020-01-19,0.0,Wyoming County
55,54001,2020-01-26,0.0,Barbour County
56,54003,2020-01-26,0.0,Berkeley County
57,54005,2020-01-26,0.0,Boone County
58,54007,2020-01-26,0.0,Braxton County
59,54009,2020-01-26,0.0,Brooke County
60,54011,2020-01-26,0.0,Cabell County
61,54013,2020-01-26,0.0,Calhoun County
62,54015,2020-01-26,0.0,Clay County
63,54017,2020-01-26,0.0,Doddridge County
64,54019,2020-01-26,0.0,Fayette County
65,54021,2020-01-26,0.0,Gilmer County
66,54023,2020-01-26,0.0,Grant County
67,54025,2020-01-26,0.0,Greenbrier County
68,54027,2020-01-26,0.0,Hampshire County
69,54029,2020-01-26,0.0,Hancock County
70,54031,2020-01-26,0.0,Hardy County
71,54033,2020-01-26,0.0,Harrison County
72,54035,2020-01-26,0.0,Jackson County
73,54037,2020-01-26,0.0,Jefferson County
74,54039,2020-01-26,0.0,Kanawha County
75,54041,2020-01-26,0.0,Lewis County
76,54043,2020-01-26,0.0,Lincoln County
77,54045,2020-01-26,0.0,Logan County
78,54049,2020-01-26,0.0,Marion County
79,54051,2020-01-26,0.0,Marshall County
80,54053,2020-01-26,0.0,Mason County
81,54047,2020-01-26,0.0,McDowell County
82,54055,2020-01-26,0.0,Mercer County
83,54057,2020-01-26,0.0,Mineral County
84,54059,2020-01-26,0.0,Mingo County
85,54061,2020-01-26,0.0,Monongalia County
86,54063,2020-01-26,0.0,Monroe County
87,54065,2020-01-26,0.0,Morgan County
88,54067,2020-01-26,0.0,Nicholas County
89,54069,2020-01-26,0.0,Ohio County
90,54071,2020-01-26,0.0,Pendleton County
91,54073,2020-01-26,0.0,Pleasants County
92,54075,2020-01-26,0.0,Pocahontas County
93,54077,2020-01-26,0.0,Preston County
94,54079,2020-01-26,0.0,Putnam County
95,54081,2020-01-26,0.0,Raleigh County
96,54083,2020-01-26,0.0,Randolph County
97,54085,2020-01-26,0.0,Ritchie County
98,54087,2020-01-26,0.0,Roane County
99,54089,2020-01-26,0.0,Summers County
100,54091,2020-01-26,0.0,Taylor County
101,54093,2020-01-26,0.0,Tucker County
102,54095,2020-01-26,0.0,Tyler County
103,54097,2020-01-26,0.0,Upshur County
104,54099,2020-01-26,0.0,Wayne County
105,54101,2020-01-26,0.0,Webster County
106,54103,2020-01-26,0.0,Wetzel County
107,54105,2020-01-26,0.0,Wirt County
108,54107,2020-01-26,0.0,Wood County
109,54109,2020-01-26,0.0,Wyoming County
110,54001,2020-02-02,0.0,Barbour County
111,54003,2020-02-02,0.0,Berkeley County
112,54005,2020-02-02,0.0,Boone County
113,54007,2020-02-02,0.0,Braxton County
114,54009,2020-02-02,0.0,Brooke County
115,54011,2020-02-02,0.0,Cabell County
116,54013,2020-02-02,0.0,Calhoun County
117,54015,2020-02-02,0.0,Clay County
118,54017,2020-02-02,0.0,Doddridge County
119,54019,2020-02-02,0.0,Fayette County
120,54021,2020-02-02,0.0,Gilmer County
121,54023,2020-02-02,0.0,Grant County
122,54025,2020-02-02,0.0,Greenbrier County
123,54027,2020-02-02,0.0,Hampshire County
124,54029,2020-02-02,0.0,Hancock County
125,54031,2020-02-02,0.0,Hardy County
126,54033,2020-02-02,0.0,Harrison County
127,54035,2020-02-02,0.0,Jackson County
128,54037,2020-02-02,0.0,Jefferson County
129,54039,2020-02-02,0.0,Kanawha County
130,54041,2020-02-02,0.0,Lewis County
131,54043,2020-02-02,0.0,Lincoln County
132,54045,2020-02-02,0.0,Logan County
133,54049,2020-02-02,0.0,Marion County
134,54051,2020-02-02,0.0,Marshall County
135,54053,2020-02-02,0.0,Mason County
136,54047,2020-02-02,0.0,McDowell County
137,54055,2020-02-02,0.0,Mercer County
138,54057,2020-02-02,0.0,Mineral County
139,54059,2020-02-02,0.0,Mingo County
140,54061,2020-02-02,0.0,Monongalia County
141,54063,2020-02-02,0.0,Monroe County
142,54065,2020-02-02,0.0,Morgan County
143,54067,2020-02-02,0.0,Nicholas County
144,54069,2020-02-02,0.0,Ohio County
145,54071,2020-02-02,0.0,Pendleton County
146,54073,2020-02-02,0.0,Pleasants County
147,54075,2020-02-02,0.0,Pocahontas County
148,54077,2020-02-02,0.0,Preston County
149,54079,2020-02-02,0.0,Putnam County
150,54081,2020-02-02,0.0,Raleigh County
151,54083,2020-02-02,0.0,Randolph County
152,54085,2020-02-02,0.0,Ritchie County
153,54087,2020-02-02,0.0,Roane County
154,54089,2020-02-02,0.0,Summers County
155,54091,2020-02-02,0.0,Taylor County
156,54093,2020-02-02,0.0,Tucker County
157,54095,2020-02-02,0.0,Tyler County
158,54097,2020-02-02,0.0,Upshur County
159,54099,2020-02-02,0.0,Wayne County
160,54101,2020-02-02,0.0,Webster County
161,54103,2020-02-02,0.0,Wetzel County
162,54105,2020-02-02,0.0,Wirt County
163,54107,2020-02-02,0.0,Wood County
164,54109,2020-02-02,0.0,Wyoming County
165,54001,2020-02-09,0.0,Barbour County
166,54003,2020-02-09,0.0,Berkeley County
167,54005,2020-02-09,0.0,Boone County
168,54007,2020-02-09,0.0,Braxton County
169,54009,2020-02-09,0.0,Brooke County
170,54011,2020-02-09,0.0,Cabell County
171,54013,2020-02-09,0.0,Calhoun County
172,54015,2020-02-09,0.0,Clay County
173,54017,2020-02-09,0.0,Doddridge County
174,54019,2020-02-09,0.0,Fayette County
175,54021,2020-02-09,0.0,Gilmer County
176,54023,2020-02-09,0.0,Grant County
177,54025,2020-02-09,0.0,Greenbrier County
178,54027,2020-02-09,0.0,Hampshire County
179,54029,2020-02-09,0.0,Hancock County
180,54031,2020-02-09,0.0,Hardy County
181,54033,2020-02-09,0.0,Harrison County
182,54035,2020-02-09,0.0,Jackson County
183,54037,2020-02-09,0.0,Jefferson County
184,54039,2020-02-09,0.0,Kanawha County
185,54041,2020-02-09,0.0,Lewis County
186,54043,2020-02-09,0.0,Lincoln County
187,54045,2020-02-09,0.0,Logan County
188,54049,2020-02-09,0.0,Marion County
189,54051,2020-02-09,0.0,Marshall County
190,54053,2020-02-09,0.0,Mason County
191,54047,2020-02-09,0.0,McDowell County
192,54055,2020-02-09,0.0,Mercer County
193,54057,2020-02-09,0.0,Mineral County
194,54059,2020-02-09,0.0,Mingo County
195,54061,2020-02-09,0.0,Monongalia County
196,54063,2020-02-09,0.0,Monroe County
197,54065,2020-02-09,0.0,Morgan County
198,54067,2020-02-09,0.0,Nicholas County
199,54069,2020-02-09,0.0,Ohio County
200,54071,2020-02-09,0.0,Pendleton County
201,54073,2020-02-09,0.0,Pleasants County
202,54075,2020-02-09,0.0,Pocahontas County
203,54077,2020-02-09,0.0,Preston County
204,54079,2020-02-09,0.0,Putnam County
205,54081,2020-02-09,0.0,Raleigh County
206,54083,2020-02-09,0.0,Randolph County
207,54085,2020-02-09,0.0,Ritchie County
208,54087,2020-02-09,0.0,Roane County
209,54089,2020-02-09,0.0,Summers County
210,54091,2020-02-09,0.0,Taylor County
211,54093,2020-02-09,0.0,Tucker County
212,54095,2020-02-09,0.0,Tyler County
213,54097,2020-02-09,0.0,Upshur County
214,54099,2020-02-09,0.0,Wayne County
215,54101,2020-02-09,0.0,Webster County
216,54103,2020-02-09,0.0,Wetzel County
217,54105,2020-02-09,0.0,Wirt County
218,54107,2020-02-09,0.0,Wood County
219,54109,2020-02-09,0.0,Wyoming County
220,54001,2020-02-16,0.0,Barbour County
221,54003,2020-02-16,0.0,Berkeley County
222,54005,2020-02-16,0.0,Boone County
223,54007,2020-02-16,0.0,Braxton County
224,54009,2020-02-16,0.0,Brooke County
225,54011,2020-02-16,0.0,Cabell County
226,54013,2020-02-16,0.0,Calhoun County
227,54015,2020-02-16,0.0,Clay County
228,54017,2020-02-16,0.0,Doddridge County
229,54019,2020-02-16,0.0,Fayette County
230,54021,2020-02-16,0.0,Gilmer County
231,54023,2020-02-16,0.0,Grant County
232,54025,2020-02-16,0.0,Greenbrier County
233,54027,2020-02-16,0.0,Hampshire County
234,54029,2020-02-16,0.0,Hancock County
235,54031,2020-02-16,0.0,Hardy County
236,54033,2020-02-16,0.0,Harrison County
237,54035,2020-02-16,0.0,Jackson County
238,54037,2020-02-16,0.0,Jefferson County
239,54039,2020-02-16,0.0,Kanawha County
240,54041,2020-02-16,0.0,Lewis County
241,54043,2020-02-16,0.0,Lincoln County
242,54045,2020-02-16,0.0,Logan County
243,54049,2020-02-16,0.0,Marion County
244,54051,2020-02-16,0.0,Marshall County
245,54053,2020-02-16,0.0,Mason County
246,54047,2020-02-16,0.0,McDowell County
247,54055,2020-02-16,0.0,Mercer County
248,54057,2020-02-16,0.0,Mineral County
249,54059,2020-02-16,0.0,Mingo County
250,54061,2020-02-16,0.0,Monongalia County
251,54063,2020-02-16,0.0,Monroe County
252,54065,2020-02-16,0.0,Morgan County
253,54067,2020-02-16,0.0,Nicholas County
254,54069,2020-02-16,0.0,Ohio County
255,54071,2020-02-16,0.0,Pendleton County
256,54073,2020-02-16,0.0,Pleasants County
257,54075,2020-02-16,0.0,Pocahontas County
258,54077,2020-02-16,0.0,Preston County
259,54079,2020-02-16,0.0,Putnam County
260,54081,2020-02-16,0.0,Raleigh County
261,54083,2020-02-16,0.0,Randolph County
262,54085,2020-02-16,0.0,Ritchie County
263,54087,2020-02-16,0.0,Roane County
264,54089,2020-02-16,0.0,Summers County
265,54091,2020-02-16,0.0,Taylor County
266,54093,2020-02-16,0.0,Tucker County
267,54095,2020-02-16,0.0,Tyler County
268,54097,2020-02-16,0.0,Upshur County
269,54099,2020-02-16,0.0,Wayne County
270,54101,2020-02-16,0.0,Webster County
271,54103,2020-02-16,0.0,Wetzel County
272,54105,2020-02-16,0.0,Wirt County
273,54107,2020-02-16,0.0,Wood County
274,54109,2020-02-16,0.0,Wyoming County
275,54001,2020-02-23,0.0,Barbour County
276,54003,2020-02-23,0.0,Berkeley County
277,54005,2020-02-23,0.0,Boone County
278,54007,2020-02-23,0.0,Braxton County
279,54009,2020-02-23,0.0,Brooke County
280,54011,2020-02-23,0.0,Cabell County
281,54013,2020-02-23,0.0,Calhoun County
282,54015,2020-02-23,0.0,Clay County
283,54017,2020-02-23,0.0,Doddridge County
284,54019,2020-02-23,0.0,Fayette County
285,54021,2020-02-23,0.0,Gilmer County
286,54023,2020-02-23,0.0,Grant County
287,54025,2020-02-23,0.0,Greenbrier County
288,54027,2020-02-23,0.0,Hampshire County
289,54029,2020-02-23,0.0,Hancock County
290,54031,2020-02-23,0.0,Hardy County
291,54033,2020-02-23,0.0,Harrison County
292,54035,2020-02-23,0.0,Jackson County
293,54037,2020-02-23,0.0,Jefferson County
294,54039,2020-02-23,0.0,Kanawha County
295,54041,2020-02-23,0.0,Lewis County
296,54043,2020-02-23,0.0,Lincoln County
297,54045,2020-02-23,0.0,Logan County
298,54049,2020-02-23,0.0,Marion County
299,54051,2020-02-23,0.0,Marshall County
300,54053,2020-02-23,0.0,Mason County
301,54047,2020-02-23,0.0,McDowell County
302,54055,2020-02-23,0.0,Mercer County
303,54057,2020-02-23,0.0,Mineral County
304,54059,2020-02-23,0.0,Mingo County
305,54061,2020-02-23,0.0,Monongalia County
306,54063,2020-02-23,0.0,Monroe County
307,54065,2020-02-23,0.0,Morgan County
308,54067,2020-02-23,0.0,Nicholas County
309,54069,2020-02-23,0.0,Ohio County
310,54071,2020-02-23,0.0,Pendleton County
311,54073,2020-02-23,0.0,Pleasants County
312,54075,2020-02-23,0.0,Pocahontas County
313,54077,2020-02-23,0.0,Preston County
314,54079,2020-02-23,0.0,Putnam County
315,54081,2020-02-23,0.0,Raleigh County
316,54083,2020-02-23,0.0,Randolph County
317,54085,2020-02-23,0.0,Ritchie County
318,54087,2020-02-23,0.0,Roane County
319,54089,2020-02-23,0.0,Summers County
320,54091,2020-02-23,0.0,Taylor County
321,54093,2020-02-23,0.0,Tucker County
322,54095,2020-02-23,0.0,Tyler County
323,54097,2020-02-23,0.0,Upshur County
324,54099,2020-02-23,0.0,Wayne County
325,54101,2020-02-23,0.0,Webster County
326,54103,2020-02-23,0.0,Wetzel County
327,54105,2020-02-23,0.0,Wirt County
328,54107,2020-02-23,0.0,Wood County
329,54109,2020-02-23,0.0,Wyoming County
330,54001,2020-03-01,0.0,Barbour County
331,54003,2020-03-01,0.0,Berkeley County
332,54005,2020-03-01,0.0,Boone County
333,54007,2020-03-01,0.0,Braxton County
334,54009,2020-03-01,0.0,Brooke County
335,54011,2020-03-01,0.0,Cabell County
336,54013,2020-03-01,0.0,Calhoun County
337,54015,2020-03-01,0.0,Clay County
338,54017,2020-03-01,0.0,Doddridge County
339,54019,2020-03-01,0.0,Fayette County
340,54021,2020-03-01,0.0,Gilmer County
341,54023,2020-03-01,0.0,Grant County
342,54025,2020-03-01,0.0,Greenbrier County
343,54027,2020-03-01,0.0,Hampshire County
344,54029,2020-03-01,0.0,Hancock County
345,54031,2020-03-01,0.0,Hardy County
346,54033,2020-03-01,0.0,Harrison County
347,54035,2020-03-01,0.0,Jackson County
348,54037,2020-03-01,0.0,Jefferson County
349,54039,2020-03-01,0.0,Kanawha County
350,54041,2020-03-01,0.0,Lewis County
351,54043,2020-03-01,0.0,Lincoln County
352,54045,2020-03-01,0.0,Logan County
353,54049,2020-03-01,0.0,Marion County
354,54051,2020-03-01,0.0,Marshall County
355,54053,2020-03-01,0.0,Mason County
356,54047,2020-03-01,0.0,McDowell County
357,54055,2020-03-01,0.0,Mercer County
358,54057,2020-03-01,0.0,Mineral County
359,54059,2020-03-01,0.0,Mingo County
360,54061,2020-03-01,0.0,Monongalia County
361,54063,2020-03-01,0.0,Monroe County
362,54065,2020-03-01,0.0,Morgan County
363,54067,2020-03-01,0.0,Nicholas County
364,54069,2020-03-01,0.0,Ohio County
365,54071,2020-03-01,0.0,Pendleton County
366,54073,2020-03-01,0.0,Pleasants County
367,54075,2020-03-01,0.0,Pocahontas County
368,54077,2020-03-01,0.0,Preston County
369,54079,2020-03-01,0.0,Putnam County
370,54081,2020-03-01,0.0,Raleigh County
371,54083,2020-03-01,0.0,Randolph County
372,54085,2020-03-01,0.0,Ritchie County
373,54087,2020-03-01,0.0,Roane County
374,54089,2020-03-01,0.0,Summers County
375,54091,2020-03-01,0.0,Taylor County
376,54093,2020-03-01,0.0,Tucker County
377,54095,2020-03-01,0.0,Tyler County
378,54097,2020-03-01,0.0,Upshur County
379,54099,2020-03-01,0.0,Wayne County
380,54101,2020-03-01,0.0,Webster County
381,54103,2020-03-01,0.0,Wetzel County
382,54105,2020-03-01,0.0,Wirt County
383,54107,2020-03-01,0.0,Wood County
384,54109,2020-03-01,0.0,Wyoming County
385,54001,2020-03-08,0.0,Barbour County
386,54003,2020-03-08,0.0,Berkeley County
387,54005,2020-03-08,0.0,Boone County
388,54007,2020-03-08,0.0,Braxton County
389,54009,2020-03-08,0.0,Brooke County
390,54011,2020-03-08,0.0,Cabell County
391,54013,2020-03-08,0.0,Calhoun County
392,54015,2020-03-08,0.0,Clay County
393,54017,2020-03-08,0.0,Doddridge County
394,54019,2020-03-08,0.0,Fayette County
395,54021,2020-03-08,0.0,Gilmer County
396,54023,2020-03-08,0.0,Grant County
397,54025,2020-03-08,0.0,Greenbrier County
398,54027,2020-03-08,0.0,Hampshire County
399,54029,2020-03-08,0.0,Hancock County
400,54031,2020-03-08,0.0,Hardy County
401,54033,2020-03-08,0.0,Harrison County
402,54035,2020-03-08,0.0,Jackson County
403,54037,2020-03-08,0.0,Jefferson County
404,54039,2020-03-08,0.0,Kanawha County
405,54041,2020-03-08,0.0,Lewis County
406,54043,2020-03-08,0.0,Lincoln County
407,54045,2020-03-08,0.0,Logan County
408,54049,2020-03-08,0.0,Marion County
409,54051,2020-03-08,0.0,Marshall County
410,54053,2020-03-08,0.0,Mason County
411,54047,2020-03-08,0.0,McDowell County
412,54055,2020-03-08,0.0,Mercer County
413,54057,2020-03-08,0.0,Mineral County
414,54059,2020-03-08,0.0,Mingo County
415,54061,2020-03-08,0.0,Monongalia County
416,54063,2020-03-08,0.0,Monroe County
417,54065,2020-03-08,0.0,Morgan County
418,54067,2020-03-08,0.0,Nicholas County
419,54069,2020-03-08,0.0,Ohio County
420,54071,2020-03-08,0.0,Pendleton County
421,54073,2020-03-08,0.0,Pleasants County
422,54075,2020-03-08,0.0,Pocahontas County
423,54077,2020-03-08,0.0,Preston County
424,54079,2020-03-08,0.0,Putnam County
425,54081,2020-03-08,0.0,Raleigh County
426,54083,2020-03-08,0.0,Randolph County
427,54085,2020-03-08,0.0,Ritchie County
428,54087,2020-03-08,0.0,Roane County
429,54089,2020-03-08,0.0,Summers County
430,54091,2020-03-08,0.0,Taylor County
431,54093,2020-03-08,0.0,Tucker County
432,54095,2020-03-08,0.0,Tyler County
433,54097,2020-03-08,0.0,Upshur County
434,54099,2020-03-08,0.0,Wayne County
435,54101,2020-03-08,0.0,Webster County
436,54103,2020-03-08,0.0,Wetzel County
437,54105,2020-03-08,0.0,Wirt County
438,54107,2020-03-08,0.0,Wood County
439,54109,2020-03-08,0.0,Wyoming County
440,54001,2020-03-15,0.0,Barbour County
441,54003,2020-03-15,0.0,Berkeley County
442,54005,2020-03-15,0.0,Boone County
443,54007,2020-03-15,0.0,Braxton County
444,54009,2020-03-15,0.0,Brooke County
445,54011,2020-03-15,0.0,Cabell County
446,54013,2020-03-15,0.0,Calhoun County
447,54015,2020-03-15,0.0,Clay County
448,54017,2020-03-15,0.0,Doddridge County
449,54019,2020-03-15,0.0,Fayette County
450,54021,2020-03-15,0.0,Gilmer County
451,54023,2020-03-15,0.0,Grant County
452,54025,2020-03-15,0.0,Greenbrier County
453,54027,2020-03-15,0.0,Hampshire County
454,54029,2020-03-15,0.0,Hancock County
455,54031,2020-03-15,0.0,Hardy County
456,54033,2020-03-15,0.0,Harrison County
457,54035,2020-03-15,1.0,Jackson County
458,54037,2020-03-15,2.0,Jefferson County
459,54039,2020-03-15,2.0,Kanawha County
460,54041,2020-03-15,0.0,Lewis County
461,54043,2020-03-15,0.0,Lincoln County
462,54045,2020-03-15,0.0,Logan County
463,54049,2020-03-15,0.0,Marion County
464,54051,2020-03-15,2.0,Marshall County
465,54053,2020-03-15,0.0,Mason County
466,54047,2020-03-15,0.0,McDowell County
467,54055,2020-03-15,2.0,Mercer County
468,54057,2020-03-15,0.0,Mineral County
469,54059,2020-03-15,0.0,Mingo County
470,54061,2020-03-15,1.0,Monongalia County
471,54063,2020-03-15,0.0,Monroe County
472,54065,2020-03-15,0.0,Morgan County
473,54067,2020-03-15,0.0,Nicholas County
474,54069,2020-03-15,0.0,Ohio County
475,54071,2020-03-15,0.0,Pendleton County
476,54073,2020-03-15,0.0,Pleasants County
477,54075,2020-03-15,0.0,Pocahontas County
478,54077,2020-03-15,0.0,Preston County
479,54079,2020-03-15,0.0,Putnam County
480,54081,2020-03-15,0.0,Raleigh County
481,54083,2020-03-15,0.0,Randolph County
482,54085,2020-03-15,0.0,Ritchie County
483,54087,2020-03-15,0.0,Roane County
484,54089,2020-03-15,0.0,Summers County
485,54091,2020-03-15,0.0,Taylor County
486,54093,2020-03-15,2.0,Tucker County
487,54095,2020-03-15,0.0,Tyler County
488,54097,2020-03-15,0.0,Upshur County
489,54099,2020-03-15,0.0,Wayne County
490,54101,2020-03-15,0.0,Webster County
491,54103,2020-03-15,0.0,Wetzel County
492,54105,2020-03-15,0.0,Wirt County
493,54107,2020-03-15,0.0,Wood County
494,54109,2020-03-15,0.0,Wyoming County
495,54001,2020-03-22,0.0,Barbour County
496,54003,2020-03-22,9.0,Berkeley County
497,54005,2020-03-22,0.0,Boone County
498,54007,2020-03-22,0.0,Braxton County
499,54009,2020-03-22,0.0,Brooke County
500,54011,2020-03-22,0.0,Cabell County
501,54013,2020-03-22,0.0,Calhoun County
502,54015,2020-03-22,0.0,Clay County
503,54017,2020-03-22,0.0,Doddridge County
504,54019,2020-03-22,0.0,Fayette County
505,54021,2020-03-22,0.0,Gilmer County
506,54023,2020-03-22,0.0,Grant County
507,54025,2020-03-22,1.0,Greenbrier County
508,54027,2020-03-22,0.0,Hampshire County
509,54029,2020-03-22,2.0,Hancock County
510,54031,2020-03-22,0.0,Hardy County
511,54033,2020-03-22,4.0,Harrison County
512,54035,2020-03-22,5.0,Jackson County
513,54037,2020-03-22,2.0,Jefferson County
514,54039,2020-03-22,15.0,Kanawha County
515,54041,2020-03-22,0.0,Lewis County
516,54043,2020-03-22,0.0,Lincoln County
517,54045,2020-03-22,1.0,Logan County
518,54049,2020-03-22,3.0,Marion County
519,54051,2020-03-22,1.0,Marshall County
520,54053,2020-03-22,3.0,Mason County
521,54047,2020-03-22,0.0,McDowell County
522,54055,2020-03-22,0.0,Mercer County
523,54057,2020-03-22,0.0,Mineral County
524,54059,2020-03-22,0.0,Mingo County
525,54061,2020-03-22,23.0,Monongalia County
526,54063,2020-03-22,0.0,Monroe County
527,54065,2020-03-22,0.0,Morgan County
528,54067,2020-03-22,0.0,Nicholas County
529,54069,2020-03-22,7.0,Ohio County
530,54071,2020-03-22,0.0,Pendleton County
531,54073,2020-03-22,1.0,Pleasants County
532,54075,2020-03-22,0.0,Pocahontas County
533,54077,2020-03-22,2.0,Preston County
534,54079,2020-03-22,3.0,Putnam County
535,54081,2020-03-22,3.0,Raleigh County
536,54083,2020-03-22,0.0,Randolph County
537,54085,2020-03-22,0.0,Ritchie County
538,54087,2020-03-22,0.0,Roane County
539,54089,2020-03-22,0.0,Summers County
540,54091,2020-03-22,0.0,Taylor County
541,54093,2020-03-22,0.0,Tucker County
542,54095,2020-03-22,0.0,Tyler County
543,54097,2020-03-22,1.0,Upshur County
544,54099,2020-03-22,0.0,Wayne County
545,54101,2020-03-22,0.0,Webster County
546,54103,2020-03-22,0.0,Wetzel County
547,54105,2020-03-22,0.0,Wirt County
548,54107,2020-03-22,2.0,Wood County
549,54109,2020-03-22,0.0,Wyoming County
550,54001,2020-03-29,2.0,Barbour County
551,54003,2020-03-29,40.0,Berkeley County
552,54005,2020-03-29,0.0,Boone County
553,54007,2020-03-29,0.0,Braxton County
554,54009,2020-03-29,0.0,Brooke County
555,54011,2020-03-29,5.0,Cabell County
556,54013,2020-03-29,0.0,Calhoun County
557,54015,2020-03-29,0.0,Clay County
558,54017,2020-03-29,0.0,Doddridge County
559,54019,2020-03-29,0.0,Fayette County
560,54021,2020-03-29,0.0,Gilmer County
561,54023,2020-03-29,0.0,Grant County
562,54025,2020-03-29,2.0,Greenbrier County
563,54027,2020-03-29,0.0,Hampshire County
564,54029,2020-03-29,6.0,Hancock County
565,54031,2020-03-29,2.0,Hardy County
566,54033,2020-03-29,15.0,Harrison County
567,54035,2020-03-29,7.0,Jackson County
568,54037,2020-03-29,13.0,Jefferson County
569,54039,2020-03-29,31.0,Kanawha County
570,54041,2020-03-29,0.0,Lewis County
571,54043,2020-03-29,0.0,Lincoln County
572,54045,2020-03-29,4.0,Logan County
573,54049,2020-03-29,10.0,Marion County
574,54051,2020-03-29,1.0,Marshall County
575,54053,2020-03-29,1.0,Mason County
576,54047,2020-03-29,0.0,McDowell County
577,54055,2020-03-29,1.0,Mercer County
578,54057,2020-03-29,2.0,Mineral County
579,54059,2020-03-29,0.0,Mingo County
580,54061,2020-03-29,17.0,Monongalia County
581,54063,2020-03-29,0.0,Monroe County
582,54065,2020-03-29,1.0,Morgan County
583,54067,2020-03-29,0.0,Nicholas County
584,54069,2020-03-29,6.0,Ohio County
585,54071,2020-03-29,1.0,Pendleton County
586,54073,2020-03-29,0.0,Pleasants County
587,54075,2020-03-29,0.0,Pocahontas County
588,54077,2020-03-29,4.0,Preston County
589,54079,2020-03-29,2.0,Putnam County
590,54081,2020-03-29,1.0,Raleigh County
591,54083,2020-03-29,3.0,Randolph County
592,54085,2020-03-29,0.0,Ritchie County
593,54087,2020-03-29,2.0,Roane County
594,54089,2020-03-29,0.0,Summers County
595,54091,2020-03-29,0.0,Taylor County
596,54093,2020-03-29,1.0,Tucker County
597,54095,2020-03-29,0.0,Tyler County
598,54097,2020-03-29,0.0,Upshur County
599,54099,2020-03-29,0.0,Wayne County
600,54101,2020-03-29,0.0,Webster County
601,54103,2020-03-29,2.0,Wetzel County
602,54105,2020-03-29,1.0,Wirt County
603,54107,2020-03-29,5.0,Wood County
604,54109,2020-03-29,0.0,Wyoming County
605,54001,2020-04-05,3.0,Barbour County
606,54003,2020-04-05,40.0,Berkeley County
607,54005,2020-04-05,1.0,Boone County
608,54007,2020-04-05,1.0,Braxton County
609,54009,2020-04-05,3.0,Brooke County
610,54011,2020-04-05,16.0,Cabell County
611,54013,2020-04-05,0.0,Calhoun County
612,54015,2020-04-05,0.0,Clay County
613,54017,2020-04-05,0.0,Doddridge County
614,54019,2020-04-05,3.0,Fayette County
615,54021,2020-04-05,0.0,Gilmer County
616,54023,2020-04-05,0.0,Grant County
617,54025,2020-04-05,0.0,Greenbrier County
618,54027,2020-04-05,4.0,Hampshire County
619,54029,2020-04-05,1.0,Hancock County
620,54031,2020-04-05,0.0,Hardy County
621,54033,2020-04-05,10.0,Harrison County
622,54035,2020-04-05,10.0,Jackson County
623,54037,2020-04-05,29.0,Jefferson County
624,54039,2020-04-05,34.0,Kanawha County
625,54041,2020-04-05,2.0,Lewis County
626,54043,2020-04-05,0.0,Lincoln County
627,54045,2020-04-05,3.0,Logan County
628,54049,2020-04-05,19.0,Marion County
629,54051,2020-04-05,2.0,Marshall County
