extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-1167.e1	A01-1167.c1	EB123	A04	K4	
A01-1165.e1	A01-1165.c1	EB123	A02	K2	
R02-0519.e1	R02-0519.c1	EB123	C02	A2	
C01-0853.e1	C01-0853.c1	EB123	B03	L3	
K01-0518.e1	K01-0518.c1	EB123	C04	A4	
A01-1169.e1	A01-1169.c1	EB123	A06	K6	
N03-0552.e1	N03-0552.c1	EB123	C06	A6	
C01-0851.e1	C01-0851.c1	EB123	B01	L1	
A01-1166.e1	A01-1166.c1	EB123	A03	K3	
N02-0553.e1	N02-0553.c1	EB123	C03	A3	
C01-0854.e1	C01-0854.c1	EB123	B04	L4	
C01-0852.e1	C01-0852.c1	EB123	B02	L2	
M03-0503.e1	M03-0503.c1	EB123	D05	B5	
A01-1164.e1	A01-1164.c1	EB123	A01	NAB 145 K1	
G01-0603.e1	G01-0603.c1	EB123	C01	NAB 146 A1	
V01-0001.e1	V01-0001.c1	EB123	B06	L6	
D01-0574.e1	D01-0574.c1	EB123	C05	A5	
A04-0650.e1	A04-0650.c1	EB123	D01	B1	
A01-1168.e1	A01-1168.c1	EB123	A05	K5	
A02-1379.e1	A02-1379.c1	EB123	A08	K8	
T01-0391.e1	T01-0391.c1	EB123	C08	A8	
P01-0185.e1	P01-0185.c1	EB123	D03	B3	
C01-0855.e1	C01-0855.c1	EB123	B05	L5	
O01-0563.e1	O01-0563.c1	EB123	D04	B4	
U01-0146.e1	U01-0146.c1	EB123	B08	L8	
L01-0617.e1	L01-0617.c1	EB123	D02	B2	
H01-0968.e1	H01-0968.c1	EB123	C07	A7	
J01-0520.e1	J01-0520.c1	EB123	B07	L7	
D01-0586.e1	D01-0586.c1	EB124	C07	E7	
C01-0856.e1	C01-0856.c1	EB124	A07	C7	
A04-0648.e1	A04-0648.c1	EB124	B07	D7	
C01-0857.e1	C01-0857.c1	EB124	A08	C8	
H01-0969.e1	H01-0969.c1	EB124	C05	E5	
A01-1174.e1	A01-1174.c1	EB124	A05	C5	
K01-0508.e1	K01-0508.c1	EB124	B08	D8	
E01-0694.e1	E01-0694.c1	EB124	B05	D5	
A01-1175.e1	A01-1175.c1	EB124	A06	C6	
R02-0523.e1	R02-0523.c1	EB124	C06	E6	
C01-0858.e1	C01-0858.c1	EB124	B01	D1	
A01-1173.e1	A01-1173.c1	EB124	A04	C4	
A01-1171.e1	A01-1171.c1	EB124	A02	C2	
J01-0521.e1	J01-0521.c1	EB124	C02	E2	
C01-0860.e1	C01-0860.c1	EB124	B03	D3	
U01-0145.e1	U01-0145.c1	EB124	C04	E4	
A01-1170.e1	A01-1170.c1	EB124	A01	NAB 146 C1	
P01-0169.e1	P01-0169.c1	EB124	C01	E1	
E01-0695.e1	E01-0695.c1	EB124	B06	D6	
A01-1172.e1	A01-1172.c1	EB124	A03	C3	
E01-0693.e1	E01-0693.c1	EB124	B04	D4	
Q01-0600.e1	Q01-0600.c1	EB124	C03	E3	
C01-0859.e1	C01-0859.c1	EB124	B02	D2	
J01-0522.e1	J01-0522.c1	EB127	D07	I7	
P01-0182.e1	P01-0182.c1	EB127	B07	G7	
O01-0562.e1	O01-0562.c1	EB127	C07	H7	
A02-1381.e1	A02-1381.c1	EB127	A07	F7	
V01-0005.e1	V01-0005.c1	EB127	B05	G5	
K01-0523.e1	K01-0523.c1	EB127	D06	I6	
N03-0581.e1	N03-0581.c1	EB127	D02	I2	
N03-0580.e1	N03-0580.c1	EB127	D04	I4	
N02-0559.e1	N02-0559.c1	EB127	B08	G8	
U01-0144.e1	U01-0144.c1	EB127	C05	H5	
A01-1180.e1	A01-1180.c1	EB127	A05	F5	
Q01-0599.e1	Q01-0599.c1	EB127	D01	I1	
C01-0861.e1	C01-0861.c1	EB127	A08	F8	
N02-0554.e1	N02-0554.c1	EB127	C08	H8	
G01-0606.e1	G01-0606.c1	EB127	D03	I3	
A01-1178.e1	A01-1178.c1	EB127	A03	F3	
C01-0863.e1	C01-0863.c1	EB127	B02	G2	
D01-0584.e1	D01-0584.c1	EB127	D08	I8	
H01-0970.e1	H01-0970.c1	EB127	C03	H3	
C01-0865.e1	C01-0865.c1	EB127	B04	G4	
R02-0525.e1	R02-0525.c1	EB127	D05	I5	
A01-1176.e1	A01-1176.c1	EB127	A01	NAB 146 F1	
V01-0008.e1	V01-0008.c1	EB127	B06	G6	
A04-0647.e1	A04-0647.c1	EB127	C01	H1	
A01-1177.e1	A01-1177.c1	EB127	A02	F2	
A01-1179.e1	A01-1179.c1	EB127	A04	F4	
C01-0864.e1	C01-0864.c1	EB127	B03	G3	
T01-0392.e1	T01-0392.c1	EB127	C04	H4	
M03-0501.e1	M03-0501.c1	EB127	C02	H2	
A01-1181.e1	A01-1181.c1	EB127	A06	F6	
C01-0862.e1	C01-0862.c1	EB127	B01	G1	
O01-0565.e1	O01-0565.c1	EB127	C06	H6	
