extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-1325.e1	A01-1325.c1	EB171	A06	I6	
H01-0994.e1	H01-0994.c1	EB171	B07	J7	
D01-0594.e1	D01-0594.c1	EB171	C05	K5	
M03-0527.e1	M03-0527.c1	EB171	B06	J6	
C01-0956.e1	C01-0956.c1	EB171	A07	I7	
A01-1323.e1	A01-1323.c1	EB171	A04	I4	
L01-0642.e1	L01-0642.c1	EB171	C01	K1	
U01-0164.e1	U01-0164.c1	EB171	C08	K8	
T01-0413.e1	T01-0413.c1	EB171	C02	K2	
F01-0143.e1	F01-0143.c1	EB171	B04	J4	
R02-0542.e1	R02-0542.c1	EB171	C03	K3	
K01-0538.e1	K01-0538.c1	EB171	C04	K4	
C01-0960.e1	C01-0960.c1	EB171	B03	J3	
C01-0957.e1	C01-0957.c1	EB171	A08	I8	
A01-1320.e1	A01-1320.c1	EB171	A01	NAB 154 I1	
A01-1321.e1	A01-1321.c1	EB171	A02	I2	
C01-0959.e1	C01-0959.c1	EB171	B02	J2	
A01-1322.e1	A01-1322.c1	EB171	A03	I3	
P01-0192.e1	P01-0192.c1	EB171	B08	J8	
C01-0958.e1	C01-0958.c1	EB171	B01	J1	
A01-1324.e1	A01-1324.c1	EB171	A05	I5	
J01-0546.e1	J01-0546.c1	EB171	C06	K6	
N02-0548.e1	N02-0548.c1	EB171	D01	L1	
Q01-0625.e1	Q01-0625.c1	EB171	C07	K7	
A04-0694.e1	A04-0694.c1	EB171	B05	J5	
