extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
M03-0525.e1	M03-0525.c1	EB166	B08	K8	
L01-0643.e1	L01-0643.c1	EB166	B07	K7	
C01-0943.e1	C01-0943.c1	EB166	A07	J7	
C01-0944.e1	C01-0944.c1	EB166	A08	J8	
K01-0526.e1	K01-0526.c1	EB166	C07	L7	
N02-0552.e1	N02-0552.c1	EB166	C08	L8	
C01-0941.e1	C01-0941.c1	EB166	A05	J5	
A04-0685.e1	A04-0685.c1	EB166	C02	L2	
U01-0111.e1	U01-0111.c1	EB166	C04	L4	
P01-0198.e1	P01-0198.c1	EB166	B06	K6	
H01-0991.e1	H01-0991.c1	EB166	B03	K3	
C01-0942.e1	C01-0942.c1	EB166	A06	J6	
M04-0418.e1	M04-0418.c1	EB166	C01	L1	
A01-1301.e1	A01-1301.c1	EB166	A03	J3	
R02-0549.e1	R02-0549.c1	EB166	B05	K5	
G01-0636.e1	G01-0636.c1	EB166	B04	K4	
D01-0602.e1	D01-0602.c1	EB166	C06	L6	
T01-0410.e1	T01-0410.c1	EB166	C03	L3	
A01-1299.e1	A01-1299.c1	EB166	A01	NAB 153 J1	
H01-0991.e1	H01-0991.c1	EB166	B02	K2	
A01-1300.e1	A01-1300.c1	EB166	A02	J2	
A04-0680.e1	A04-0680.c1	EB166	C05	L5	
A01-1302.e1	A01-1302.c1	EB166	A04	J4	
J01-0542.e1	J01-0542.c1	EB166	B01	K1	
J01-0540.e1	J01-0540.c1	EB161	C04	A4	
O01-0317.e1	O01-0317.c1	EB161	B06	L6	
C01-0930.e1	C01-0930.c1	EB161	B03	L3	
L01-0626.e1	L01-0626.c1	EB161	B07	L7	
O01-0553.e1	O01-0553.c1	EB161	B08	L8	
A01-1285.e1	A01-1285.c1	EB161	A05	K5	
G01-0637.e1	G01-0637.c1	EB161	C02	A2	
C01-0927.e1	C01-0927.c1	EB161	A08	K8	
D01-0603.e1	D01-0603.c1	EB161	B05	L5	
A01-1286.e1	A01-1286.c1	EB161	A06	K6	
R02-0543.e1	R02-0543.c1	EB161	C01	NAB 153 A1	
C01-0926.e1	C01-0926.c1	EB161	A07	K7	
A01-1283.e1	A01-1283.c1	EB161	A03	K3	
C01-0929.e1	C01-0929.c1	EB161	B02	L2	
K01-0536.e1	K01-0536.c1	EB161	B04	L4	
N02-0549.e1	N02-0549.c1	EB161	C06	A6	
H01-0988.e1	H01-0988.c1	EB161	C03	A3	
A01-1281.e1	A01-1281.c1	EB161	A01	NAB 152 K1	
A01-1284.e1	A01-1284.c1	EB161	A04	K4	
C01-0928.e1	C01-0928.c1	EB161	B01	L1	
A01-1282.e1	A01-1282.c1	EB161	A02	K2	
A04-0690.e1	A04-0690.c1	EB161	C05	A5	
D01-0606.e1	D01-0606.c1	EB163	C03	D3	
A01-1287.e1	A01-1287.c1	EB163	A01	NAB 153 B1	
H01-0989.e1	H01-0989.c1	EB163	B04	C4	
L01-0624.e1	L01-0624.c1	EB163	C06	D6	
T01-0406.e1	T01-0406.c1	EB163	B02	C2	
A01-1288.e1	A01-1288.c1	EB163	A02	B2	
G01-0632.e1	G01-0632.c1	EB163	C05	D5	
C01-0935.e1	C01-0935.c1	EB163	B01	C1	
A01-1290.e1	A01-1290.c1	EB163	A04	B4	
C01-0931.e1	C01-0931.c1	EB163	A05	B5	
R02-0548.e1	R02-0548.c1	EB163	C02	D2	
U01-0157.e1	U01-0157.c1	EB163	B03	C3	
K01-0530.e1	K01-0530.c1	EB163	C04	D4	
Q01-0618.e1	Q01-0618.c1	EB163	B06	C6	
M04-0417.e1	M04-0417.c1	EB163	C01	D1	
A01-1289.e1	A01-1289.c1	EB163	A03	B3	
C01-0932.e1	C01-0932.c1	EB163	A06	B6	
Q01-0619.e1	Q01-0619.c1	EB163	B05	C5	
M03-0519.e1	M03-0519.c1	EB163	C07	D7	
N02-0564.e1	N02-0564.c1	EB163	D03	E3	
A04-0574.e1	A04-0574.c1	EB163	C08	D8	
O01-0556.e1	O01-0556.c1	EB163	D02	E2	
T01-0411.e1	T01-0411.c1	EB163	B08	C8	
J01-0541.e1	J01-0541.c1	EB163	B07	C7	
C01-0933.e1	C01-0933.c1	EB163	A07	B7	
P01-0199.e1	P01-0199.c1	EB163	D01	E1	
C01-0934.e1	C01-0934.c1	EB163	A08	B8	
A01-1294.e1	A01-1294.c1	EB164	A04	F4	
C01-0936.e1	C01-0936.c1	EB164	B01	G1	
A01-1292.e1	A01-1292.c1	EB164	A02	F2	
M03-0522.e1	M03-0522.c1	EB164	C05	H5	
C01-0937.e1	C01-0937.c1	EB164	B02	G2	
C01-0939.e1	C01-0939.c1	EB164	B04	G4	
N02-0561.e1	N02-0561.c1	EB164	C06	H6	
K01-0531.e1	K01-0531.c1	EB164	C03	H3	
A01-1291.e1	A01-1291.c1	EB164	A01	NAB153-F1	
C01-0940.e1	C01-0940.c1	EB164	B05	G5	
