Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/uL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Accepted Droplets,Positives,Negatives
A01,,,,,SARS-CoV-2 N1,4.36287784576416,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,16751,58,16693
A01,,,,,Human RNase P,0.600877344608307,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,16751,8,16743
A01,,,,,SARS-CoV-2 N2,4.81507539749146,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,16751,64,16687
B01,,,,,SARS-CoV-2 N1,3.97958374023438,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18045,57,17988
B01,,,,,Human RNase P,0.557779133319855,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18045,8,18037
B01,,,,,SARS-CoV-2 N2,5.72899484634399,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,18045,82,17963
C01,,,,,SARS-CoV-2 N1,4.0064549446106,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19182,61,19121
C01,,,,,Human RNase P,8.22371196746826,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19182,125,19057
C01,,,,,SARS-CoV-2 N2,5.12528514862061,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,19182,78,19104
D01,,,,,SARS-CoV-2 N1,2.03349494934082,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17334,28,17306
D01,,,,,Human RNase P,1.74279427528381,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17334,24,17310
D01,,,,,SARS-CoV-2 N2,2.54238295555115,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,17334,35,17299
E01,,,,,SARS-CoV-2 N1,1.97777020931244,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19095,30,19065
E01,,,,,Human RNase P,0.461201667785645,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19095,7,19088
E01,,,,,SARS-CoV-2 N2,1.9117945432663,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,19095,29,19066
F01,,,,,SARS-CoV-2 N1,2.64720177650452,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18551,39,18512
F01,,,,,Human RNase P,0.474728763103485,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18551,7,18544
F01,,,,,SARS-CoV-2 N2,3.25888657569885,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,18551,48,18503
G01,,,,,SARS-CoV-2 N1,0.282617896795273,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17805,4,17801
G01,,,,,Human RNase P,0.0706485211849213,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17805,1,17804
G01,,,,,SARS-CoV-2 N2,0.0706485211849213,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,17805,1,17804
H01,,,,,SARS-CoV-2 N1,0.578536152839661,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,15223,7,15216
H01,,,,,Human RNase P,0.165268898010254,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,15223,2,15221
H01,,,,,SARS-CoV-2 N2,0.247911497950554,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,15223,3,15220
A02,,,,,SARS-CoV-2 N1,0.134078949689865,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18764,2,18762
A02,,,,,Human RNase P,0.134078949689865,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18764,2,18762
A02,,,,,SARS-CoV-2 N2,0.335224181413651,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,18764,5,18759
B02,,,,,SARS-CoV-2 N1,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17852,0,17852
B02,,,,,Human RNase P,0.140928983688354,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17852,2,17850
B02,,,,,SARS-CoV-2 N2,0.0704625174403191,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,17852,1,17851
C02,,,,,SARS-CoV-2 N1,0.322272449731827,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19518,5,19513
C02,,,,,Human RNase P,0.128899082541466,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19518,2,19516
C02,,,,,SARS-CoV-2 N2,0.257811367511749,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,19518,4,19514
D02,,,,,SARS-CoV-2 N1,0.289579659700394,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17377,4,17373
D02,,,,,Human RNase P,0.0723886638879776,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17377,1,17376
D02,,,,,SARS-CoV-2 N2,0.361984968185425,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM/HEX,17377,5,17372
E02,,,,,SARS-CoV-2 N1,0.552845418453217,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18206,8,18198
E02,,,,,Human RNase P,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18206,0,18206
