Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/uL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Accepted Droplets,Positives,Negatives
A01,,,,,FLUA,0.958918750286102,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20996,16,20980
A01,,,,,BRSV,2.51872253417969,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20996,42,20954
A01,,,,,RSV,0.239661157131195,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20996,4,20992
A01,,,,,FLUB,0.179741591215134,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20996,3,20993
A01,,,,,SC2,2.57875370979309,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20996,43,20953
A02,,,,,FLUA,0.532127857208252,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21279,9,21270
A02,,,,,BRSV,1.95223712921143,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21279,33,21246
A02,,,,,RSV,0.118231184780598,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21279,2,21277
A02,,,,,FLUB,0.236473485827446,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21279,4,21275
A02,,,,,SC2,1.30115473270416,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21279,22,21257
A03,,,,,FLUA,5.99711418151855,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20604,98,20506
A03,,,,,BRSV,0.916074335575104,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20604,15,20589
A03,,,,,RSV,0.30528399348259,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20604,5,20599
A03,,,,,FLUB,0.30528399348259,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20604,5,20599
A03,,,,,SC2,2.44434905052185,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20604,40,20564
A04,,,,,FLUA,0.184009984135628,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20509,3,20506
A04,,,,,BRSV,2.640052318573,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20509,43,20466
A04,,,,,RSV,0.184009984135628,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20509,3,20506
A04,,,,,FLUB,0.122670337557793,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20509,2,20507
A04,,,,,SC2,No Call,CHECK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20509,0,20509
A05,,,,,FLUA,0.893939018249512,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21114,15,21099
A05,,,,,BRSV,1.37096643447876,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21114,23,21091
A05,,,,,RSV,5.25353479385376,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21114,88,21026
A05,,,,,FLUB,1.43060767650604,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21114,24,21090
A05,,,,,SC2,No Call,CHECK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21114,0,21114
B01,,,,,FLUA,1.46149694919586,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20668,24,20644
B01,,,,,BRSV,29.4329280853271,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20668,478,20190
B01,,,,,RSV,0.547862410545349,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20668,9,20659
B01,,,,,FLUB,0.0608618184924126,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20668,1,20667
B01,,,,,SC2,2.13191771507263,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20668,35,20633
B02,,,,,FLUA,1.35453426837921,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21370,23,21347
B02,,,,,BRSV,2.12078642845154,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21370,36,21334
B02,,,,,RSV,0.294339925050735,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21370,5,21365
B02,,,,,FLUB,0.294339925050735,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21370,5,21365
B02,,,,,SC2,1.4134601354599,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21370,24,21346
B03,,,,,FLUA,0.0610627271234989,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20600,1,20599
B03,,,,,BRSV,0.855147957801819,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20600,14,20586
B03,,,,,RSV,0.2442686855793,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20600,4,20596
B03,,,,,FLUB,0.2442686855793,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20600,4,20596
B03,,,,,SC2,No Call,CHECK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20600,0,20600
B04,,,,,FLUA,0.177059695124626,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21314,3,21311
B04,,,,,BRSV,0.590295970439911,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21314,10,21304
B04,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21314,0,21314
B04,,,,,FLUB,0.354144334793091,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21314,6,21308
B04,,,,,SC2,0.885547816753387,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21314,15,21299
B05,,,,,FLUA,0.120814636349678,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20824,2,20822
B05,,,,,BRSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20824,0,20824
B05,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20824,0,20824
B05,,,,,FLUB,0.845946252346039,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20824,14,20810
B05,,,,,SC2,No Call,CHECK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20824,0,20824
C01,,,,,FLUA,2.04481482505798,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20932,34,20898
C01,,,,,BRSV,3.42995929718018,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20932,57,20875
C01,,,,,RSV,0.180291190743446,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20932,3,20929
C01,,,,,FLUB,0.841580092906952,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20932,14,20918
C01,,,,,SC2,2.10500693321228,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20932,35,20897
C02,,,,,FLUA,0.836622357368469,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21056,14,21042
C02,,,,,BRSV,2.8707389831543,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21056,48,21008
C02,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21056,0,21056
C02,,,,,FLUB,0.238978177309036,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21056,4,21052
C02,,,,,SC2,2.272127866745,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21056,38,21018
C03,,,,,FLUA,1.24139833450317,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21289,21,21268
C03,,,,,BRSV,1.95131933689117,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21289,33,21256
C03,,,,,RSV,0.7092205286026,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21289,12,21277
C03,,,,,FLUB,0.236362397670746,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21289,4,21285
C03,,,,,SC2,2.54322624206543,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21289,43,21246
C04,,,,,FLUA,0.28898423910141,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21766,5,21761
C04,,,,,BRSV,1.04065406322479,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21766,18,21748
C04,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21766,0,21766
C04,,,,,FLUB,0.809323191642761,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21766,14,21752
C04,,,,,SC2,0.462406635284424,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21766,8,21758
D01,,,,,FLUA,1.96694576740265,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21120,33,21087
D01,,,,,BRSV,6.5086145401001,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21120,109,21011
D01,,,,,RSV,0.29782447218895,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21120,5,21115
D01,,,,,FLUB,0.29782447218895,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21120,5,21115
D01,,,,,SC2,3.22024202346802,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21120,54,21066
D02,,,,,FLUA,0.428000092506409,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20576,7,20569
D02,,,,,BRSV,1.59044909477234,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20576,26,20550
D02,,,,,RSV,0.489154815673828,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20576,8,20568
