extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
V01-0024.e1	V01-0024.c1	EB141	B08	C8	
O01-0319.e1	O01-0319.c1	EB141	D03	E3	
O01-0318.e1	O01-0318.c1	EB141	D01	E1	
L01-0623.e1	L01-0623.c1	EB141	D06	E6	
M04-0411.e1	M04-0411.c1	EB141	D05	E5	
U01-0103.e1	U01-0103.c1	EB141	C07	D7	
C01-0774.e1	C01-0774.c1	EB141	A08	B8	
D01-0595.e1	D01-0595.c1	EB141	C02	D2	
K01-0470.e1	K01-0470.c1	EB141	C03	D3	
E01-0612.e1	E01-0612.c1	EB141	B04	C4	
V01-0025.e1	V01-0025.c1	EB141	C01	D1	
R02-0536.e1	R02-0536.c1	EB141	C06	D6	
H01-0977.e1	H01-0977.c1	EB141	C05	D5	
N02-0567.e1	N02-0567.c1	EB141	D07	E7	
M03-0512.e1	M03-0512.c1	EB141	D02	E2	
A01-1223.e1	A01-1223.c1	EB141	A04	B4	
A01-1222.e1	A01-1222.c1	EB141	A03	B3	
A01-1220.e1	A01-1220.c1	EB141	A01	NAB 149 B1	
C01-0772.e1	C01-0772.c1	EB141	A06	B6	
V01-0011.e1	V01-0011.c1	EB141	B05	C5	
V01-0014.e1	V01-0014.c1	EB141	B06	C6	
C01-0771.e1	C01-0771.c1	EB141	A05	B5	
E01-0611.e1	E01-0611.c1	EB141	B03	C3	
N03-0586.e1	N03-0586.c1	EB141	D08	E8	
C01-0775.e1	C01-0775.c1	EB141	B01	C1	
J01-0529.e1	J01-0529.c1	EB141	C04	D4	
E01-0610.e1	E01-0610.c1	EB141	B02	C2	
V01-0016.e1	V01-0016.c1	EB141	B07	C7	
A01-1221.e1	A01-1221.c1	EB141	A02	B2	
C01-0773.e1	C01-0773.c1	EB141	A07	B7	
A04-0691.e1	A04-0691.c1	EB141	C08	D8	
P01-0177.e1	P01-0177.c1	EB141	D04	E4	
