extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-0229.e1	A01-0229.c1	EP122	A08	J8	
A01-0230.e1	A01-0230.c1	EP122	B03	K3	
A01-0231.e1	A01-0231.c1	EP127	A07	L7	
A01-0232.e1	A01-0232.c1	EP127	A08	L8	
A01-0233.e1	A01-0233.c1	EP127	B01	NAB 37 A1	
A01-0234.e1	A01-0234.c1	EP128	A01	NAB 37 C1	
A01-0235.e1	A01-0235.c1	EP128	A02	C2	
A01-0236.e1	A01-0236.c1	EP128	A03	C3	
A01-0237.e1	A01-0237.c1	EP133	A02	F2	
A01-0238.e1	A01-0238.c1	EP133	A04	F4	
A01-0239.e1	A01-0239.c1	EP133	A03	F3	
A01-0240.e1	A01-0240.c1	EP136	A05	C5	
A01-0241.e1	A01-0241.c1	EP136	A06	C6	
A01-0242.e1	A01-0242.c1	EP136	A07	C7	
A01-0243.e1	A01-0243.c1	EP136	A08	C8	
A01-0244.e1	A01-0244.c1	EP138	B05	H5	
A01-0245.e1	A01-0245.c1	EP138	B06	H6	
A01-0246.e1	A01-0246.c1	EP141	C04	F4	
A01-0247.e1	A01-0247.c1	EP141	C05	F5	
A01-0248.e1	A01-0248.c1	EP141	C06	F6	
A01-0249.e1	A01-0249.c1	EP141	C07	F7	
A01-0250.e1	A01-0250.c1	EP143	E07	K7	
A01-0251.e1	A01-0251.c1	EP143	E08	K8	
A01-0252.e1	A01-0252.c1	EP144	B05	B5	
A01-0253.e1	A01-0253.c1	EP144	B06	B6	
A01-0254.e1	A01-0254.c1	EP144	B07	B7	
A01-0255.e1	A01-0255.c1	EP150	A06	E6	
A01-0256.e1	A01-0256.c1	EP150	A07	E7	
A01-0257.e1	A01-0257.c1	EP150	A08	E8	
A01-0258.e1	A01-0258.c1	EP152	F01	L1	
A01-0259.e1	A01-0259.c1	EP152	F02	L2	
A01-0260.e1	A01-0260.c1	EP152	F03	L3	
A01-0261.e1	A01-0261.c1	EP156	A05	I5	
A01-0262.e1	A01-0262.c1	EP164	A05	F5	
A01-0263.e1	A01-0263.c1	EP164	A06	F6	
A01-0264.e1	A01-0264.c1	EP164	A07	F7	
A01-0265.e1	A01-0265.c1	EP164	A08	F8	
A01-0266.e1	A01-0266.c1	EP164	B01	G1	
A01-0267.e1	A01-0267.c1	EP164	C04	H4	
A01-0268.e1	A01-0268.c1	EP164	C05	H5	
A01-0269.e1	A01-0269.c1	EP166	C05	K5	
A01-0270.e1	A01-0270.c1	EP166	D01	NAB 45 L1	
A01-0271.e1	A01-0271.c1	EP168	C07	E7	
A01-0272.e1	A01-0272.c1	EP168	C08	E8	
A01-0273.e1	A01-0273.c1	EP170	D06	L6	
A01-0274.e1	A01-0274.c1	EP170	D07	L7	
A01-0275.e1	A01-0275.c1	EP170	A08	I8	
A01-0276.e1	A01-0276.c1	EP170	B01	J1	
A01-0277.e1	A01-0277.c1	EP173	A01	NAB 47 C1	
A01-0278.e1	A01-0278.c1	EP173	A02	C2	
A01-0279.e1	A01-0279.c1	EP173	A03	C3	
A01-0280.e1	A01-0280.c1	EP173	A04	C4	
A01-0281.e1	A01-0281.c1	EP156	A06	I6	
A01-0282.e1	A01-0282.c1	EP156	A07	I7	
A01-0283.e1	A01-0283.c1	EP156	A08	I8	
A01-0284.e1	A01-0284.c1	EP156	B01	J1	
A01-0285.e1	A01-0285.c1	EP156	B02	J2	
A01-0286.e1	A01-0286.c1	EP178	G01	K1	
A01-0287.e1	A01-0287.c1	EP178	G02	K2	
A01-0288.e1	A01-0288.c1	EP178	G03	K3	
A01-0289.e1	A01-0289.c1	EP178	G04	K4	
A01-0290.e1	A01-0290.c1	EP178	C08	G8	
A01-0291.e1	A01-0291.c1	EP178	G05	K5	
A01-0292.e1	A01-0292.c1	EP181	B02	E2	
A01-0293.e1	A01-0293.c1	EP181	B03	E3	
A01-0294.e1	A01-0294.c1	EP181	C07	F7	
A01-0295.e1	A01-0295.c1	EP181	C08	F8	
A01-0296.e1	A01-0296.c1	EP181	F07	I7	
A01-0297.e1	A01-0297.c1	EP181	F08	I8	
A01-0298.e1	A01-0298.c1	EP184	A01	NAB 50 A1	
A01-0299.e1	A01-0299.c1	EP184	A02	A2	
A01-0300.e1	A01-0300.c1	EP187	A01	NAB 50 E1	
A01-0301.e1	A01-0301.c1	EP187	A02	E2	
A01-0728.e1	A01-0728.c1	EB1	A01	NAB 124 K1	
A01-0729.e1	A01-0729.c1	EB1	A02	K2	
A01-0730.e1	A01-0730.c1	EB1	A03	K3	
A01-0731.e1	A01-0731.c1	EB1	A04	K4	
A01-0732.e1	A01-0732.c1	EB1	A05	K5	
A01-0733.e1	A01-0733.c1	EB1	A06	K6	
A01-0734.e1	A01-0734.c1	EB4	A01	NAB 125 C1	
A01-0735.e1	A01-0735.c1	EB4	A02	C2	
A01-0740.e1	A01-0740.c1	EB4	A03	C3	
A01-0741.e1	A01-0741.c1	EB4	A04	C4	
A01-0742.e1	A01-0742.c1	EB4	A05	C5	
A01-0743.e1	A01-0743.c1	EB4	A06	C6	
A01-0744.e1	A01-0744.c1	EB6	A01	NAB 125 I1	
A01-0745.e1	A01-0745.c1	EB6	A02	I2	
A01-0746.e1	A01-0746.c1	EB6	A03	I3	
A01-0747.e1	A01-0747.c1	EB6	A04	I4	
A01-0748.e1	A01-0748.c1	EB6	A05	I5	
A01-0749.e1	A01-0749.c1	EB6	A06	I6	
A0100.e1	A0100.c1	ME1			
A0101.e1	A0101.c1	ME2			
A0102.e1	A0102.c1	ME4			
A0103.e1	A0103.c1	ME5			
A0104.e1	A0104.c1	ME3			
A02-0001.e1	A02-0001.c1	EP0.4	B05		
A02-0002.e1	A02-0002.c1	EP0.4	C01		
A02-0003.e1	A02-0003.c1	EP0.4	C02		
A02-0004.e1	A02-0004.c1	EP0.4	B06		
A02-0005.e1	A02-0005.c1	EP1	A04		
A02-0006.e1	A02-0006.c1	EP1	A05		
A02-0008.e1	A02-0008.c1	EP1	A06		
A02-0009.e1	A02-0009.c1	EP1	A07		
A02-0010.e1	A02-0010.c1	EP1	A08		
A02-0011.e1	A02-0011.c1	EP1	A09	F1	
A02-0012.e1	A02-0012.c1	EP1	A10		
A02-0013.e1	A02-0013.c1	EP0.4	A04		
A02-0014.e1	A02-0014.c1	EP1	A11		
A02-0015.e1	A02-0015.c1	EP1	A12		
A02-0016.e1	A02-0016.c1	EP1.2	A01	G1	
A02-0017.e1	A02-0017.c1	EP5	A01	B1	
A02-0018.e1	A02-0018.c1	EP1.2	A03	G3	
A02-0019.e1	A02-0019.c1	EP1.2	A04	G4	
A02-0020.e1	A02-0020.c1	EP1.4	A07	H7	
A02-0021.e1	A02-0021.c1	EP1.4	A01	H1	
A02-0022.e1	A02-0022.c1	EP5	A02	B2	
A02-0023.e1	A02-0023.c1	EP7	A04	F4	
A02-0024.e1	A02-0024.c1	EP1.4	A04	H4	
A02-0025.e1	A02-0025.c1	EP5	A04	B4	
A02-0026.e1	A02-0026.c1	EP2	A02	I2	
A02-0027.e1	A02-0027.c1	EP2	A03	I3	
A02-0028.e1	A02-0028.c1	EP2	A04	I4	
A02-0029.e1	A02-0029.c1	EP5	A08	B8	
A02-0030.e1	A02-0030.c1	EP2	A06	I6	
A02-0031.e1	A02-0031.c1	EP5	A09	C1	
A02-0032.e1	A02-0032.c1	EP7	A05	F5	
A02-0034.e1	A02-0034.c1	EP2	A09	J1	
A02-0035.e1	A02-0035.c1	EP4	A01	L1	
A02-0036.e1	A02-0036.c1	EP4	A02	L2	
A02-0037.e1	A02-0037.c1	EP4	A03	L3	
A02-0038.e1	A02-0038.c1	EP4	A04	L4	
A02-0039.e1	A02-0039.c1	EP4	A05	L5	
A02-0040.e1	A02-0040.c1	EP4	A06	L6	
A02-0041.e1	A02-0041.c1	EP4	A07	L7	
A02-0042.e1	A02-0042.c1	EP5	A10	C2	
A02-0048.e1	A02-0048.c1	EP7	A06	F6	
A02-0049.e1	A02-0049.c1	EP4	A10	A2 NAB_9	
A02-0050.e1	A02-0050.c1	EP7	A07	F7	
A02-0051.e1	A02-0051.c1	EP7	A08	F8	
A02-0052.e1	A02-0052.c1	EP5	B01	C5	
A02-0053.e1	A02-0053.c1	EP7	A09	G1	
A02-0054.e1	A02-0054.c1	EP5	B02	C6	
A02-0055.e1	A02-0055.c1	EP7	A10	G2	
A02-0056.e1	A02-0056.c1	EP7	A11	G3	
A02-0057.e1	A02-0057.c1	EP5	B10	D6	
A02-0058.e1	A02-0058.c1	EP7	A12	G4	
A02-0059.e1	A02-0059.c1	EP5	B11	D7	
A02-0060.e1	A02-0060.c1	EP6	A02	E2	
A02-0061.e1	A02-0061.c1	EP6	A03	E3	
A02-0062.e1	A02-0062.c1	EP6	A04	E4	
A02-0063.e1	A02-0063.c1	EP6	A05	E5	
A02-0064.e1	A02-0064.c1	EP6	A06	E6	
A02-0065.e1	A02-0065.c1	EP7	B01	G5	
A02-0066.e1	A02-0066.c1	EP7	B07	H3	
A02-0067.e1	A02-0067.c1	EP7	B08	H4	
A02-0068.e1	A02-0068.c1	EP7	B02	H6	
A02-0069.e1	A02-0069.c1	EP7	B09	H5	
A02-0070.e1	A02-0070.c1	EP7	B03	G7	
A02-0071.e1	A02-0071.c1	EP7	B10	H6	
A02-0072.e1	A02-0072.c1	EP7	B04	G8	
A02-0073.e1	A02-0073.c1	EP7	B11	H7	
A02-0074.e1	A02-0074.c1	EP8	A04	I4	
A02-0075.e1	A02-0075.c1	EP8	A07	I7	
A02-0076.e1	A02-0076.c1	EP8	A08	I8	
A02-0077.e1	A02-0077.c1	EP8	A09	J1	
A02-0078.e1	A02-0078.c1	EP8	A05	I5	
A02-0079.e1	A02-0079.c1	EP8	A10	J2	
A02-0080.e1	A02-0080.c1	EP8	A06	I6	
A02-0081.e1	A02-0081.c1	EP8	A11	J3	
A02-0082.e1	A02-0082.c1	EP9	A04	K4	
A02-0083.e1	A02-0083.c1	EP9	A05	K5	
A02-0084.e1	A02-0084.c1	EP9	A06	K6	
A02-0085.e1	A02-0085.c1	EP9	A07	K7	
A02-0086.e1	A02-0086.c1	EP10	A01	L1	
A02-0087.e1	A02-0087.c1	EP10	A02	L2 - NAB_9	
A02-0088.e1	A02-0088.c1	EP10	A03	L3	
A02-0089.e1	A02-0089.c1	EP10	A04	L4	
A02-0090.e1	A02-0090.c1	EP10	A05	L5	
A02-0091.e1	A02-0091.c1	EP11	A04	A4	
A02-0092.e1	A02-0092.c1	EP11	A05	A5	
A02-0093.e1	A02-0093.c1	EP11	A06	A6	
A02-0094.e1	A02-0094.c1	EP11	A07	A7	
A02-0095.e1	A02-0095.c1	EP11	A08	A8	
A02-0096.e1	A02-0096.c1	EP11	A09	B1	
A02-0097.e1	A02-0097.c1	EP11	B01	B5	
A02-0098.e1	A02-0098.c1	EP11	B02	B6	
A02-0099.e1	A02-0099.c1	EP11	A10	B2	
A02-0100.e1	A02-0100.c1	EP11	B03	B7	
A02-0101.e1	A02-0101.c1	EP11	A11	B3	
A02-0102.e1	A02-0102.c1	EP11	B04	B8	
A02-0103.e1	A02-0103.c1	EP11	A12	B4	
A02-0104.e1	A02-0104.c1	EP11	B05	C1	
A02-0105.e1	A02-0105.c1	EP12	A04	D4	
A02-0106.e1	A02-0106.c1	EP12	A05	D5	
A02-0107.e1	A02-0107.c1	EP12	A06	D6	
A02-0108.e1	A02-0108.c1	EP12	A07	D7	
A02-0109.e1	A02-0109.c1	EP12	A08	D8	
A02-0110.e1	A02-0110.c1	EP12	A09	G1	
A02-0111.e1	A02-0111.c1	EP12	A10	NAB_10 L4	
A02-0112.e1	A02-0112.c1	EP12	A11	G3	
A02-0113.e1	A02-0113.c1	EP12	A12	G4	
A02-0114.e1	A02-0114.c1	EP12	B01	G5	
A02-0115.e1	A02-0115.c1	EP16	A03	H3	
A02-0116.e1	A02-0116.c1	EP16	A04	H4	
A02-0117.e1	A02-0117.c1	EP16	A05	H5	
A02-0118.e1	A02-0118.c1	EP16	A06	H6	
A02-0119.e1	A02-0119.c1	EP16	B04	I8	
A02-0120.e1	A02-0120.c1	EP16	B05	J1	
A02-0121.e1	A02-0121.c1	EP16	B06	J2	
A02-0122.e1	A02-0122.c1	EP16	B07	J3	
A02-0123.e1	A02-0123.c1	EP16	B08	J4	
A02-0124.e1	A02-0124.c1	EP17	A08	K8	
A02-0125.e1	A02-0125.c1	EP17	A09	L1	
A02-0126.e1	A02-0126.c1	EP17	A10	L2	
A02-0127.e1	A02-0127.c1	EP17	A11	L3	
A02-0128.e1	A02-0128.c1	EP17	B03	L7	
A02-0129.e1	A02-0129.c1	EP17	B05	NAB_11 A1	
A02-0130.e1	A02-0130.c1	EP18	A03	B3	
A02-0131.e1	A02-0131.c1	EP18	A04	B4	
A02-0132.e1	A02-0132.c1	EP18	A05	B5	
A02-0133.e1	A02-0133.c1	EP18	A06	B6	
A02-0134.e1	A02-0134.c1	EP19	B01	NAB_11 D1	
A02-0135.e1	A02-0135.c1	EP19	B02	D2	
A02-0136.e1	A02-0136.c1	EP19	B03	D3	
A02-0137.e1	A02-0137.c1	EP81	D03	H3	
A02-0138.e1	A02-0138.c1	EP19	B05	D5	
A02-0139.e1	A02-0139.c1	EP20	A02	F2	
A02-0140.e1	A02-0140.c1	EP20	A03	F3	
A02-0141.e1	A02-0141.c1	EP20	A04	F4	
A02-0142.e1	A02-0142.c1	EP20	A05	F5	
A02-0147.e1	A02-0147.c1	EP22	A01	K1	
A02-0148.e1	A02-0148.c1	EP22	A02	K2	
A02-0149.e1	A02-0149.c1	EP22	A03	K3	
A02-0150.e1	A02-0150.c1	EP22	A04	K4	
A02-0151.e1	A02-0151.c1	ME44			
A02-0152.e1	A02-0152.c1	ME40			
A02-0153.e1	A02-0153.c1	ME38			
A02-0154.e1	A02-0154.c1	ME37			
A02-0155.e1	A02-0155.c1	ME39			
A02-0156.e1	A02-0156.c1	ME41			
A02-0157.e1	A02-0157.c1	EP21	B03	I3	
A02-0158.e1	A02-0158.c1	EP21	B04	I4	
