extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
R02-1014.e1	R02-1014.c1	EB219	C03	H3	
M03-1010.e1	M03-1010.c1	EB219	D07	I7	
N02-1002.e1	N02-1002.c1	EB219	D02	I2	
A10-0002.e1	A10-0002.c1	EB219	D06	I6	
J01-1013.e1	J01-1013.c1	EB219	C01	H1	
T01-0323.e1	T01-0323.c1	EB219	C05	H5	
C01-1177.e1	C01-1177.c1	EB219	A05	F5	
A01-1488.e1	A01-1488.c1	EB219	A01	NAB163 F1	
C01-1183.e1	C01-1183.c1	EB219	B03	G3	
O01-1000.e1	O01-1000.c1	EB219	D04	I4	
C01-1181.e1	C01-1181.c1	EB219	B01	G1	
G01-0656.e1	G01-0656.c1	EB219	B05	G5	
C01-1175.e1	C01-1175.c1	EB219	A03	F3	
U01-0168.e1	U01-0168.c1	EB219	C07	H7	
L01-1006.e1	L01-1006.c1	EB219	D03	I3	
C01-1176.e1	C01-1176.c1	EB219	A04	F4	
T01-0402.e1	T01-0402.c1	EB219	C06	H6	
Q01-1013.e1	Q01-1013.c1	EB219	C08	H8	
J01-1014.e1	J01-1014.c1	EB219	C02	H2	
O01-1001.e1	O01-1001.c1	EB219	D05	I5	
W01-1001.e1	W01-1001.c1	EB219	D01	I1	
C01-1184.e1	C01-1184.c1	EB219	B04	G4	
D01-1012.e1	D01-1012.c1	EB219	B06	G6	
C01-1182.e1	C01-1182.c1	EB219	B02	G2	
U01-0162.e1	U01-0162.c1	EB219	B08	G8	
K01-0481.e1	K01-0481.c1	EB219	B07	G7	
C01-1180.e1	C01-1180.c1	EB219	A08	F8	
A01-1489.e1	A01-1489.c1	EB219	A02	F2	
H01-1020.e1	H01-1020.c1	EB219	C04	H4	
C01-1178.e1	C01-1178.c1	EB219	A06	F6	
C01-1179.e1	C01-1179.c1	EB219	A07	F7	
