extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-0786.e1	A01-0786.c1	EB18	A01	NAB 127 J1	
K01-0353.e1	K01-0353.c1	EB18	C08	L8	
G01-0549.e1	G01-0549.c1	EB18	C02	L2	
P01-0076.e1	P01-0076.c1	EB18	B06	K6	
Q01-0489.e1	Q01-0489.c1	EB18	B03	K3	
N02-0438.e1	N02-0438.c1	EB18	B07	K7	
D01-0408.e1	D01-0408.c1	EB18	D01	NAB 128 A1	
R02-0415.e1	R02-0415.c1	EB18	C04	L4	
H01-0902.e1	H01-0902.c1	EB18	D02	A2	
A01-0789.e1	A01-0789.c1	EB18	A04	J4	
L01-0532.e1	L01-0532.c1	EB18	B05	K5	
O01-0461.e1	O01-0461.c1	EB18	C01	L1	
A01-0787.e1	A01-0787.c1	EB18	A02	J2	
C01-0589.e1	C01-0589.c1	EB18	A08	J8	
A04-0534.e1	A04-0534.c1	EB18	B04	K4	
C01-0586.e1	C01-0586.c1	EB18	A05	J5	
M04-0210.e1	M04-0210.c1	EB18	C07	L7	
N03-0480.e1	N03-0480.c1	EB18	B08	K8	
M03-0289.e1	M03-0289.c1	EB18	C06	L6	
J01-0391.e1	J01-0391.c1	EB18	C03	L3	
T01-0250.e1	T01-0250.c1	EB18	B02	K2	
C01-0587.e1	C01-0587.c1	EB18	A06	J6	
A01-0788.e1	A01-0788.c1	EB18	A03	J3	
C01-0590.e1	C01-0590.c1	EB18	B01	K1	
R01-0364.e1	R01-0364.c1	EB18	C05	L5	
C01-0588.e1	C01-0588.c1	EB18	A07	J7	
