concentration_id	sample_id	concentration_batch_id	concentration_location_in_batch	concentration_comment
D01-0545.c1	D01-0545	CB83	C03	
P01-0126.c1	P01-0126	CB83	D03	
A01-1041.c1	A01-1041	CB83	A02	
A01-1045.c1	A01-1045	CB83	A06	
A01-1044.c1	A01-1044	CB83	A05	
A01-1040.c1	A01-1040	CB83	A01	
A01-1043.c1	A01-1043	CB83	A04	
A01-1042.c1	A01-1042	CB83	A03	
T01-0281.c1	T01-0281	CB83	C02	
R02-0462.c1	R02-0462	CB83	C06	
A04-0571.c1	A04-0571	CB83	D06	
O01-0499.c1	O01-0499	CB83	D02	
J01-0421.c1	J01-0421	CB83	C01	
G01-0539.c1	G01-0539	CB83	C05	
Q01-0522.c1	Q01-0522	CB83	D05	
L01-0564.c1	L01-0564	CB83	D01	
K01-0456.c1	K01-0456	CB83	C04	
H01-0945.c1	H01-0945	CB83	D04	
A01-1046.c1	A01-1046	CB83	B01	
C01-0734.c1	C01-0734	CB83	B05	
C01-0733.c1	C01-0733	CB83	B04	
C01-0731.c1	C01-0731	CB83	B02	
C01-0735.c1	C01-0735	CB83	B06	
C01-0732.c1	C01-0732	CB83	B03	
N02-0366.c1	N02-0366	CB84	A01	
M04-0371.c1	M04-0371	CB84	A02	
M03-0394.c1	M03-0394	CB84	A03	
