extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A02-3044.e1	A02-3044.c1	EB263	A08	H8	
A02-2049.e1	A02-2049.c1	EB263	C03	MIXED SAMPLES-OOPS	
A02-2047.e1	A02-2047.c1	EB263	B08	MIXED SAMPLES-OOPS	
A02-4042.e1	A02-4042.c1	EB263	A03	H3	
A02-3045.e1	A02-3045.c1	EB263	B03	I3	
A02-3049.e1	A02-3049.c1	EB263	C04	MIXED SAMPLES-OOPS	
A02-4049.e1	A02-4049.c1	EB263	C05	I5	
A02-3042.e1	A02-3042.c1	EB263	A02	H2	
A02-4044.e1	A02-4044.c1	EB263	B01	I1	
A02-2045.e1	A02-2045.c1	EB263	B02	I2	
A02-2042.e1	A02-2042.c1	EB263	A01	NAB171 H1	
A02-3046.e1	A02-3046.c1	EB263	B06	MIXED SAMPLES-OOPS	
A02-4045.e1	A02-4045.c1	EB263	B04	I4	
A02-2044.e1	A02-2044.c1	EB263	A07	H7	
A02-3047.e1	A02-3047.c1	EB263	C01	MIXED SAMPLES-OOPS	
A02-2046.e1	A02-2046.c1	EB263	B05	MIXED SAMPLES-OOPS	
A02-4043.e1	A02-4043.c1	EB263	A06	H6	
A02-2043.e1	A02-2043.c1	EB263	A04	H4	
A02-4046.e1	A02-4046.c1	EB263	B07	MIXED SAMPLES-OOPS	
A02-3043.e1	A02-3043.c1	EB263	A05	H5	
A02-4047.e1	A02-4047.c1	EB263	C02	MIXED SAMPLES-OOPS	
C01-1314.e1	C01-1314.c1	EB265	A08	J8	
F01-1022.e1	F01-1022.c1	EB265	D03	A3	
C01-1317.e1	C01-1317.c1	EB265	B03	K3	
N02-0603.e1	N02-0603.c1	EB265	C08	L8	
A01-1605.e1	A01-1605.c1	EB265	A01	NAB171 J1	
O01-1018.e1	O01-1018.c1	EB265	C06	L6	
D01-1030.e1	D01-1030.c1	EB265	C04	L4	
A01-1606.e1	A01-1606.c1	EB265	A02	J2	
A01-1610.e1	A01-1610.c1	EB265	A06	J6	
T01-1009.e1	T01-1009.c1	EB265	B07	K7	
A01-1608.e1	A01-1608.c1	EB265	A04	J4	
U01-0088.e1	U01-0088.c1	EB265	C02	L2	
W01-1021.e1	W01-1021.c1	EB265	B05	K5	
K01-1014.e1	K01-1014.c1	EB265	C01	L1	
J01-1034.e1	J01-1034.c1	EB265	C03	L3	
Q01-1034.e1	Q01-1034.c1	EB265	B08	K8	
A01-1607.e1	A01-1607.c1	EB265	A03	J3	
L01-1025.e1	L01-1025.c1	EB265	C07	L7	
R02-1033.e1	R02-1033.c1	EB265	D02	A2	
C01-1316.e1	C01-1316.c1	EB265	B02	K2	
C01-1315.e1	C01-1315.c1	EB265	B01	K1	
M03-1028.e1	M03-1028.c1	EB265	D01	NAB172 A1	
H01-1040.e1	H01-1040.c1	EB265	C05	L5	
A01-1609.e1	A01-1609.c1	EB265	A05	J5	
T01-1008.e1	T01-1008.c1	EB265	B06	K6	
A01-1611.e1	A01-1611.c1	EB265	A07	J7	
F01-1023.e1	F01-1023.c1	EB265	D04	A4	
C01-1318.e1	C01-1318.c1	EB265	B04	K4	
