Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
A02-0573	higher ed dorm	upstream	Sewer Network	Dormitory	105612	TowersBB-01	active	08/22/2022 09:00 AM	08/24/2022 09:00 AM	08/24/2022	48-hr time-weighted composite	WVU Brooke & Braxton Towers	26505	Captures Brooke and Braxton Towers. Taken from the University Ave. side of the bottom flow, which compiles both towers	-79.9663361	39.6495489	904	Monongalia	-1	NA	NA	NA	1203038.192	1374387.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R02-0269	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	03/15/2023 06:00 AM	03/16/2023 06:00 AM	03/22/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	1.73	2398	2516	15703.9248014	16476.6783988	1.19367017341137	1.25240790504713	1558.6	1644.58571407619	12506.5062464018	10455.5040534941	0.950631365643189	0.79473274958149	1726.2	1335.19962556371	14068.9270316228	6830.2117658918	1.06939244691569	0.51917085481087
A02-0846	higher ed dorm	upstream	Sewer Network	Dormitory	105612	TowersBB-01	active	12/01/2022 09:00 AM	12/03/2022 09:00 AM	12/07/2022	48-hr time-weighted composite	WVU Brooke & Braxton Towers	26505	Captures Brooke and Braxton Towers. Taken from the University Ave. side of the bottom flow, which compiles both towers	-79.9663361	39.6495489	904	Monongalia	-1	NA	NA	NA	4127.6109823957	2063.75479465351	NA	NA	NA	NA	6823.20151247914	12477.2599103669	NA	NA	NA	NA	3092.6325507307	4173.23833774084	NA	NA	NA	NA
A02-0849	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	12/05/2022 09:00 AM	12/07/2022 09:00 AM	12/07/2022	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	NA	NA	NA	4212.872749	2106.383555	NA	NA	NA	NA	32806.3983058	77369.5910553401	NA	NA	NA	NA	32663.287496	74304.5190104911	NA	NA	NA	NA
H01-0525	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	03/15/2023 08:00 AM	03/16/2023 08:00 AM	03/20/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.4	865	2753	4584.13151	14589.727222	0.382010959166667	1.21581060183333	1466.2	698.689303101652	8259.76462	4207.98707814316	0.688313718333333	0.350665589845264	2010.19610114396	1194.13228818085	11205.699960247	6265.5633784444	0.933808330020584	0.522130281537033
M04-0194	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	02/01/2023 12:00 AM	02/02/2023 12:00 AM	02/22/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.145	2489	1308	1366.17339605	717.9408606	2.23962851811475	1.1769522304918	892.4	1848.98822760024	492.01623557	1018.34619065846	0.806583992737705	1.669419984686	1573.2	1227.47537480689	947.535062084	807.572333110101	1.55333616735082	1.3238890706723
A02-0997	higher ed dorm	upstream	Sewer Network	Residential	105612	MtValley-01	active	01/30/2023 09:00 AM	02/01/2023 09:00 AM	02/01/2023	48-hr time-weighted composite	Mountain Valley Apartments	26505	Captures all of Mountain Valley	-79.9657691	39.6727656	-1	Monongalia	-1	NA	NA	NA	270	2280	NA	NA	NA	NA	349883.65802	983704.462318643	NA	NA	NA	NA	345853.42735	980746.682415871	NA	NA	NA	NA
E02-0228	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	12/20/2022 08:00 AM	12/21/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	NA	NA	0.113	1415	314	605.26813195	134.31391762	0.253144346277708	0.0561747877959013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R02-0220	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/12/2022 06:00 AM	12/13/2022 06:00 AM	12/14/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.129	21683.1721365452	1323	174747.674141024	10662.23942847	13.2827359486944	0.810446900917452	7998.3907268852	14856.1724764713	98452.8382010011	152042.349939652	7.48349332631508	11.5568827865348	1593.2	1401.1377639771	24669.9513079434	43627.6708739475	1.87518632623468	3.31618051641437
B01-0335	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	12/18/2022 07:00 AM	12/19/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	7.187	1413	531	38441.71297971	14446.24882677	0.7688342595942	0.2889249765354	15638.5936350212	25024.856189935	540409.94644679	938696.541641655	10.8081989289358	18.7739308328331	1433.57802004069	2740.88255858964	45587.8507782299	92154.3486876708	0.911757015564598	1.84308697375342
A02-0578	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	09/10/2022 09:00 AM	09/12/2022 10:56 AM	09/13/2022	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	29140.24416	1181	NA	NA	NA	NA	171344.2930262	580791.051126708	NA	NA	NA	NA	159942.6598832	608020.641856022	NA	NA	NA	NA
A02-0722	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	10/17/2022 09:00 AM	10/19/2022 09:00 AM	10/19/2022	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	729001.4863	871030.5297	NA	NA	NA	NA	147303.9001122	598856.844672767	NA	NA	NA	NA	176864.5049734	714643.071598629	NA	NA	NA	NA
D01-0250	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	02/22/2023 07:00 AM	02/23/2023 07:00 AM	03/01/2023	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.1	1206	2170	5021.724906	9035.77367	0.295395582705882	0.531516098235294	1410.97824186683	1541.23480161838	8117.02487979924	14300.090787604	0.477472051752896	0.84118181103553	1839.8	1392.61701892592	9954.492677	12188.3385371176	0.585558392764706	0.716961090418681
L01-0371	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/21/2023 09:00 AM	02/22/2023 09:00 AM	03/01/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.419	2687.09362484515	1497	4261.96370186011	2374.37192463	7.55667323024842	4.20987929898936	2737.68291963637	3287.02404842368	4123.55486275052	5072.19037761048	7.31126748714631	8.99324535037318	1720.6	1002.27428298747	2592.798409532	1475.2646994235	4.59716030058865	2.61571755216933
G01-0326	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	03/21/2023 09:00 AM	03/22/2023 09:00 AM	03/27/2023	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	NA	NA	0.879	197598.520517349	189677.82407999	657484.454269837	631129.323872508	80.4951584561505	77.2685264290534	181502.144515514	247403.288010148	588220.926273889	877369.293857066	72.0152945976847	107.415437543715	170046.973340213	192093.657155554	549391.421564806	711351.884597535	67.2614375079341	87.0900936089048
A01-0428	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/04/2022 12:00 AM	12/05/2022 12:00 AM	12/07/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	10	50805.8365434408	4062.20155768098	1923209.21709906	153770.983984612	39.794926690512	3.18181973151406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L01-0372	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/28/2023 09:00 AM	03/01/2023 09:00 AM	03/08/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.465	2605.08201085031	339	4585.50612503219	596.71310535	8.13033000892231	1.05800195984043	1369.61640217006	1623.31734418026	2006.07737465844	2977.23102153453	3.55687477776319	5.27877840697612	1682.06434339285	1751.24062467048	2164.83327417152	2082.10871773782	3.83835686909843	3.69168212364862
A02-0504	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	08/29/2022 09:00 PM	08/31/2022 09:00 PM	09/02/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	NA	NA	NA	136871.9043	153140.6388	NA	NA	NA	NA	876707.42142	1890086.38893036	NA	NA	NA	NA	895396.06356	1945178.86131991	NA	NA	NA	NA
K01-0219	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/08/2023 06:30 AM	02/09/2023 06:30 AM	02/15/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	5.614	7273.97468872368	598	154581.358219443	12708.27246052	3.21709382350557	0.264480176077419	2637.46096077487	4968.13301049051	63973.5827115556	107782.699005856	1.3313961022176	2.24313629564737	1077.4	1762.64768636988	33228.138195336	79250.6758078805	0.69153253268129	1.64933768590802
K01-0216	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/09/2023 06:30 AM	02/10/2023 06:30 AM	02/15/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	5.208	1521	601	29985.62564088	11848.36358328	0.6240504816	0.2465840496	2857.06096077487	4623.51997467438	67848.7599242956	100590.295464755	1.41204495159824	2.09345047793455	1131.8	1676.87686638261	33947.406977764	78339.8115495612	0.706501706092903	1.63038109364331
Q01-0265	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	02/12/2023 08:00 AM	02/13/2023 08:00 AM	02/20/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.463	2779	1079	4870.59998257	1891.10377157	1.06928649452689	0.415170970706915	1951	1737.47859886731	3304.702298264	3133.77343925865	0.725510932659495	0.687985387323523	1652.85924218446	1610.47638982296	2834.85964795716	3025.49371011894	0.622362162010354	0.664213767314806
T01-0092	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	01/17/2023 08:00 AM	01/18/2023 08:00 AM	01/25/2023	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.44	4814.79733251035	1643	8019.43206700152	2736.5485972	1.45411279546718	0.496201014904805	26877.5930662453	75940.206090798	62540.6176532288	180918.587517845	11.3400938627795	32.8048209461189	834.6	1293.90297016893	1784.63911532	3076.2126969439	0.323597301055304	0.55779015357097
A02-1016	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	02/04/2023 09:00 AM	02/06/2023 09:00 AM	02/08/2023	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	NA	NA	NA	423	861	NA	NA	NA	NA	765694.160682	3122214.19374565	NA	NA	NA	NA	559970.001256584	2283012.02349466	NA	NA	NA	NA
A02-1019	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	02/04/2023 09:00 AM	02/06/2023 09:00 AM	02/08/2023	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	NA	NA	NA	1314	2444	NA	NA	NA	NA	1416771.84808647	3612334.03402284	NA	NA	NA	NA	1548479.233	4031923.55253038	NA	NA	NA	NA
T01-0091	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	01/12/2023 07:00 AM	01/13/2023 07:00 AM	01/17/2023	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.75	21336.1848145723	1473	60574.6555191976	4181.9316975	10.9836184078327	0.758283172710789	26884.2608031631	75931.9982534104	62441.6102097885	181045.490765896	11.3221414704965	32.8278315078687	558.2	1036.9094416105	1318.3447407	3063.77193143509	0.239047097135086	0.555534348401648
O01-0276	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	02/15/2023 06:00 AM	02/16/2023 06:00 AM	02/22/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.05	2577.0664634183	2577.0664634183	10243.0158193527	10243.0158193527	1.68720405523846	1.68720405523846	3661.43283631653	5247.22190571538	14896.223123986	20244.5636195632	2.45366877351112	3.33463409974687	2423.01329268366	484.808391689126	10087.8297972705	1446.489701611	1.66164220017634	0.238262181125185
B01-0437	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	03/05/2023 07:00 AM	03/06/2023 07:00 AM	03/10/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	10.4	1997	2801	78618.423208	110270.507464	1.57236846416	2.20541014928	2048.2	1461.10703316866	92110.65407952	74260.6435789562	1.8422130815904	1.48521287157912	1432.6	2183.09644412242	60330.89551504	89831.0958867917	1.2066179103008	1.79662191773583
O01-0279	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/26/2023 07:00 AM	01/27/2023 07:00 AM	02/06/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	2.01	2438.11413645744	276	18550.8158829076	2099.9940516	3.05564419089237	0.345905790084006	1991.08408403844	1907.55071826598	14526.9134302733	14005.5549959037	2.39283700053916	2.30696013768798	993.8	1944.03687109179	6964.04148946	13423.0073155316	1.14709956999835	2.21100433462883
A01-0490	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/14/2023 12:00 AM	02/15/2023 12:00 AM	02/20/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	7.9	392	1525	11722.657688	45604.726975	0.242564511008111	0.943650202263698	2581.38001989722	2888.0856787008	79666.2273028435	88747.0941033045	1.6484486695672	1.83634940620974	1722.96513536274	1709.76171637704	53262.722095079	53530.693367804	1.10210896571509	1.10765381078886
R02-0180	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	01/19/2023 06:00 AM	01/20/2023 06:00 AM	01/26/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	3.5081	2135.95742359757	678	28364.6534121976	9003.566644638	2.15602412680128	0.684369614216935	1926.9628432408	1779.3144500795	37476.6217113665	49730.1566361617	2.84863345328113	3.78003622956535	1328	1202.32294229462	23347.0224357334	25182.1372508662	1.77462925172799	1.91411806406706
C01-0148	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	12/14/2022 07:00 AM	12/15/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	5.722	2291	4053.36204450576	49623.32580182	87796.2921550592	0.9924665160364	1.75592584310118	11257.902305901	24393.2358023318	279249.937007944	621202.193414871	5.58499874015888	12.4240438682974	2345.80723569244	2717.29069742739	53389.1313676477	57691.2429417369	1.06778262735295	1.15382485883474
N03-0285	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	03/17/2023 07:30 AM	03/18/2023 07:30 AM	03/22/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.72722	2160	1280	5946.103858032	3523.617101056	3.20890656126929	1.90157425852995	1763	1328.91443400719	4260.05878963164	3808.27691448535	2.29900636245636	2.0551953127282	2008	1173.51038005846	4636.96037398556	2289.41553050149	2.50240710954429	1.23551836508445
A02-1008	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	02/01/2023 09:00 AM	02/03/2023 09:00 AM	02/06/2023	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	NA	NA	NA	2242	2869.30178292096	NA	NA	NA	NA	772145.045764	3115617.17961145	NA	NA	NA	NA	566333.286338584	2276546.7647803	NA	NA	NA	NA
K01-0203	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/14/2023 06:30 AM	02/15/2023 06:30 AM	02/22/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	4.778	2497.91349750012	108	45178.9845282287	1953.36240984	0.940249417861159	0.0406527036387097	2755.01239453703	4907.35261433086	55753.81916447	105903.928732851	1.16032922298585	2.20403597779086	739.2	1106.87927541081	14326.327795052	20224.0672360785	0.298154584704516	0.420896300438678
O01-0257	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	02/17/2023 06:10 AM	02/18/2023 06:10 AM	02/22/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	3.1	1307	861	15337.345697	10103.637831	2.52632938510954	1.66424606012189	2083.68363916725	4029.29573927543	10583.5616674099	16126.0487696219	1.74329791919122	2.65624259094414	2256.98886886239	1468.05740498604	13146.6062236069	11727.9134287759	2.16547623515185	1.93179269128248
A02-0610	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	08/15/2022 09:00 AM	08/17/2022 09:00 AM	08/17/2022	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	1293417.141	1345425.668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
