Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
A01-0451	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/31/2022 12:00 AM	01/01/2023 12:00 AM	01/04/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	9.6	567	38	20604.743712	1380.917568	0.42635208806489	0.0285738612812448	947.326932119578	1622.58447530828	30876.8354805411	50071.8349389819	0.63890157839226	1.03608332517344	1512.12693211958	2001.62488462827	51640.1121633411	73651.7366474811	1.06853402092661	1.52399719929401
R01-0198	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	01/16/2023 09:00 AM	01/17/2023 09:00 AM	01/18/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.186	5194.31113265455	57	3657.24309866711	40.13291682	1.74071542059358	0.0191018166682532	5018.7854161486	3323.59356649661	3763.70185863298	2649.71461817699	1.79138593937791	1.26116830946073	1785.8851733759	1992.94431511955	1352.16219640282	1500.10606178782	0.643580293385444	0.713996221698155
M03-0187	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	01/19/2023 11:00 AM	01/20/2023 11:00 AM	01/30/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.66	2907.27747604251	486	7263.45657218681	1214.2081116	6.65761372336096	1.11293135802017	1325.8554952085	1930.4335049741	2385.19754173936	5060.5505002175	2.18624889252004	4.6384514209143	698.048639263958	1448.07401442215	1662.33756617847	4368.65144629314	1.52368246212508	4.0042634704795
A02-1087	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	02/27/2023 09:00 AM	03/01/2023 09:00 AM	03/02/2023	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	1052	271	NA	NA	NA	NA	961.4	1553.87317670419	NA	NA	NA	NA	1522.8	1719.84410166239	NA	NA	NA	NA
M04-0173	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	12/12/2022 12:00 AM	12/13/2022 12:00 AM	01/04/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.096	1577	1792	573.08079072	651.21165312	0.939476706098361	1.06756008708197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0921	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	12/12/2022 09:00 AM	12/14/2022 09:00 AM	12/14/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	NA	NA	NA	4888.23937252163	1306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-1001	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	01/30/2023 09:00 AM	02/01/2023 09:00 AM	02/01/2023	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	NA	NA	NA	523	214	NA	NA	NA	NA	534.8	469.50760401343	NA	NA	NA	NA	1014.4	1563.3777249318	NA	NA	NA	NA
N02-0277	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	03/09/2023 07:00 AM	03/10/2023 07:00 AM	03/20/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	7.31	1984	1092	54899.9526464	30217.1110332	2.07185269252019	1.1403544053589	1507.4	1159.5388385193	52924.784760796	42842.6711658385	1.99731242964737	1.61682659694462	1639.6956148915	772.476974622681	58756.3283050973	42732.4571749412	2.21738728602526	1.61266726450831
R01-0308	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	03/21/2023 09:00 AM	03/22/2023 09:00 AM	03/29/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.165	4862.07570880651	9724.67908635735	3036.81675146409	6073.96308094752	1.44541492216282	2.89098671154094	2364.6151417613	2980.25783687461	1550.80259875682	1828.48751690201	0.738125939436848	0.870293915707761	3045.93581727147	7023.37369495236	1952.4569770535	4326.04937355937	0.929298894361496	2.05904301454515
C01-0370	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	03/01/2023 07:00 AM	03/02/2023 07:00 AM	03/08/2023	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	10.109	1123	2083	42973.51498187	79709.55628427	0.8594702996374	1.5941911256854	1934.8	1769.02259375017	76746.724962254	69754.7290511405	1.53493449924508	1.39509458102281	2216.4	765.284629925865	88198.632714168	32485.4201136188	1.76397265428336	0.649708402272376
H01-0439	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/19/2022 08:00 AM	12/20/2022 08:00 AM	12/28/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.8	1618	2290	11024.628084	15603.46002	0.918719007	1.300288335	1129.8	2009.6486474301	9107.69646	15396.6325123509	0.758974705	1.28305270936257	1804	839.272705624578	15521.695164	3217.5092778035	1.293474597	0.268125773150292
A02-0993	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	01/28/2023 09:00 AM	01/30/2023 09:00 AM	01/30/2023	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	1093	85	NA	NA	NA	NA	2024.72424125373	5123.73103997234	NA	NA	NA	NA	2665.92424125373	4746.68508483386	NA	NA	NA	NA
J01-0220	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	02/01/2023 07:30 AM	02/02/2023 07:30 AM	02/08/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.288	2737	2619.54910587519	2983.87214496	2855.82740569085	4.2626744928	4.07975343670121	1841.2	2080.85822200819	1900.16604311	2484.53279223459	2.71452291872857	3.54933256033512	1143.30982117504	1734.2152180648	1196.67949993217	1983.22114489122	1.70954214276024	2.83317306413031
A04-0227	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/08/2022 08:00 AM	12/09/2022 08:00 AM	12/09/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.83	18085.879124701	2735	56823.8481888706	8593.0699705	28.4119240944353	4.29653498525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M04-0150	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	11/22/2022 12:00 AM	11/23/2022 12:00 AM	12/14/2022	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.055	134	2110	27.8984717	439.2968305	0.0255714681026581	0.402655206691109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0251	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/13/2023 07:00 AM	01/14/2023 07:00 AM	01/18/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	2.02	2018	537	15430.6939076	4106.1856434	2.54170546987317	0.676360672607478	6928.82134035825	6069.15962655608	47795.6949999363	37375.433957421	7.87278784383731	6.15638839687382	1261.6	1321.7317285879	8905.88868208	9071.90148858775	1.46695580334047	1.49430101936876
E01-0217	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/09/2023 09:00 AM	01/10/2023 09:00 AM	01/17/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	3.661	2646.78058214486	1585	36680.106991136	21965.54182585	1.01889186086489	0.610153939606944	12348.610294652	23309.7097321178	153954.087895662	244996.863266909	4.27650244154615	6.80546842408079	1230	964.587115408204	19920.021338314	32391.3753538732	0.553333926064278	0.899760426496478
C01-0353	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	02/08/2023 07:00 AM	02/09/2023 07:00 AM	02/15/2023	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	8.371	2099	1428	66512.41326389	45249.98863308	1.3302482652778	0.9049997726616	2688.78150768131	1975.79153292061	110432.35812061	119827.689165686	2.2086471624122	2.39655378331372	1263.4	1589.00607399342	50568.855353686	71435.2052282898	1.01137710707372	1.4287041045658
A02-1113	higher ed dorm	upstream	Sewer Network	Residential	105612	MtValley-01	active	03/11/2023 09:00 AM	03/13/2023 09:00 AM	03/15/2023	48-hr time-weighted composite	Mountain Valley Apartments	26505	Captures all of Mountain Valley	-79.9657691	39.6727656	-1	Monongalia	-1	NA	NA	NA	16935.9530322254	2419.02993991971	NA	NA	NA	NA	2071052.5037719	8505649.90005651	NA	NA	NA	NA	1648.10901140124	1561.41641272516	NA	NA	NA	NA
T01-0092	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	01/17/2023 08:00 AM	01/18/2023 08:00 AM	01/25/2023	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.44	4814.79733251035	2212	8019.43206700152	3684.2638448	1.45411279546718	0.668044214832276	26954.3930662453	75827.0469463122	62683.0702023488	180712.827335536	11.3659238807523	32.7675117562169	1649.6	1950.69544723938	2818.39673222	2977.1146486256	0.511042018534905	0.539821332479709
T01-0095	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	01/20/2023 07:00 AM	01/21/2023 07:00 AM	01/30/2023	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.41	1412	1136	2191.4495572	1763.0925616	0.397361660417044	0.319690401015413	9407.76779046057	15249.0154913009	22760.2839278922	42149.9869575643	4.12697804676196	7.64279001950395	1297.6	1276.91662365301	2916.8098214	3864.97838100778	0.528886640326383	0.700812036447467
B01-0431	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	03/06/2023 07:00 AM	03/07/2023 07:00 AM	03/10/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	9.86	331	1629	12354.2912006	60801.0282954	0.247085824012	1.216020565908	1005.6	1844.03418351677	42401.25562512	73329.470016637	0.8480251125024	1.46658940033274	1318.2	999.564260084499	56019.93433228	46710.2205440004	1.1203986866456	0.934204410880008
L01-0308	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	01/14/2023 09:00 AM	01/15/2023 09:00 AM	01/18/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.418	201	2475	318.04257738	3916.1959155	0.563905279042553	6.94360977925532	1268.10982117504	1845.64889350584	1878.58740430628	2738.79378137384	3.3308287310395	4.85601734286141	1940.70982117504	1272.65235637384	2784.72673679428	1736.51322452092	4.93745875318135	3.07892415695199
H01-0434	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/14/2022 08:00 AM	12/15/2022 08:00 AM	12/19/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.9	66125.3023892642	741	475591.623742955	5329.478739	39.6326353119129	0.44412322825	48176.5494011343	39096.8190572174	312576.20278644	273445.636089036	26.04801689887	22.787136340753	1570	1684.38357759669	10063.3610686	10829.8523315888	0.838613422383333	0.902487694299066
Q01-0209	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/20/2022 08:00 AM	12/21/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.346	1073	517	1405.36374578	677.14171162	0.30853210664764	0.148658992671789	1462	1376.29016187884	2113.463297462	2189.32162627727	0.463987551583315	0.480641410818282	734.4	939.601934511487	1052.17363655	1425.07381346052	0.230993114500549	0.31285923456872
Q01-0196	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/03/2022 08:00 AM	12/04/2022 08:00 AM	12/08/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.388	16351.8226705491	2049	24016.5609854654	3009.44637492	5.2725710176653	0.660690751903403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q01-0214	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/25/2022 08:00 AM	12/26/2022 08:00 AM	01/04/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.382	136	1116	196.65962032	1613.76570792	0.0431744501251372	0.354284458379802	1602.8	2215.96040330989	2388.31358966	3344.37620317026	0.524327901132821	0.734220900805765	998.6	1559.54577886382	1473.401190956	2268.36875651306	0.323468977158288	0.497995336226797
L01-0357	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	03/05/2023 09:00 AM	03/06/2023 09:00 AM	03/08/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.407	2139.62894165888	591	3296.44472636229	910.53116517	5.84476015312463	1.61441695952128	1969.06791305616	1442.03656600266	3126.62869559881	2391.46377073932	5.5436678999979	4.24018399067256	1455.6	1250.35730027187	2280.719367066	1941.77779007023	4.04382866501064	3.44286842211034
Q01-0306	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	03/18/2023 08:00 AM	03/19/2023 08:00 AM	03/27/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.431	57749.9359846114	65630.6994706394	94219.6968106439	107077.254721839	20.6848950188022	23.5076300157715	147357.566038656	416905.413815845	238975.285934619	632886.847038697	52.4643876914641	138.943325365246	168920.116888854	482297.696444815	272748.260731955	730072.021290531	59.8788717303962	160.279258241609
H01-0449	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/29/2022 08:00 AM	12/30/2022 08:00 AM	01/06/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.5	1532	2346	8698.87218	13320.85779	0.724906015	1.1100714825	1492.4	1038.91918003223	8621.4983996	6197.02038891499	0.718458199966667	0.516418365742915	1959.6	1627.46110849275	11156.9660176	9118.36131071531	0.929747168133333	0.759863442559609
O01-0288	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	03/13/2023 06:00 AM	03/14/2023 06:00 AM	03/15/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.51	2877.40845233202	1669	16447.1778016087	9539.9524279	2.70913816531192	1.57139720439796	2622.50505062193	446.022424835338	17159.8030538379	1677.68626347365	2.82652002204544	0.276344302993517	2111.4	617.383319145544	14080.50629798	6524.85259129982	2.31930592949761	1.07475746850598
O01-0274	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/31/2023 06:00 AM	02/01/2023 06:00 AM	02/08/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.74	2433.34813043475	2023	16027.5234027865	13324.7189082	2.64001373789927	2.19481451296327	3004.78187151402	2095.14998715046	21228.9809511128	15531.6020696898	3.49678487088006	2.55832681101792	1449	1402.33637993514	10234.36317994	10071.0517741726	1.68577881402405	1.65887856599779
A01-0479	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/01/2023 12:00 AM	02/02/2023 12:00 AM	02/06/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	11.5	753	792	32779.757895	34477.51428	0.678276731811786	0.713406602383711	1989.9053774327	1366.37085641615	91047.2107452005	69237.2670240945	1.88394327812449	1.43265326568644	1249.8	1627.60218342145	61048.2912766	98258.3413361312	1.26320748378994	2.03315554825632
R01-0318	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	03/26/2023 09:00 AM	03/27/2023 09:00 AM	03/29/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.214	2670.12169584632	5340.40264785289	2163.00614889615	4326.14130766268	1.02951268391059	2.05908677185278	2658.73578129709	2542.35422774351	1880.42480915132	1633.79674374068	0.895014188077734	0.777628150281143	5191.1022911623	5669.89551474353	3687.25891813119	3686.45403045568	1.75500186488872	1.75461876747058
A02-1011	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	02/01/2023 09:00 AM	02/03/2023 09:00 AM	02/06/2023	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	NA	NA	NA	2441.3021793589	1311	NA	NA	NA	NA	3879.86568646878	8489.09359111361	NA	NA	NA	NA	1795.02847148925	1909.86909178735	NA	NA	NA	NA
R02-0260	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	03/24/2023 06:00 AM	03/25/2023 06:00 AM	03/29/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	8.0242	4427.33983509242	6641.17352105676	134479.946856198	201724.89473148	10.2219479215718	15.3332999947917	69391.6560287327	122933.041245066	669131.581918199	1291116.81520168	50.861324256476	98.1390099727634	71377.1896571188	127576.30999531	702285.82867645	1361696.670927	53.3814099024362	103.503851545075
M03-0199	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	01/13/2023 11:00 AM	01/14/2023 11:00 AM	01/26/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.747	442	2060.24319631979	1249.84396134	5825.75230274233	1.14559483165903	5.33982795851726	1180	1240.85581284763	1531.052985256	1765.04478039835	1.40334829079377	1.61782289679043	1446.64863926396	1296.13699844259	2354.13411407247	4004.46944532981	2.15777645652838	3.67045778673676
A01-0441	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/19/2022 12:00 AM	12/20/2022 12:00 AM	12/28/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	7.8	1375	1253	40598.52225	36996.326094	0.840062122372124	0.765525701332561	37279.6816759348	59783.2341734423	1644430.87396996	2870964.83437711	34.0264623814344	59.4058275611884	1033.8	1791.15383088346	36492.1851902	66673.6118344301	0.755094048795729	1.37960627036977
A01-0508	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	03/07/2023 12:00 AM	03/08/2023 12:00 AM	03/10/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	10.2	7871.07115611434	611	303911.360943681	23591.432202	6.28851516602552	0.488152462382056	3660.81744649559	4946.82940284297	173659.438888425	219399.962240138	3.59335041566844	4.53981050819687	1260.52131689936	1296.8518416967	58880.3251580277	55333.1441961116	1.21834806236608	1.1449500123347
R01-0213	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	12/06/2022 09:00 AM	12/07/2022 09:00 AM	12/14/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.214	2165	1248	1753.8183071	1010.97701952	0.834754072870062	0.481188490966207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0890	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	01/11/2023 09:00 AM	01/12/2023 09:00 AM	01/17/2023	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	NA	NA	NA	591	1593	NA	NA	NA	NA	11681.104685545	41904.9505918613	NA	NA	NA	NA	1965.6415857628	1227.17448566427	NA	NA	NA	NA
M04-0186	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	02/10/2023 12:00 AM	02/11/2023 12:00 AM	02/22/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.082	1526	413	473.67592412	128.19669506	0.776517908393443	0.210158516491803	1783.4	1381.71101085579	936.879132934	868.005504319047	1.53586743103934	1.42295984314598	1673.2	1322.07346824643	960.383500706	989.717001001598	1.57439918148525	1.62248688688787
A02-1099	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	03/04/2023 09:00 AM	03/06/2023 09:00 AM	03/06/2023	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	2088	1730	NA	NA	NA	NA	1208	1795.34513381066	NA	NA	NA	NA	1376	1466.90520682836	NA	NA	NA	NA
