Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
A04-0238	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/28/2022 08:00 AM	12/29/2022 08:00 AM	01/04/2023	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.606	2234.75782200694	2234.75782200694	5126.44161184399	5126.44161184399	2.563220805922	2.563220805922	1209.55156440139	1659.05638940536	2737.7979643028	3776.05411520895	1.3688989821514	1.88802705760447	1830.35156440139	1877.05600057908	4073.3973608648	4125.27657610139	2.0366986804324	2.0626382880507
O01-0194	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	12/08/2022 06:00 AM	12/09/2022 06:00 AM	12/14/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	2.07	1942	2418	15217.1210754	18946.9612566	2.50652628486246	3.12089627023555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0436	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/13/2022 12:00 AM	12/14/2022 12:00 AM	12/19/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	8.1	61800.4953861235	2534	1894915.72724064	77697.054414	39.2094795406523	1.60770266541136	77214.6842479705	52102.9203301228	2680898.65297424	1939643.67913647	55.4729898397252	40.1349875669688	1854	815.445216370248	63518.1198852	23152.2678012747	1.31431302526899	0.479065299645645
Q01-0283	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	02/23/2023 08:00 AM	02/24/2023 08:00 AM	03/06/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.633	2548	128	6105.42722244	306.70905984	1.34037919263227	0.0673345905246981	2458.57488986552	691.024901318282	4238.64631026378	2141.76195919414	0.930548037379534	0.470200210580492	2785.0532348454	8107.28494978747	4343.92049308504	12618.9132189757	0.953659822850723	2.77034318748095
M04-0166	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	01/10/2023 12:00 PM	01/11/2023 12:00 PM	01/26/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.105	812	329	322.7440566	130.76698845	0.529088617377049	0.214372112213115	1697.8	2156.44416537236	2089.785557912	3568.66935767137	3.42587796379016	5.85027763552683	1240	1528.67665204877	1298.765843098	2079.38603040934	2.12912433294754	3.40882955804809
N02-0207	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	12/14/2022 07:00 AM	12/15/2022 07:00 AM	12/19/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	10.03	3987.04008199276	881	151378.591409665	33449.5104863	5.71283083288042	1.26234094974338	5162.67977393865	7094.76598124559	181443.164496224	234802.786540816	6.84742865485035	8.86115127710831	1225.8	1191.44716986624	43467.645747466	42825.9436481137	1.64041232347596	1.61619532221729
M03-0185	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	01/17/2023 11:00 AM	01/18/2023 11:00 AM	01/30/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.407	1204	331	1854.95689148	509.95907897	1.70023546423465	0.467423537094409	1681	1089.10828933913	2616.671476238	2700.75251607761	2.39841565191384	2.47548351611147	993.248639263958	1406.2843143489	1961.90431443047	4181.28981307902	1.79826243302518	3.83252961785428
E01-0228	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/26/2023 09:00 AM	01/27/2023 09:00 AM	02/06/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	5.012	2563	1865	48626.45321996	35383.6657258	1.35073481166556	0.982879603494444	2121	839.352511334493	34472.740120908	22717.7408056353	0.957576114469667	0.631048355712093	1649.8	1571.31405220814	29636.095266038	42127.8136675155	0.823224868501055	1.17021704631987
A02-1101	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	03/04/2023 09:00 AM	03/06/2023 09:00 AM	03/06/2023	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	NA	NA	NA	653	2116	NA	NA	NA	NA	1290.4	1598.46138021831	NA	NA	NA	NA	1470	1327.30501357516	NA	NA	NA	NA
Q01-0214	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/25/2022 08:00 AM	12/26/2022 08:00 AM	01/04/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.382	855	824	1236.3527601	1191.52593488	0.271427609242591	0.261586374287596	621	1402.27470791961	959.656701986	2267.06746221935	0.210682042148408	0.497709651420275	1231.4	1202.78235986086	1835.818615602	1850.18499811751	0.403033724610757	0.406187705404504
A01-0456	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/06/2023 12:00 AM	01/07/2023 12:00 AM	01/09/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	10.4	9410.68327054382	1124	370482.263415153	44249.928736	7.6659961805817	0.915616800529714	4729.04222255349	8180.78596192988	260882.588978265	471824.8984072	5.39816646619485	9.76297174323787	1880.8	885.27571969643	100375.9756814	81862.1633198192	2.07697350772637	1.69388684240646
A02-1085	higher ed dorm	upstream	Sewer Network	Dormitory	105612	TowersBB-01	active	02/27/2023 09:00 AM	03/01/2023 09:00 AM	03/02/2023	48-hr time-weighted composite	WVU Brooke & Braxton Towers	26505	Captures Brooke and Braxton Towers. Taken from the University Ave. side of the bottom flow, which compiles both towers	-79.9663361	39.6495489	904	Monongalia	-1	NA	NA	NA	1454	1170	NA	NA	NA	NA	1990.57992452979	3732.11947678041	NA	NA	NA	NA	4352.25896105766	13036.7553401132	NA	NA	NA	NA
E02-0238	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	01/11/2023 08:00 AM	01/12/2023 08:00 AM	01/17/2023	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	NA	NA	0.16	2617.86576826125	7854.05675880611	1585.55124125341	4756.93199925636	0.663133099645927	1.98951568350329	2207.85908747911	1046.69576982089	1412.27619561459	682.715374804337	0.590663402599158	0.285535497617874	2738.41135176122	5520.49557159974	1801.31012259327	3342.79156468641	0.753371025760465	1.39807259083497
J01-0217	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	01/25/2023 07:30 AM	01/26/2023 07:30 AM	02/01/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.213	413	2192.81744677573	332.99873229	1768.05188842545	0.4757124747	2.52578841203636	1090.07976879627	1395.62136142768	1186.84655109007	2020.66675699856	1.69549507298581	2.88666679571223	2256.24612222314	696.927457964507	2311.88545571051	1413.50366451321	3.30269350815787	2.01929094930459
K01-0186	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	12/26/2022 06:30 AM	12/27/2022 06:30 AM	01/06/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	5.439	3199.73787758499	410	65878.907170229	8441.4264459	1.37104905661247	0.175680050903226	1843.947575517	1921.15672698665	35297.1102942818	39002.7152534259	0.73459126522959	0.811711035451112	1988.8	1716.20689059021	36919.149912002	30463.8510104914	0.768348593381935	0.634003142778176
K01-0212	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/20/2023 06:30 AM	02/21/2023 06:30 AM	03/02/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	6.248	2517.56066456437	2517.56066456437	59543.4357216733	59543.4357216733	1.2391974135624	1.2391974135624	2382.62189128771	2613.84962369672	68770.905348482	69779.4756721758	1.43123632358964	1.45222634073207	1602.51213291287	1360.44359979122	43476.8231198467	29244.058760422	0.904824622681512	0.608617247875589
R02-0193	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/27/2022 06:00 AM	12/28/2022 06:00 AM	01/11/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.3611	12598.6560992896	2135	112603.406118819	19082.056861385	8.55909137418815	1.45044518557198	10171.1405133829	12826.2031158689	95017.6050397313	105692.811271548	7.22237800545236	8.03381052535328	1356.4	1713.60142764669	13950.8585038506	14982.1462390555	1.06041794647694	1.13880710239096
H01-0468	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	01/18/2023 08:00 AM	01/19/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	2.11	2809	1590	22436.0872159	12699.672009	1.86967393465833	1.05830600075	2157.46839058995	1259.42574663076	16330.7708997532	10179.8287811493	1.36089757497943	0.848319065095778	1934.33756349981	3118.9675452333	13739.3210307717	19058.0739906795	1.14494341923098	1.58817283255662
A01-0473	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/25/2023 12:00 AM	01/26/2023 12:00 AM	01/30/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	13.1	734	189	36398.231314	9372.296619	0.753149960975004	0.193930984501738	2387.81159200743	5250.4948039344	118617.169848241	272211.031830677	2.45441917414834	5.63257390810042	848.8	834.711573963529	41227.1274346	39206.998705892	0.853069182142857	0.811268802886359
H01-0471	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	01/20/2023 08:00 AM	01/21/2023 08:00 AM	01/30/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.9	2591	616	18635.194889	4430.443864	1.55293290741667	0.369203655333333	2081.4	1469.8786670042	15283.35817958	9767.11245668315	1.27361318163167	0.813926038056929	1638.53756349981	3056.4199321191	11099.8303459717	16403.0376280359	0.92498586216431	1.36691980233632
A02-0993	higher ed dorm	upstream	Sewer Network	Dormitory	105612	Seneca-01	active	01/28/2023 09:00 AM	01/30/2023 09:00 AM	01/30/2023	48-hr time-weighted composite	WVU Seneca Hall	26505	Captures Seneca Hall and associated dining	-79.95614	39.6392	474	Monongalia	-1	NA	NA	NA	1184	601	NA	NA	NA	NA	2545.92424125373	4784.06160383778	NA	NA	NA	NA	2201.92424125373	4992.45818976798	NA	NA	NA	NA
B01-0340	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	12/19/2022 07:00 AM	12/20/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	7	1961.93171432242	1961.93171432242	51987.0115149926	51987.0115149926	1.03974023029985	1.03974023029985	9435.71493296998	20625.5442184709	353419.94599065	902221.437070214	7.068398919813	18.0444287414043	2644.76436290518	1421.99007971596	85116.1074033204	61834.1678599273	1.70232214806641	1.23668335719855
M04-0195	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	01/27/2023 12:00 PM	01/28/2023 12:00 PM	02/01/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.137	2231	1853	1156.99921027	960.96796801	1.89672001683607	1.57535732460656	1283.8	1935.3618771014	740.1612173	1076.80389258117	1.2133790447541	1.76525228291995	1625	1361.58456568127	939.40248724	695.333627556712	1.54000407744262	1.13989119271592
C01-0336	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	01/16/2023 08:00 AM	01/17/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	10.38	446	2734	17524.4798868	107425.8475572	0.350489597736	2.148516951144	3319.81553198099	7649.94432533874	110850.728169149	239053.860543996	2.21701456338298	4.78107721087991	1870.4	1070.82792945906	69466.419281032	51290.7662328442	1.38932838562064	1.02581532465688
J01-0201	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	12/27/2022 07:30 AM	12/28/2022 07:30 AM	01/04/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.107	2416	2828	978.57390992	1145.44992436	1.39796272845714	1.6363570348	1456.8	1572.30874988441	562.449845276	579.639329350566	0.803499778965714	0.828056184786524	1560.4	2070.22077860235	713.48164762	1074.78612351539	1.0192594966	1.53540874787913
A02-0940	higher ed dorm	upstream	Sewer Network	Dormitory	105612	TowersBB-01	active	01/14/2023 09:00 AM	01/16/2023 09:00 AM	01/17/2023	48-hr time-weighted composite	WVU Brooke & Braxton Towers	26505	Captures Brooke and Braxton Towers. Taken from the University Ave. side of the bottom flow, which compiles both towers	-79.9663361	39.6495489	904	Monongalia	-1	NA	NA	NA	2569.23530716449	2765	NA	NA	NA	NA	2317.67656760812	2975.39752416608	NA	NA	NA	NA	1783.4	2116.40170241885	NA	NA	NA	NA
T01-0083	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	12/21/2022 07:00 AM	12/22/2022 07:00 AM	12/28/2022	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.22	1954.70294449478	1335	1627.8574560864	1111.774917	0.295169076352928	0.201591100090662	10379.9006453961	33347.6171487064	19187.4146601625	63620.573944628	3.47913230465322	11.5359154931329	1891.5148030214	1077.36810308248	3393.28552995199	4750.04273903077	0.615282961006707	0.861295147603041
L01-0304	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	01/18/2023 09:00 AM	01/19/2023 09:00 AM	02/01/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.308	351	913	409.23310428	1064.47243364	0.725590610425532	1.88736247099291	1098	1509.95422053793	1556.722607548	2364.13799650586	2.76014646728369	4.19173403635791	1582.8	1352.74038228723	2233.936241958	2466.60261951344	3.96087986162766	4.37340889984653
R01-0213	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	12/06/2022 09:00 AM	12/07/2022 09:00 AM	12/14/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.214	1113	2570	901.61652462	2081.8997918	0.42913685131842	0.990908991813422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0178	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	12/07/2022 06:00 AM	12/08/2022 06:00 AM	12/14/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	2.06	2711	1395	21140.2278106	10878.132717	3.48216567461703	1.79181892884204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T01-0076	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	12/08/2022 07:00 AM	12/09/2022 07:00 AM	12/19/2022	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.47	426121.818423272	2163.13209850341	758131.52255849	3848.52068218802	137.467184507432	0.69782786621723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q01-0219	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	01/01/2023 08:00 AM	01/02/2023 08:00 AM	01/06/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.3711	2668	1166	3747.914756868	1637.956749066	0.82281333850011	0.359595334591877	1344.8	1582.09914923257	1960.268133303	2167.53459857964	0.430355243315697	0.475858309238121	1230.4	1281.77516453124	1822.228993702	1877.26817750154	0.400050273041054	0.412133518661151
E01-0227	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/25/2023 09:00 AM	01/26/2023 09:00 AM	02/06/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	6.763	1756	2483	44954.87806948	63566.60720189	1.24874661304111	1.76573908894139	1738.8	1322.60052852753	27421.375279404	22650.5545750019	0.761704868872333	0.62918207152783	1363	1827.71679317216	24326.941907492	44654.3188169053	0.675748386319222	1.24039774491403
C01-0321	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	12/05/2022 07:00 AM	12/06/2022 07:00 AM	12/13/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	6.114	42916.0018265249	1738	993247.806366927	40224.26633412	19.8649561273385	0.8044853266824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0250	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	01/15/2023 07:30 AM	01/16/2023 07:30 AM	01/18/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.6346	692	74	1662.337060712	177.764367764	0.897105807184026	0.0959332799589854	1442.88493272066	2752.70392733985	3578.24492758519	6544.42437477346	1.93105500679179	3.5317994467207	991.6	1849.00106724472	2840.38725396644	5682.90510726736	1.53285874472015	3.06686730019825
N02-0208	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	01/11/2023 08:00 AM	01/12/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	8.36	2069	2323	65475.6311044	73513.7221148	2.47096502016756	2.77431210335874	2058.62809394896	1367.30658679023	81925.6008061116	72345.3767272321	3.09176544667943	2.730220270482	1220.6	1733.49085092724	42819.26330978	56654.770045369	1.61594321495132	2.13807721508676
R02-0224	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/14/2022 06:00 AM	12/15/2022 06:00 AM	12/28/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.219	667	2359	5602.68313493	19815.18667961	0.42586524284965	1.50617107628535	6120.53958642185	16213.9256256384	53586.089090588	127875.738396918	4.0731293015041	9.71995579179979	1605.8	1926.63638114028	15126.832233162	14748.0193276682	1.14980482161462	1.12101089447158
D01-0205	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	01/09/2023 07:35 AM	01/10/2023 07:35 AM	01/17/2023	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.19	2816.81626103818	2816.81626103818	12688.7372868089	12688.7372868089	0.746396310988758	0.746396310988758	2044.76325220764	1297.98610326658	9368.15640300177	5953.92466777823	0.551068023705987	0.350230862810484	1345.36325220764	1839.90458997082	6152.17805848178	8300.62102678166	0.361892826969516	0.488271825104804
B01-0345	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	12/15/2022 07:00 AM	12/16/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	8.9	3891.89010020346	3891.89010020346	131118.35736748	131118.35736748	2.62236714734959	2.62236714734959	15417.3936350212	25568.5972529545	534587.969968068	952105.355380428	10.6917593993614	19.0421071076086	2000.97802004069	2530.8523215601	68864.6889113599	93427.4597658465	1.3772937782272	1.86854919531693
A04-0301	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	01/20/2023 08:00 AM	01/21/2023 08:00 AM	01/26/2023	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.992	4808.08150023223	150	18054.9553134597	563.269008	9.02747765672987	0.281634504	7477.0320325017	15727.2295967431	31171.4596220809	67051.772831372	15.5857298110405	33.525886415686	821.6	1582.21501008301	3573.976681532	7511.35307645273	1.786988340766	3.75567653822637
N02-0196	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	12/18/2022 07:00 AM	12/19/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	8.36	732	1328	23164.8922032	42025.9246528	0.874212853921051	1.58600364755076	3397.35425727069	7454.05527464887	125380.840705818	233624.607417063	4.73170958962255	8.81668833183873	1067.4	544.504473996649	39850.822767226	9950.3405547693	1.50391813598106	0.375512889832036
A04-0237	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/27/2022 08:00 AM	12/28/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.6	574	1757	1303.695204	3990.579222	0.651847602	1.995289611	11959.2534107924	45340.1652055112	33288.532863806	128297.258889017	16.644266431903	64.1486294445084	1401.8	2273.37758892232	3099.999438776	4939.04796801972	1.549999719388	2.46952398400986
