Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
A01-0458	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/08/2023 12:00 AM	01/09/2023 12:00 AM	01/11/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	12.5	11521.1002528667	1445	545151.101352552	68373.968125	11.2802330192135	1.41478993802764	7938.46420207023	6759.48073617167	389783.407855591	396247.96059593	8.06537427279406	8.1991384000151	2086.6	791.406682190116	104790.6722398	75401.2602103063	2.16832213705926	1.56019823312172
D01-0236	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	01/01/2023 07:30 AM	01/02/2023 07:30 AM	01/11/2023	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.23	2434	839	11332.8361662	3906.4295577	0.666637421541176	0.229789973982353	1846.61745405123	906.100030781742	8239.19563591846	4455.29690566752	0.484658566818733	0.262076288568678	1296.2	1002.07275774384	5719.25483588	4270.97743929553	0.336426755051765	0.251233967017384
D01-0237	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	01/17/2023 08:00 AM	01/18/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.21	10126.8518529832	853	46384.4863900894	3907.0352233	2.72849919941702	0.229825601370588	6873.70487395673	7013.29088617949	31279.0923639697	32062.1269645043	1.83994660964527	1.88600746850025	1999.76325220764	1368.81883930984	9069.04087562178	6141.24727535321	0.533472992683634	0.36124983972666
M03-0169	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	12/08/2022 11:00 AM	12/09/2022 11:00 AM	12/14/2022	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.338	2157.34220808372	1813	2760.25157155094	2319.67653554	2.53001977227401	2.12619297483043	3174.59799930453	4457.47230857515	2794.93976411383	4306.42651747214	2.56181463255163	3.94722870529069	1674.23900287002	970.586473615006	1319.58026295139	1475.34873012157	1.20951444816809	1.35229031175213
R01-0215	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	01/04/2023 09:00 AM	01/05/2023 09:00 AM	01/11/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.189	32	2406	22.89415968	1721.35463094	0.0108967918514993	0.819302537334603	1406	2489.0731368339	1063.971245356	1871.61386577433	0.506411825490719	0.890820497750753	1468.4	1231.93239765674	1122.73746436	925.495097929965	0.534382419971442	0.440502188448341
L01-0336	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/18/2023 09:00 AM	02/19/2023 09:00 AM	02/22/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.339	315	2715	404.22500685	3484.03458285	0.716711005053192	6.17736628164894	1749.4	1708.65182328959	2771.248693588	3432.69076899415	4.9135615134539	6.08633115069885	1790.6	1485.12143673216	2620.680225428	2011.61827648102	4.64659614437589	3.56669907177486
L01-0337	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/07/2023 09:00 AM	02/08/2023 09:00 AM	02/15/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.271	1311	221	1344.88425021	226.71199031	2.38454654292553	0.401971614024823	1810	680.808161766352	2369.910440404	1371.26224450665	4.20196886596454	2.4313160363593	862.8	1828.35797214839	1023.71113876	1936.78676469817	1.81509067156028	3.43401908634428
B01-0391	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	02/20/2023 07:00 AM	02/21/2023 07:00 AM	03/06/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	14.7	2239	2154	124590.334953	119860.465158	2.49180669906	2.39720930316	3468.96558131427	4840.08457843823	154923.353236457	124028.854793041	3.09846706472914	2.48057709586083	1673.4	1375.00052082194	90073.08900964	110074.901580736	1.8014617801928	2.20149803161473
M04-0176	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	01/31/2023 12:00 AM	02/01/2023 12:00 AM	02/22/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.194	141	1884	103.54610514	1383.55221336	0.169747713344262	2.26811838255738	1740	1968.49165849006	1048.042997158	1016.1689994488	1.71810327402951	1.66585081876852	1475	773.955269025594	955.38448826	533.635450824523	1.56620407911475	0.874812214466431
M04-0177	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	02/02/2023 12:00 AM	02/03/2023 12:00 AM	02/22/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.125	217	1215	102.67924625	574.90914375	0.168326633196721	0.942474006147541	1637.8	2458.51785982821	895.693115052	1332.90306674596	1.4683493689377	2.18508699466551	1415.4	838.452590601405	821.357504718	671.320776101758	1.34648771265246	1.1005258624619
E01-0225	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/23/2023 09:00 AM	01/24/2023 09:00 AM	01/30/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	2.504	1846	686	17497.61861744	6502.36531504	0.486044961595556	0.180621258751111	1268.6	1667.79255311659	15329.548509482	18258.100746549	0.425820791930056	0.507169465181918	1197	1552.53488210485	18933.497310312	33518.2026819664	0.525930480842	0.931061185610177
J01-0241	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	03/06/2023 07:30 AM	03/07/2023 07:30 AM	03/08/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.246	1189	2522	1107.20971254	2348.51378892	1.58172816077143	3.35501969845714	1561.70535045788	748.614202972577	1742.93287375011	914.94854918218	2.48990410535729	1.30706935597454	2206.6	1181.06059426363	2415.01965721	1150.11008182898	3.45002808172857	1.64301440261283
M03-0186	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	01/09/2023 11:00 AM	01/10/2023 11:00 AM	01/11/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.15	2838	2498	1611.449037	1418.393127	1.47703853070577	1.30008535930339	1976.6	1315.71758406082	3176.797836856	4885.61302755019	2.91182203194867	4.47810543313491	1468.6	1859.26945517172	2433.438705188	5544.19846416481	2.23046627423281	5.08175844561394
M03-0187	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	01/19/2023 11:00 AM	01/20/2023 11:00 AM	01/30/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.66	2907.27747604251	1363	7263.45657218681	3405.2791278	6.65761372336096	3.12124576333639	1796.8554952085	1961.54671508101	3701.24075315936	6352.15887520138	3.39252131361995	5.82232710834223	1830.24863926396	1638.92638720929	3242.17085885847	3653.44842930866	2.9717423087612	3.34871533392177
L01-0368	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	03/07/2023 09:00 AM	03/08/2023 09:00 AM	03/15/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.321	2178	1802	2646.52397658	2189.64013122	4.69241839819149	3.88234065819149	1998.66791305616	620.447035416029	2916.30374517881	1035.84967727152	5.17075132123903	1.83661290296368	1753.6	1410.47481561051	2509.288479522	2041.13410029737	4.44909304879787	3.61903209272583
M03-0173	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	12/14/2022 11:00 AM	12/15/2022 11:00 AM	01/04/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.164	1271	2054	789.04600204	1275.13807096	0.723231899211732	1.16877916678277	2530.51587958857	1785.37961534952	2130.24283756377	2119.92640156543	1.95255988777614	1.94310394277308	1365	1011.64621365503	1153.26679601	1305.37046007075	1.05707314024748	1.19648988090811
N02-0247	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	03/06/2023 07:00 AM	03/07/2023 07:00 AM	03/10/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	10.136	1465	2165.47807445749	56210.4615884	83087.0458189864	2.12130959273907	3.13559686840465	1394.8	1711.09387807501	59700.3824838	75330.9751203205	2.25301466087252	2.84289286437922	1677.2956148915	1677.68683344951	71303.8495445573	72239.3894369092	2.6909143914468	2.72622044821908
B01-0385	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	02/09/2023 07:00 AM	02/10/2023 07:00 AM	02/20/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	8.3	2358.6768982932	1506	74107.0406758149	47316.867918	1.4821408135163	0.94633735836	2577.42125395983	2687.7516967778	114804.543529896	143110.387238877	2.29609087059792	2.86220774477753	1341	1234.19767284123	57407.256814	45477.8022993333	1.14814513628	0.909556045986666
N02-0246	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	02/08/2023 07:00 AM	02/09/2023 07:00 AM	02/15/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	7.15	2645.68675775081	754	71607.3151340511	20407.523851	2.70236678745758	0.7701533644426	1781.33735155016	1041.48936797865	59649.5052999262	18304.2244324266	2.25109462223286	0.690777584437567	996.2	1303.04450844279	37554.779303398	61557.5144032023	1.41726844680346	2.32310040015104
M04-0151	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	01/23/2023 12:00 PM	01/24/2023 12:00 PM	01/30/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.137	2077	2130	1077.13463009	1104.6204921	1.76579447555738	1.8108532657377	2444.2	754.477920561571	2368.921691312	3143.05390902298	3.88347818247869	5.15254739184095	1836.6	1573.34549997309	1392.549375848	963.890196053747	2.28286782925902	1.58014786238319
A04-0335	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	03/08/2023 08:00 AM	03/09/2023 08:00 AM	03/10/2023	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.567	2302.91760060936	2576	4942.81530733436	5528.93956272	2.47140765366718	2.76446978136	2126.58352012187	761.816151866594	5085.82422225087	1912.87224352708	2.54291211112544	0.956436121763539	1469	2334.76280185136	3484.857530984	5523.81244223491	1.742428765492	2.76190622111746
A02-0999	higher ed dorm	upstream	Sewer Network	Dormitory	105612	TowersBB-01	active	01/30/2023 09:00 AM	02/01/2023 09:00 AM	02/01/2023	48-hr time-weighted composite	WVU Brooke & Braxton Towers	26505	Captures Brooke and Braxton Towers. Taken from the University Ave. side of the bottom flow, which compiles both towers	-79.9663361	39.6495489	904	Monongalia	-1	NA	NA	NA	1617	1217	NA	NA	NA	NA	2706.82698596269	2961.08209820258	NA	NA	NA	NA	4876.25896105766	12529.1342946068	NA	NA	NA	NA
J01-0231	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	02/20/2023 07:30 AM	02/21/2023 07:30 AM	02/22/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.158	1223	2760	731.46991594	1650.7415928	1.04495702277143	2.35820227542857	1110.2	727.108365881092	531.415539932	351.69649434614	0.759165057045714	0.502423563351628	1425.2	1801.41166375525	685.37119296	1093.14185587912	0.979101704228572	1.56163122268446
N02-0268	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	03/01/2023 07:00 AM	03/02/2023 07:00 AM	03/06/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	11.88	2412	2736	108469.2579696	123039.7553088	4.09348848855008	4.64336007656427	2270.5394722648	320.342659288947	89602.5548257292	26888.7505088481	3.38148369030603	1.01474641515767	1787.34201873243	1454.8097518205	72130.2311629172	69397.0335698546	2.72210095716345	2.61895364064664
L01-0347	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/08/2023 09:00 AM	02/09/2023 09:00 AM	02/15/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.305	1343	2108	1550.56071715	2433.7915054	2.74922112969858	4.31523316560284	1731.4	785.861236135826	2233.162504154	1534.5023022242	3.95950798608865	2.72074876280886	1066.8	2106.68310475034	1230.4096664	2266.19132304604	2.18157742269504	4.01806972171283
N02-0237	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	01/04/2023 07:00 AM	01/05/2023 07:00 AM	01/06/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	14.56	1312	2735	72311.6273152	150741.082856	2.72894661163861	5.68877209057287	1451.51515752673	1218.71449644155	54416.8831695199	47764.9419811185	2.05362227977658	1.80258668507504	1960.11515752673	1221.16410459071	77501.1612813599	82427.8286741446	2.92479286290889	3.11071887214675
N02-0236	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	03/05/2023 07:00 AM	03/06/2023 07:00 AM	03/10/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	11.5	52	708	2263.67518	30820.80822	0.0854281523133821	1.16313715072836	1539.74201873243	1835.85350032902	64704.6331179932	77144.909355559	2.44186856057035	2.91134837933274	1682.14201873243	1683.77298622056	70932.7833326332	71998.5578650661	2.67691083601152	2.7171317784386
