Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
A01-0474	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/27/2023 12:00 AM	01/28/2023 12:00 AM	01/30/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	10.6	2236.8193930015	1473	89753.1520836952	59104.634658	1.85716669598773	1.2229894607267	2592.77547060773	5121.93798751041	125308.02251178	267035.578910535	2.59286588544488	5.52548375497713	1529	1830.83430675657	75035.7597676	98883.9578409771	1.55263532046847	2.04610076644962
R02-0212	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	01/05/2023 06:00 AM	01/06/2023 06:00 AM	01/11/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.339	6587.80041150747	727	58328.8722748396	6436.91179073	4.43363273600179	0.48927575180374	6546.83438556267	10020.4832393609	54181.4560462543	72369.4086200997	4.1183837067691	5.5008671800015	960.4	1209.54684159891	8234.7235271844	9023.55077597629	0.625929121859562	0.685888626936477
M04-0154	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	01/18/2023 12:00 PM	01/19/2023 12:00 PM	01/30/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.211	2122	2561	1694.88704422	2045.52578711	2.77850335118033	3.35332096247541	1677	1241.84073575138	1301.877450118	1117.07270008001	2.1342253280623	1.83126672144264	1679.4	961.348362339879	1304.771017522	874.156115191769	2.13896888118361	1.43304281178979
N02-0202	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	12/12/2022 07:00 AM	12/13/2022 07:00 AM	12/19/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	9.207	806	278	28090.92951522	9688.93102386	1.06011508473168	0.365647634684127	7588.56576311288	10301.2296797654	275204.144055689	354452.651177416	10.385845877262	13.3765812958494	861.8	1586.14550162311	31484.796388952	58751.205813972	1.18819519922077	2.21719396988346
A01-0500	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/26/2023 12:00 AM	02/27/2023 12:00 AM	03/02/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	12.3	895	2560	41671.685985	119194.99008	0.86226796029217	2.46637539480219	2444.09491718262	2789.15562021975	78345.6460597086	79859.7399757112	1.6211232838046	1.65245282187782	2402.16513536274	343.994435377452	82094.297360079	38973.6382532181	1.69869014567288	0.806440122769782
L01-0335	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/09/2023 09:00 AM	02/10/2023 09:00 AM	02/15/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.356	963	610	1297.74453948	822.0396356	2.30096549553191	1.45751708439716	723	583.117274919686	938.674174356	654.594245018237	1.66431591197872	1.16062809400397	1305.6	1783.91952678001	1710.832705304	2182.76747081196	3.03339132146099	3.87015509009213
E02-0226	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	12/16/2022 08:00 AM	12/17/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	NA	NA	0.139	2227	293	1171.78502173	154.16839307	0.490081564922627	0.0644786252906734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0260	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	02/09/2023 07:30 AM	02/10/2023 07:30 AM	02/20/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.54157	212	561	434.6136726644	1150.0861809657	0.234545964740637	0.620661727450459	997.857603409886	1393.68210870082	2130.6861828415	3063.90952482541	1.14985762700567	1.65348598209682	1269.45760340989	1943.43797411744	2737.99671761536	4367.03770697311	1.47760211420149	2.35673918347173
L01-0284	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	12/06/2022 09:00 AM	12/07/2022 09:00 AM	12/14/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.349	76711.3141715528	30	101343.93774657	39.6332427	179.687832883989	0.0702717069148936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0900	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	01/09/2023 09:00 AM	01/11/2023 09:00 AM	01/11/2023	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	NA	NA	NA	2386.0556865111	2838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R01-0191	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	01/25/2023 09:00 AM	01/26/2023 09:00 AM	02/01/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.229	2625.8426439017	2617	2276.23503960729	2268.56971513	1.08340554003203	1.07975712286054	18511.4892737478	33463.9721412362	13509.7806792804	23534.0742997108	6.43016691065224	11.2013680626896	1954.15301295668	2101.9732630301	1494.1182114804	1578.02156622187	0.711146221551832	0.751081183351675
C01-0337	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	01/17/2023 08:00 AM	01/18/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	12.33	1452	2181	67770.8008956	101796.2236593	1.355416017912	2.035924473186	3186.86676023602	7723.01146022481	111827.934117497	237591.419632167	2.23655868234995	4.75182839264335	1935	1589.93552377568	76378.400026762	67218.5253088027	1.52756800053524	1.34437050617605
J01-0188	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	12/06/2022 07:30 AM	12/07/2022 07:30 AM	12/14/2022	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.188	2613	804	1859.55995004	572.17229232	2.65651421434286	0.817388989028571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0434	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/11/2022 12:00 AM	12/12/2022 12:00 AM	12/14/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	9.1	96923.7832725046	1235	3338755.9517819	42542.330285	69.0853325563214	0.880283278534183	67104.0652692317	72849.7242376648	2639248.76785902	2135873.38439585	54.611172981688	44.1953605445259	1576	1429.85979636673	73193.4764288	90412.1191544777	1.51451490706837	1.87080200203769
C01-0369	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	02/28/2023 07:00 AM	03/01/2023 07:00 AM	03/08/2023	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	9.984	2052	2071	77552.33061888	78270.40775424	1.5510466123776	1.5654081550848	1391.2	1871.17408087099	53385.278373132	68153.3268147716	1.06770556746264	1.36306653629543	1315.30392250419	1849.60878725154	50762.1479830933	69164.8996173159	1.01524295966187	1.38329799234632
N03-0246	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	01/19/2023 07:30 AM	01/20/2023 07:30 AM	01/26/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.71966	1389	2568	3783.9251350734	6995.7665564208	2.04205349976978	3.7753732090776	944.2	1007.14930356504	2376.50411737906	2389.47193765218	1.28251706280575	1.28951534681715	1390.6	2253.21043170846	3532.21120065802	5509.67127366294	1.90621219679332	2.97337899280245
A04-0236	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/20/2022 08:00 AM	12/21/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.563	2110	1384	4496.8021013	2949.56118872	2.24840105065	1.47478059436	37064.1948339701	61476.4370483747	105092.275255535	193487.712565643	52.5461376277678	96.7438562828216	1336.6	1698.20665365851	3573.045470672	6136.22986237286	1.786522735336	3.06811493118643
J01-0208	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	01/10/2023 07:30 AM	01/11/2023 07:30 AM	01/18/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.156	1481	1235	874.56598476	729.2970906	1.24937997822857	1.04185298657143	1479.8	1622.94253460722	1134.276151122	808.523265888152	1.62039450160286	1.15503323698307	1475.6	1708.71682728957	1464.888560948	2315.49313485965	2.09269794421143	3.30784733551379
B01-0300	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	12/07/2022 07:00 AM	12/08/2022 07:00 AM	12/19/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	12.1	6638.78627121447	535	304079.388060907	24504.851635	6.08158776121815	0.4900970327	26309.3850128353	40962.425299723	931541.649274589	1583063.82512153	18.6308329854918	31.6612765024307	1271.8	1276.53795470513	41078.35325078	31840.2411755064	0.8215670650156	0.636804823510127
H01-0493	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	02/01/2023 08:00 AM	02/02/2023 08:00 AM	02/06/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	2.3	4	1095	34.825772	9533.555085	0.00290214766666667	0.79446292375	1492.4	2194.54501801407	14893.9984778	22174.415522383	1.24116653981667	1.84786796019859	1918.2	1455.75620308408	18535.7900224	14459.65003236	1.54464916853333	1.20497083603
G01-0288	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	12/13/2022 09:00 AM	12/14/2022 09:00 AM	12/19/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	NA	NA	0.726	73832.2515785695	541	202906.359343272	1486.78034406	24.8416208794407	0.18202501763712	58706.8845927715	38942.782103838	166370.510471004	106832.728275077	20.3685737599172	13.079423148271	1214.2	2148.18728636488	3556.013396918	6461.93175353923	0.435359132825416	0.791127785692854
A02-0841	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	12/01/2022 09:00 AM	12/03/2022 09:00 AM	12/07/2022	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	NA	NA	NA	227625.195086002	1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q01-0270	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	02/03/2023 08:00 AM	02/04/2023 08:00 AM	02/20/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.546	2664	2738	5506.04540304	5658.99110868	1.20879152646323	1.24236906886498	1788.77488986552	2099.13356388208	3086.23198858578	3769.79451236935	0.677548186297646	0.827616797446619	3783.8532348454	7052.1983983302	6583.89446399304	10614.4343823105	1.44542139714447	2.33028197196719
R01-0178	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	02/13/2023 09:00 AM	02/14/2023 09:00 AM	02/15/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.165	49	1999	30.60503985	1248.56070735	0.0145668918848168	0.594269732198953	1422.2	1856.69377696624	897.006652322	1256.7294444992	0.426942718858639	0.598157755592196	1394	1756.02474845321	914.355186352	1314.30438729697	0.435199993504046	0.625561345691086
D01-0228	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	01/08/2023 07:35 AM	01/09/2023 07:35 AM	01/17/2023	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.2	452	590	2053.206384	2680.07028	0.120776846117647	0.157651192941176	725	1726.38188801324	3342.91828346	7976.09399361847	0.196642251968235	0.469181999624616	1218.6	1235.75106268101	5618.10868068	5659.68845343586	0.330476981216471	0.332922850202109
R02-0184	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/28/2022 06:00 AM	12/29/2022 06:00 AM	01/11/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.1799	11071.3576711714	214	91358.7981688189	1765.888465426	6.94426863551375	0.13422685203907	11459.4626510516	11494.6313189638	106416.217798904	86674.56927772	8.0887973395336	6.58821596820614	864.8	1245.88180390014	10590.6090235384	17811.3351397219	0.805002206106598	1.3538564259442
H01-0441	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/21/2022 08:00 AM	12/22/2022 08:00 AM	12/28/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.7	360	1389	2316.67092	8938.488633	0.19305591	0.74487405275	907.6	1167.40489659201	6325.6472346	7505.10800773035	0.52713726955	0.625425667310863	1299.8	1531.02177747308	9639.168024	12681.5197738778	0.803264002	1.05679331448982
A02-0929	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	12/10/2022 09:00 AM	12/12/2022 09:00 AM	12/12/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	NA	NA	NA	2194.73542179912	2829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0893	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	01/11/2023 09:00 AM	01/12/2023 09:00 AM	01/17/2023	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	NA	NA	NA	22906.1596468091	2557	NA	NA	NA	NA	7940.47393776104	17587.7535359737	NA	NA	NA	NA	1359.8	1455.11888774817	NA	NA	NA	NA
E01-0217	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/09/2023 09:00 AM	01/10/2023 09:00 AM	01/17/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	3.661	2646.78058214486	370	36680.106991136	5127.6028237	1.01889186086489	0.142433411769444	12200.810294652	23601.3725434812	152590.066883738	248296.790310721	4.23861296899271	6.8971330641867	861.8	1043.50116539482	11722.501729108	13780.702301824	0.325625048030778	0.382797286161779
K01-0206	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/16/2023 06:30 AM	02/17/2023 06:30 AM	02/22/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	10.131	1995	146	76508.22747645	5599.09835166	1.59226279867742	0.116526500554839	1843.7050661847	772.93687288054	41935.6674698795	38173.1647619407	0.872750623722778	0.794446717210004	1118	1411.454550659	21048.531552924	23507.7763223742	0.438054766970323	0.489235719508309
A01-0463	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/14/2023 12:00 AM	01/15/2023 12:00 AM	01/17/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	12.9	796	620	38870.104044	30275.70918	0.804297799288197	0.626463109998345	6780.22336995304	10875.1594783317	315381.505697182	568464.000136866	6.52585469494251	11.7626220852687	1633	2202.84036895699	80674.5065036	122401.925973233	1.66931192070022	2.53273311482438
D01-0230	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	01/15/2023 08:00 AM	01/16/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.2	9451.87116041779	2524	42935.0491312285	11465.249808	2.52559112536638	0.674426459294118	3124.91658672839	6863.98547484896	14175.7785247956	31179.9443110716	0.833869324987978	1.8341143712395	2101.56325220764	1606.82062482677	9542.43667940178	7268.97817829166	0.561319804670693	0.427586951664215
A02-1054	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	active	02/15/2023 09:00 AM	02/17/2023 09:00 AM	02/20/2023	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	NA	NA	NA	848	1796	NA	NA	NA	NA	1315	1388.7086648607	NA	NA	NA	NA	1754.12719921172	1900.71899185319	NA	NA	NA	NA
L01-0371	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	02/21/2023 09:00 AM	02/22/2023 09:00 AM	03/01/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.419	2687.09362484515	606	4261.96370186011	961.16859474	7.55667323024842	1.70419963606383	3049.37565980553	4873.74057806195	4769.1030939155	7603.75120785264	8.45585654949556	13.4818283827174	1001.8	1304.27957557789	1470.630270836	1866.14872401695	2.60750048020567	3.30877433336339
A02-0914	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	12/14/2022 09:00 AM	12/16/2022 09:00 AM	12/19/2022	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	NA	NA	NA	2187.51859618351	123	NA	NA	NA	NA	23613.0547695793	75272.2436976343	NA	NA	NA	NA	1133.50263658836	1916.71182585379	NA	NA	NA	NA
O01-0233	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/11/2023 07:00 AM	01/12/2023 07:00 AM	01/18/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.78	10046.2544336915	399	67691.9617525955	2688.4738902	11.1500513511111	0.442838723472245	6116.14993485212	7740.67311162177	41610.284424612	47363.7903873716	6.85394241881272	7.80164559172651	595.8	1129.83653382143	3983.5383594	7435.65920518217	0.656158517443584	1.22478326555463
H01-0450	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/30/2022 08:00 AM	12/31/2022 08:00 AM	01/06/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.5	2454	715	13934.09421	4059.852225	1.1611745175	0.33832101875	1257.6	1425.2143470836	7255.6467634	8194.3279330479	0.604637230283333	0.682860661087325	1446.4	1808.07824692012	8427.2311584	10976.450327154	0.7022692632	0.914704193929503
J01-0216	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	01/24/2023 07:30 AM	01/25/2023 07:30 AM	02/01/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.207	2226	275	1744.24879062	215.48446425	2.4917839866	0.307834948928571	1676.87976879627	1173.6907514499	1854.53079436607	1469.15952079535	2.64932970623724	2.09879931542192	1656.68263286799	2024.08879105624	1909.40619200742	2351.04987884541	2.72772313143917	3.35864268406486
A02-0994	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	01/28/2023 09:00 AM	01/30/2023 09:00 AM	01/30/2023	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	NA	NA	NA	2181	1108	NA	NA	NA	NA	1071.6	1287.70684978598	NA	NA	NA	NA	6077.81952603459	17622.6064132093	NA	NA	NA	NA
K01-0218	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	03/01/2023 06:30 AM	03/02/2023 06:30 AM	03/08/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	6.128	901	490	20900.49022448	11366.5263152	0.434973781987097	0.23655621883871	1659.18337160498	1275.63331981047	41407.5084320007	29742.6486841806	0.861758760291377	0.618993729119263	1330	1876.10282772961	34360.581450936	48802.3355807012	0.715100550487742	1.01565734819357
R02-0225	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/07/2022 06:00 AM	12/08/2022 06:00 AM	12/14/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	6.9409	7482.23927803336	1373	196589.494104141	36074.411065337	14.9429533371953	2.74205009617946	3494.65114046335	5593.9262946905	59086.8810133252	148055.631869925	4.49124969696908	11.2538485763093	1572.14958123416	1047.17767703334	18723.1255759779	19327.2150239118	1.42316247917132	1.46907988932136
N03-0262	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	02/28/2023 07:30 AM	03/01/2023 07:30 AM	03/08/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.80243	1536	2136.26292999834	4665.6407751168	6488.95535974658	2.51788492990653	3.50186473812551	1496	1564.93258211786	3121.30570981084	3435.60569435566	1.68446071765291	1.85407754687299	1008.65258599967	1945.50072826223	2420.42168175583	5255.02578374624	1.30621785307924	2.83595563073192
