Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
E01-0224	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/19/2023 09:30 AM	01/20/2023 09:30 AM	01/30/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	3.866	2195	860	32122.4971567	12585.5797516	0.892291587686111	0.349599437544444	2013	433.161780396378	31614.891088586	14646.5703857598	0.878191419127389	0.406849177382217	1579.8	1771.35327750595	23629.41879135	28891.3247528418	0.656372744204167	0.80253679869005
K01-0185	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	12/19/2022 06:30 AM	12/20/2022 06:30 AM	01/04/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	5.019	1695	692	32203.25887905	13147.28917068	0.670203098419355	0.273616840180645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R01-0202	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	12/07/2022 09:00 AM	12/08/2022 09:00 AM	12/14/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.195	1447	1576	1068.11021265	1163.3322012	0.508381824202761	0.553704046263684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H01-0438	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/18/2022 08:00 AM	12/19/2022 08:00 AM	12/28/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	2.1	1623	388	12901.812903	3084.352068	1.07515107525	0.257029339	13959.0604778528	53718.0386875724	101367.430992991	385367.871146702	8.44728591608258	32.1139892622252	1854.8	1570.84669374649	17576.5671284	19473.3424728946	1.46471392736667	1.62277853940789
N03-0237	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	01/08/2023 07:30 AM	01/09/2023 07:30 AM	01/11/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.56146	13571.6485977173	1205	28844.5888295443	2561.054339813	15.5664267833483	1.38211243379007	5644.46154541001	9162.94579487192	13631.577088112	19118.0091608977	7.35649060340636	10.3173282033987	1569	1379.38606060383	4156.38753883704	4032.66186277837	2.24305857465572	2.17628810727381
R02-0191	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	01/24/2023 06:00 AM	01/25/2023 06:00 AM	02/06/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	3.022	2531.49849828332	396	28959.0999052285	4530.04557192	2.20120856683099	0.344333047424749	1593.69118437618	1743.39171548358	19917.0921877038	19369.1511061628	1.51391701031498	1.47226749058702	1936.4	1799.52903056135	26156.3373636978	23151.4175190961	1.98816793582379	1.75976113705504
A02-0835	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	12/05/2022 09:00 AM	12/07/2022 09:00 AM	12/07/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	NA	NA	NA	2761	1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H01-0461	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	01/11/2023 08:00 AM	01/12/2023 08:00 AM	01/17/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.9	1398	2015	10054.806042	14492.442185	0.8379005035	1.20770351541667	2033.64110918045	3136.29949707295	15289.1946483945	22308.2705412291	1.27409955403287	1.85902254510242	1664.91766260117	1743.73389442827	13086.306197062	14061.7859458903	1.09052551642184	1.17181549549086
A01-0476	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/29/2023 12:00 AM	01/30/2023 12:00 AM	02/01/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	11.2	5069.15383972226	1848	214914.847127938	78348.902016	4.44700478248506	1.62119065585168	3449.00360060557	5002.22844298113	160161.408149524	256570.975097993	3.31404999481717	5.30895081729005	1540.2	1255.8958595585	71538.7980096	62379.8214616974	1.48027640311207	1.29075942438539
D01-0218	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	12/08/2022 07:30 AM	12/09/2022 07:30 AM	12/13/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.17	33113.1353974342	1886	146655.748821818	8352.9614142	8.62680875422457	0.491350671423529	34371.1834698915	35039.5646084683	152250.881001937	157601.328151136	8.95593417658452	9.27066636183153	1307.6	1583.86572192371	5745.13189864	6865.11012073711	0.337948935214118	0.403830007102183
O01-0189	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	12/14/2022 06:00 AM	12/15/2022 06:00 AM	12/21/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.9	1003	694	7213.855837	4991.441626	1.18824836715533	0.82217783330588	2847.00937299728	5450.09831160568	19549.8949603295	35349.0595928169	3.22021000829015	5.82260905827984	678.4	1617.54428114902	4644.31195818	10797.6360519589	0.764999498958985	1.77855971865572
L01-0316	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	01/02/2023 09:00 AM	01/03/2023 09:00 AM	01/04/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.312	2074	2370	2449.49338608	2799.0835704	4.34307337957447	4.96291413191489	1382	1612.72593265281	1651.43053742	2072.04550233266	2.92806832875887	3.67383954314302	1695.61879037023	3458.18087570503	2202.65610635421	4780.64187917165	3.9054186282876	8.47631538860221
A04-0237	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/27/2022 08:00 AM	12/28/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.6	629	622	1428.613734	1412.715012	0.714306867	0.706357506	11964.6534107924	45327.3579251914	33293.7097905219	128279.680344886	16.646854895261	64.1398401724432	1535.8	1579.59336414606	3535.678174398	3312.16109185083	1.767839087199	1.65608054592541
E01-0229	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	01/30/2023 09:00 AM	01/31/2023 09:00 AM	02/06/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	4.527	1468	1153	25156.45697076	19758.44338371	0.69879047141	0.5488456495475	1856.6	1544.62744003868	35312.646134626	44419.7661865237	0.980906837072945	1.2338823940701	1310.8	828.113482408705	22870.24724503	25644.9221626185	0.635284645695278	0.712358948961626
O01-0251	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/13/2023 07:00 AM	01/14/2023 07:00 AM	01/18/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	2.02	1270	281	9711.090814	2148.6744242	1.59958669313128	0.353924299818811	6779.22134035825	6591.14410833839	46651.7743812163	41629.5644101852	7.68436408848894	6.85711817001898	1126	1438.94026153183	8163.3123732	10951.4022551789	1.3446404831494	1.80388770469098
J01-0215	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	01/23/2023 07:30 AM	01/24/2023 07:30 AM	01/26/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.263	1468	2343.01432035863	1461.48623444	2332.61796750676	2.08783747777143	3.33231138215252	1861.87976879627	1789.73907894728	1890.17042951607	2120.53285582843	2.70024347073724	3.02933265118347	2037.08263286799	843.801528339633	2129.11441673542	1255.86722427255	3.04159202390774	1.79409603467508
N02-0220	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	12/11/2022 07:00 AM	12/12/2022 07:00 AM	12/19/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	9.96	7642.90220104156	2122	288157.923471614	80005.0945992	10.8747046370146	3.01928804435052	10391.7968776077	8840.92214979244	380455.239541628	304901.916510973	14.3578851061072	11.5066011212534	1686.6	1141.22645903774	61400.99306794	35418.1171455524	2.31719348886482	1.33663360048126
E02-0234	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	01/04/2023 08:00 AM	01/05/2023 08:00 AM	01/06/2023	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	NA	NA	0.149	1342	1671	756.92301278	942.48759639	0.316571732655793	0.394181345207026	1030	1390.29640187902	442.07910685	505.996679140522	0.184892976516102	0.211625545437274	1305.67410242334	1530.91245505583	629.119764418313	891.036312681018	0.263119934930286	0.372662615090346
T01-0094	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	01/19/2023 08:00 AM	01/20/2023 08:00 AM	01/25/2023	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.98	4904.64859642088	2328	18194.78372651	8636.1857904	3.29914482801632	1.56594483960109	10841.7834397405	13045.5448893736	24401.1418445933	39193.3201715033	4.42450441425082	7.10667636835962	1353.6	1599.34271271193	3624.36351696	6611.71211578975	0.657182867989121	1.19885985780412
A02-1000	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	01/30/2023 09:00 AM	02/01/2023 09:00 AM	02/01/2023	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	NA	NA	NA	2168	1943	NA	NA	NA	NA	1867	1820.47027087188	NA	NA	NA	NA	5897.00410596132	17761.7013468614	NA	NA	NA	NA
C01-0146	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	12/12/2022 07:00 AM	12/13/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	5.974	1138	206	25734.77676892	4658.49210404	0.5146955353784	0.0931698420808	23832.2824343503	33360.3369188954	578106.505054813	692726.082261558	11.5621301010963	13.8545216452312	1728.4	1650.52242895805	44234.64325042	44592.1420759682	0.8846928650084	0.891842841519363
H01-0433	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/13/2022 08:00 AM	12/14/2022 08:00 AM	12/19/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.6	57722.3528176546	1011	349604.434527165	6123.279216	29.1337028772637	0.510273268	45155.68427369	34979.7888574215	286986.591656351	224739.218966585	23.9155493046959	18.7282682472154	1854	1212.97498117486	11832.6617026	7956.33173952583	0.986055141883333	0.663027644960486
G01-0295	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	12/17/2022 08:00 AM	12/18/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	NA	NA	1.67	1522	2337	9621.5280134	14773.6602939	1.17795396833986	1.80872432589373	39237.4686025858	70457.3558253195	112249.154158752	189508.78235159	13.7425507050383	23.2013690440243	1505.2	1360.69903285458	7192.678739296	9795.65241896563	0.880592401970617	1.19927184365397
L01-0322	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	12/27/2022 09:00 AM	12/28/2022 09:00 AM	01/04/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.27	805	361	822.7588635	368.9639127	1.45879231117021	0.654191334574468	1413.6	2036.51427320079	1269.883164798	1898.74576919673	2.25156589503192	3.36657051276016	1251.2	1317.58236941326	1194.23628844	1466.78207382764	2.1174402277305	2.6006774358646
D01-0213	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	12/06/2022 07:30 AM	12/07/2022 07:30 AM	12/13/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	NA	NA	1.17	41767.6714807747	121	184986.080721046	535.9004937	10.8815341600615	0.0315235584529412	24536.6552174091	19344.8279927714	108572.863110836	86108.4824382528	6.38663900651974	5.06520484930899	1777.2	1969.78055972388	7857.01213764	8732.60041786124	0.462177184567059	0.51368237752125
M04-0171	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	01/03/2023 12:00 AM	01/04/2023 12:00 AM	01/11/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.424	1996	2671	3203.60762464	4286.99196664	5.25181577809836	7.02785568301639	1473.8	2055.34869968259	1079.639814428	2345.32946374676	1.76990133512787	3.84480239958485	2119.6	994.405680956644	1475.567202558	2963.00134412399	2.41896262714426	4.85737925266228
Q01-0206	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/17/2022 08:00 AM	12/18/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.402	263	2812	400.21625766	4279.11831384	0.0878630642502744	0.939433219284303	19138.7392644346	55020.1717879413	40067.0220751339	122011.284078869	8.79627268389329	26.7862314113873	1870.6	1815.65911462524	3465.900954786	3795.35145039502	0.760900319382217	0.833227541250278
E02-0239	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	01/12/2023 08:00 AM	01/13/2023 08:00 AM	01/25/2023	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	NA	NA	0.134	876	86	444.34656744	43.62306484	0.185841308005019	0.0182446946214973	1787.25908747911	1575.96063020802	1153.76070464859	1134.33531859041	0.482543163801166	0.474418786528819	2878.81135176122	5542.4437877598	1852.08231275927	3372.57919660751	0.774605735156534	1.41053082250419
C01-0148	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	12/14/2022 07:00 AM	12/15/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	NA	NA	5.722	1312	4053.36204450576	28418.07221824	87796.2921550592	0.5683614443648	1.75592584310118	10889.702305901	24982.7294764479	271100.14081969	634220.941052103	5.42200281639379	12.6844188210421	2413.20723569244	2732.94177790668	55598.3110282057	59796.6291447336	1.11196622056411	1.19593258289467
M04-0152	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	12/17/2022 12:00 AM	12/18/2022 12:00 AM	01/04/2023	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	NA	NA	0.143	2040	2459	1104.2798052	1331.09021617	1.81029476262295	2.18211510847541	2239.77880056947	748.404045415131	1883.15252474513	2312.82836008692	3.08713528646743	3.79152190178184	1960.6	1371.70559512646	1681.756971094	2415.63849906775	2.75697864113771	3.96006311322583
L01-0313	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	01/09/2023 09:00 AM	01/10/2023 09:00 AM	01/11/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.318	35169.1196858883	1155	42335.1928773504	1390.3432389	75.0623987187063	2.46514758670213	9354.38826924861	26681.0783359877	11502.6803655861	31904.1981704493	20.3948233432378	56.5677272525697	1452.8	1226.75748068287	1832.096043408	1379.2533088619	3.24839724008511	2.44548459018068
M03-0169	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	12/08/2022 11:00 AM	12/09/2022 11:00 AM	12/14/2022	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.338	2157.34220808372	407	2760.25157155094	520.74371206	2.53001977227401	0.47730862700275	3043.79799930453	4602.96058129031	2759.59766218983	4385.22091647712	2.5294204053069	4.01945088586354	1340.43900287002	1573.40753922696	1076.00654233739	1646.94111063472	0.986257142380738	1.50957022056345
Q01-0208	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/19/2022 08:00 AM	12/20/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.35	2021	2593	2677.6097635	3435.4488455	0.587839684632272	0.754214894731065	15306.4661342621	58060.5054330137	32792.065367257	128014.064332874	7.19913619478749	28.1040755944839	2257.4	1261.0863455142	3688.601167578	3055.78812793945	0.809791694309111	0.670864572544337
A02-0937	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	12/07/2022 09:00 AM	12/09/2022 09:00 AM	12/09/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	NA	NA	NA	10539.3327400088	2107.65455150977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0840	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	11/30/2022 09:00 AM	12/02/2022 09:00 AM	12/07/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	NA	NA	NA	8532.52569213509	2510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0473	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/25/2023 12:00 AM	01/26/2023 12:00 AM	01/30/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	13.1	591	1292	29307.022761	64068.821332	0.60641911026734	1.32570810569442	2780.41159200743	4897.78195992065	139571.155486841	255774.019519547	2.8879977546524	5.29246026153673	1259.6	1042.46158831694	63066.823305	56871.2829787968	1.30497482422198	1.17677708530866
K01-0197	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	12/28/2022 06:30 AM	12/29/2022 06:30 AM	01/06/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	5.385	2359	1453	48086.87709315	29618.58093105	1.00076747332258	0.616411673903226	1838.347575517	1996.47520567379	36463.7509438218	41400.3805607403	0.758870987384429	0.861610417497197	1408	331.137399036472	27363.781780418	5184.2911140029	0.569485572953548	0.107893675629613
Q01-0210	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/21/2022 08:00 AM	12/22/2022 08:00 AM	01/04/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.365	8	250	11.0533972	345.4186625	0.00242665141602635	0.0758328567508233	1292.8	2046.52410162696	1752.255689852	2698.20897197859	0.384688406114599	0.592362013606716	1934	2034.65257030458	2698.812601992	2871.28400619349	0.592494533917014	0.630358728033697
B01-0337	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	01/04/2023 07:00 AM	01/05/2023 07:00 AM	01/06/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	11.83	1713	1989	76710.5387139	89070.2051967	1.534210774278	1.781404103934	1674	1317.46305793133	65137.966475744	70403.2233280535	1.30275932951488	1.40806446656107	1888.28267725259	1452.0936967316	72552.6385782229	70890.3247108214	1.45105277156446	1.41780649421643
R02-0205	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/16/2022 06:00 AM	12/17/2022 06:00 AM	12/28/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.636	2789	2615	27829.59237964	26093.3610874	2.11535363177562	1.98338104951353	6127.74780731649	16029.4740344676	53412.153427254	125644.33487789	4.05990828726467	9.55034470035647	1529	1292.11504020792	14339.9729110626	12423.0547175858	1.08999490050643	0.944288136028105
O01-0245	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	12/27/2022 07:00 AM	12/28/2022 07:00 AM	01/04/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.3	227	2804	1117.074491	13798.576532	0.184001728051392	2.27286716059957	849.4	1882.35241268352	6704.80904184	16702.4177295507	1.10439944685225	2.75118065056016	1212.6	1843.5085660564	7618.19819156	9804.73820277117	1.2548506327722	1.61501205777815
E02-0248	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	01/25/2023 08:00 AM	01/26/2023 08:00 AM	01/30/2023	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	NA	NA	0.283	2599	124	2784.23340697	132.83760772	1.16446399287746	0.0555573432538687	2352.96612555087	3647.68435151653	1784.1716147338	2854.66651309584	0.746203101101547	1.19392158640562	912.8	1666.46555969411	537.504750458	828.574939922251	0.224803325160184	0.346539079850377
