extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
C01-1234.e1	C01-1234.c1	EB236	A07	E7	
K01-0494.e1	K01-0494.c1	EB236	B06	F6	
A04-0586.e1	A04-0586.c1	EB236	C06	G6	
C01-1233.e1	C01-1233.c1	EB236	A06	E6	
P01-1016.e1	P01-1016.c1	EB236	B07	F7	
G01-1009.e1	G01-1009.c1	EB236	D01	H1	
Q01-1022.e1	Q01-1022.c1	EB236	C07	G7	
A01-1544.e1	A01-1544.c1	EB236	A02	E2	
N02-1006.e1	N02-1006.c1	EB236	C02	G2	
D01-1019.e1	D01-1019.c1	EB236	B02	F2	
R02-1022.e1	R02-1022.c1	EB236	D02	H2	
F01-1012.e1	F01-1012.c1	EB236	C08	G8	
A01-1545.e1	A01-1545.c1	EB236	A03	E3	
M04-1007.e1	M04-1007.c1	EB236	B08	F8	
J01-1022.e1	J01-1022.c1	EB236	B03	F3	
C01-1235.e1	C01-1235.c1	EB236	A08	E8	
O01-1009.e1	O01-1009.c1	EB236	C03	G3	
U01-0176.e1	U01-0176.c1	EB236	C05	G5	
C01-1231.e1	C01-1231.c1	EB236	A04	E4	
W01-1009.e1	W01-1009.c1	EB236	B01	F1	
N03-1004.e1	N03-1004.c1	EB236	C01	G1	
H01-1028.e1	H01-1028.c1	EB236	B05	F5	
A01-1543.e1	A01-1543.c1	EB236	A01	NAB166 E1	
M03-1016.e1	M03-1016.c1	EB236	B04	F4	
C01-1232.e1	C01-1232.c1	EB236	A05	E5	
L01-1014.e1	L01-1014.c1	EB236	C04	G4	
