extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
T01-0324.e1	T01-0324.c1	EB179	B07	B7	
A01-1344.e1	A01-1344.c1	EB179	A01	NAB 156 A1	
Q01-0628.e1	Q01-0628.c1	EB179	C05	C5	
M03-0532.e1	M03-0532.c1	EB179	D02	D2	
C01-0983.e1	C01-0983.c1	EB179	A08	A8	
C01-0982.e1	C01-0982.c1	EB179	A07	A7	
C01-0984.e1	C01-0984.c1	EB179	B01	B1	
O01-0569.e1	O01-0569.c1	EB179	D03	D3	
R02-0554.e1	R02-0554.c1	EB179	B08	B8	
H01-0998.e1	H01-0998.c1	EB179	C02	C2	
D01-0617.e1	D01-0617.c1	EB179	B04	B4	
F01-0145.e1	F01-0145.c1	EB179	C06	C6	
N02-0604.e1	N02-0604.c1	EB179	C03	C3	
A01-1348.e1	A01-1348.c1	EB179	A04	A4	
A04-0693.e1	A04-0693.c1	EB179	C01	C1	
O01-0552.e1	O01-0552.c1	EB179	C08	C8	
A01-1349.e1	A01-1349.c1	EB179	A05	A5	
M04-0419.e1	M04-0419.c1	EB179	C07	C7	
Q01-0630.e1	Q01-0630.c1	EB179	B05	B5	
A01-1346.e1	A01-1346.c1	EB179	A02	A2	
J01-0550.e1	J01-0550.c1	EB179	B06	B6	
K01-0553.e1	K01-0553.c1	EB179	B03	B3	
O01-0558.e1	O01-0558.c1	EB179	D01	D1	
C01-0985.e1	C01-0985.c1	EB179	B02	B2	
U01-0147.e1	U01-0147.c1	EB179	C04	C4	
C01-0981.e1	C01-0981.c1	EB179	A06	A6	
A01-1347.e1	A01-1347.c1	EB179	A03	A3	
