extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A02-1390.e1	A02-1390.c1	EB184	C07	C7	
A02-1392.e1	A02-1392.c1	EB184	D01	D1	
C01-0996.e1	C01-0996.c1	EB184	A07	A7	
Q01-0633.e1	Q01-0633.c1	EB184	B07	B7	
G01-0649.e1	G01-0649.c1	EB184	C02	C2	
L01-0659.e1	L01-0659.c1	EB184	C06	C6	
H01-1001.e1	H01-1001.c1	EB184	C05	C5	
A01-1366.e1	A01-1366.c1	EB184	A06	A6	
A01-1362.e1	A01-1362.c1	EB184	A02	A2	
A01-1365.e1	A01-1365.c1	EB184	A05	A5	
M03-0531.e1	M03-0531.c1	EB184	B05	B5	
C01-0999.e1	C01-0999.c1	EB184	B02	B2	
U01-0149.e1	U01-0149.c1	EB184	B06	B6	
N02-0601.e1	N02-0601.c1	EB184	B04	B4	
A02-1391.e1	A02-1391.c1	EB184	C08	C8	
A01-1364.e1	A01-1364.c1	EB184	A04	A4	
A02-1393.e1	A02-1393.c1	EB184	D02	D2	
A04-0673.e1	A04-0673.c1	EB184	B08	B8	
J01-0553.e1	J01-0553.c1	EB184	C04	C4	
C01-0997.e1	C01-0997.c1	EB184	A08	A8	
F01-0153.e1	F01-0153.c1	EB184	C03	C3	
R02-0553.e1	R02-0553.c1	EB184	C01	C1	
C01-1000.e1	C01-1000.c1	EB184	B03	B3	
C01-0998.e1	C01-0998.c1	EB184	B01	B1	
A01-1361.e1	A01-1361.c1	EB184	A01	NAB 157 A1	
A01-1363.e1	A01-1363.c1	EB184	A03	A3	
