extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
H01-0981.e1	H01-0981.c1	EB147	C05	D5	
A01-1236.e1	A01-1236.c1	EB147	A01	NAB 150 B1	
C01-0891.e1	C01-0891.c1	EB147	B01	C1	
K01-0535.e1	K01-0535.c1	EB147	C04	D4	
M03-0509.e1	M03-0509.c1	EB147	D02	E2	
C01-0889.e1	C01-0889.c1	EB147	A07	B7	
P01-0174.e1	P01-0174.c1	EB147	B07	C7	
U01-0084.e1	U01-0084.c1	EB147	C06	D6	
T01-0315.e1	T01-0315.c1	EB147	D01	E1	
J01-0532.e1	J01-0532.c1	EB147	C08	D8	
A01-1237.e1	A01-1237.c1	EB147	A02	B2	
E01-0737.e1	E01-0737.c1	EB147	B02	C2	
D01-0590.e1	D01-0590.c1	EB147	C03	D3	
N02-0556.e1	N02-0556.c1	EB147	D05	E5	
M04-0409.e1	M04-0409.c1	EB147	B06	C6	
C01-0888.e1	C01-0888.c1	EB147	A06	B6	
A01-1238.e1	A01-1238.c1	EB147	A03	B3	
E01-0738.e1	E01-0738.c1	EB147	B03	C3	
C01-0890.e1	C01-0890.c1	EB147	A08	B8	
R02-0539.e1	R02-0539.c1	EB147	D04	E4	
L01-0627.e1	L01-0627.c1	EB147	B08	C8	
A04-0676.e1	A04-0676.c1	EB147	C02	D2	
F01-0131.e1	F01-0131.c1	EB147	C01	D1	
C01-0887.e1	C01-0887.c1	EB147	A05	B5	
O01-0322.e1	O01-0322.c1	EB147	B05	C5	
Q01-0610.e1	Q01-0610.c1	EB147	D03	E3	
G01-0630.e1	G01-0630.c1	EB147	C07	D7	
E01-0739.e1	E01-0739.c1	EB147	B04	C4	
A01-1239.e1	A01-1239.c1	EB147	A04	B4	
