extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-1416.e1	A01-1416.c1	EB201	A01	NAB 159 L1	
R02-1002.e1	R02-1002.c1	EB201	B07	A7	
A01-1418.e1	A01-1418.c1	EB201	A03	L3	
M03-1000.e1	M03-1000.c1	EB201	D02	C2	
P01-1003.e1	P01-1003.c1	EB201	C08	B8	
A01-1420.e1	A01-1420.c1	EB201	A05	L5	
C01-1130.e1	C01-1130.c1	EB201	B04	A4	
C01-1128.e1	C01-1128.c1	EB201	B02	A2	
C01-1126.e1	C01-1126.c1	EB201	A08	L8	
F01-0151.e1	F01-0151.c1	EB201	C05	B5	
J01-1002.e1	J01-1002.c1	EB201	B06	A6	
Q01-1002.e1	Q01-1002.c1	EB201	C01	B1	
K01-0543.e1	K01-0543.c1	EB201	C03	B3	
L01-0658.e1	L01-0658.c1	EB201	D04	C4	
A01-1422.e1	A01-1422.c1	EB201	A07	L7	
C01-1129.e1	C01-1129.c1	EB201	B03	A3	
C01-1127.e1	C01-1127.c1	EB201	B01	NAB160 A1	
A01-1419.e1	A01-1419.c1	EB201	A04	L4	
J01-1001.e1	J01-1001.c1	EB201	B05	A5	
U01-0165.e1	U01-0165.c1	EB201	C06	B6	
A04-0567.e1	A04-0567.c1	EB201	C02	B2	
A01-1421.e1	A01-1421.c1	EB201	A06	L6	
M04-1000.e1	M04-1000.c1	EB201	D03	C3	
K01-0540.e1	K01-0540.c1	EB201	C04	B4	
D01-1001.e1	D01-1001.c1	EB201	B08	A8	
O01-0589.e1	O01-0589.c1	EB201	D01	C1	
A01-1417.e1	A01-1417.c1	EB201	A02	L2	
H01-1009.e1	H01-1009.c1	EB201	C07	B7	
N02-0595.e1	N02-0595.c1	EB201	D05	C5	
