extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
C01-1334.e1	C01-1334.c1	EB272	A01	NAB173 B1	
J01-1038.e1	J01-1038.c1	EB272	A07	B7	
EM-P1-2.e1	EM-P1-2.c1	EB272	C02	2	
EM-P3-4.e1	EM-P3-4.c1	EB272	D08	16	
Q01-1038.e1	Q01-1038.c1	EB272	B03	C3	
H01-1044.e1	H01-1044.c1	EB272	A06	B6	
U01-0105.e1	U01-0105.c1	EB272	B04	C4	
C01-1338.e1	C01-1338.c1	EB272	A05	B5	
EM-P2-4.e1	EM-P2-4.c1	EB272	D02	10	
EM-P2-2.e1	EM-P2-2.c1	EB272	C08	8	
EM-P3-6.e1	EM-P3-6.c1	EB272	E02	18	
K01-0471.e1	K01-0471.c1	EB272	B05	C5	
C01-1337.e1	C01-1337.c1	EB272	A04	B4	
W01-1025.e1	W01-1025.c1	EB272	B06	C6	
C01-1336.e1	C01-1336.c1	EB272	A03	B3	
EM-P4-6.e1	EM-P4-6.c1	EB272	E08	24	
G01-1022.e1	G01-1022.c1	EB272	B01	C1	
EM-P1-4.e1	EM-P1-4.c1	EB272	C04	4	
EM-P3-5.e1	EM-P3-5.c1	EB272	E01	17	
EM-P1-3.e1	EM-P1-3.c1	EB272	C03	3	
EM-P4-5.e1	EM-P4-5.c1	EB272	E07	23	
EM-P4-4.e1	EM-P4-4.c1	EB272	E06	22	
EM-P2-6.e1	EM-P2-6.c1	EB272	D04	12	
EM-P2-5.e1	EM-P2-5.c1	EB272	D03	11	
EM-P4-3.e1	EM-P4-3.c1	EB272	E05	21	
R02-1037.e1	R02-1037.c1	EB272	B02	C2	
EM-P3-1.e1	EM-P3-1.c1	EB272	D05	13	
C01-1335.e1	C01-1335.c1	EB272	A02	B2	
EM-P2-1.e1	EM-P2-1.c1	EB272	C07	7	
EM-P1-1.e1	EM-P1-1.c1	EB272	C01	1	
EM-P3-2.e1	EM-P3-2.c1	EB272	D06	14	
EM-P4-2.e1	EM-P4-2.c1	EB272	E04	20	
EM-P4-1.e1	EM-P4-1.c1	EB272	E03	19	
EM-P3-3.e1	EM-P3-3.c1	EB272	D07	15	
EM-P1-5.e1	EM-P1-5.c1	EB272	C05	5	
D01-1034.e1	D01-1034.c1	EB272	A08	B8	
EM-P1-6.e1	EM-P1-6.c1	EB272	C06	6	
EM-P2-3.e1	EM-P2-3.c1	EB272	D01	9	
K01-0496.e1	K01-0496.c1	EB274	C05	F5	
A01-1638.e1	A01-1638.c1	EB274	A08	D8	
N02-1019.e1	N02-1019.c1	EB274	C06	F6	
O01-1021.e1	O01-1021.c1	EB274	D01	G1	
N02-1020.e1	N02-1020.c1	EB274	C07	F7	
A01-1632.e1	A01-1632.c1	EB274	A02	D2	
J01-1039.e1	J01-1039.c1	EB274	C01	F1	
W01-1026.e1	W01-1026.c1	EB274	D04	G4	
R02-1038.e1	R02-1038.c1	EB274	D03	G3	
C01-1340.e1	C01-1340.c1	EB274	B02	E2	
M03-1032.e1	M03-1032.c1	EB274	C04	F4	
L01-1029.e1	L01-1029.c1	EB274	C03	F3	
H01-1045.e1	H01-1045.c1	EB274	B08	E8	
G01-1023.e1	G01-1023.c1	EB274	B07	E7	
C01-1339.e1	C01-1339.c1	EB274	B01	E1	
C01-1343.e1	C01-1343.c1	EB274	B05	E5	
A01-1634.e1	A01-1634.c1	EB274	A04	D4	
D01-1035.e1	D01-1035.c1	EB274	B06	E6	
A01-1633.e1	A01-1633.c1	EB274	A03	D3	
C01-1341.e1	C01-1341.c1	EB274	B03	E3	
A01-1636.e1	A01-1636.c1	EB274	A06	D6	
C01-1342.e1	C01-1342.c1	EB274	B04	E4	
A01-1635.e1	A01-1635.c1	EB274	A05	D5	
Q01-1039.e1	Q01-1039.c1	EB274	D02	G2	
O01-1020.e1	O01-1020.c1	EB274	C08	F8	
A01-1631.e1	A01-1631.c1	EB274	A01	NAB173 D1	
L01-1028.e1	L01-1028.c1	EB274	C02	F2	
A01-1637.e1	A01-1637.c1	EB274	A07	D7	
C01-1332.e1	C01-1332.c1	EB271	B04	K4	
C01-1331.e1	C01-1331.c1	EB271	B03	K3	
A01-1628.e1	A01-1628.c1	EB271	A06	J6	
W01-1024.e1	W01-1024.c1	EB271	C08	L8	
A01-1627.e1	A01-1627.c1	EB271	A05	J5	
H01-1043.e1	H01-1043.c1	EB271	D02	A2	
A01-1623.e1	A01-1623.c1	EB271	A01	NAB172 J1	
M03-1031.e1	M03-1031.c1	EB271	C02	L2	
A01-1629.e1	A01-1629.c1	EB271	A07	J7	
L01-1027.e1	L01-1027.c1	EB271	B07	K7	
C01-1329.e1	C01-1329.c1	EB271	B01	K1	
C01-1333.e1	C01-1333.c1	EB271	B05	K5	
P01-1025.e1	P01-1025.c1	EB271	B06	K6	
A01-1625.e1	A01-1625.c1	EB271	A03	J3	
A01-1626.e1	A01-1626.c1	EB271	A04	J4	
Q01-1036.e1	Q01-1036.c1	EB271	D03	A3	
N02-1018.e1	N02-1018.c1	EB271	D04	A4	
C01-1330.e1	C01-1330.c1	EB271	B02	K2	
M04-1016.e1	M04-1016.c1	EB271	C03	L3	
W02-1006.e1	W02-1006.c1	EB271	C04	L4	
D01-1033.e1	D01-1033.c1	EB271	B08	K8	
A01-1630.e1	A01-1630.c1	EB271	A08	J8	
W02-1007.e1	W02-1007.c1	EB271	C05	L5	
K01-1017.e1	K01-1017.c1	EB271	D01	NAB173 A1	
U01-0053.e1	U01-0053.c1	EB271	C06	L6	
J01-1037.e1	J01-1037.c1	EB271	D05	A5	
Q01-1037.e1	Q01-1037.c1	EB271	C07	L7	
A01-1624.e1	A01-1624.c1	EB271	A02	J2	
G01-1021.e1	G01-1021.c1	EB271	C01	L1	
R02-1036.e1	R02-1036.c1	EB271	D06	A6	
