Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/uL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Accepted Droplets,Positives,Negatives
A03,,,,,1,0.74441921710968,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,15212,9,15203
A03,,,,,2,13.6345882415771,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,15212,164,15048
A05,,,,,1,14.3560590744019,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19122,217,18905
A05,,,,,2,493.063629150391,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19122,6201,12921
A06,,,,,1,24.9958534240723,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19110,376,18734
A06,,,,,2,61.6477584838867,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19110,914,18196
A07,,,,,1,0.61201536655426,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18502,9,18493
A07,,,,,2,37.8888053894043,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18502,549,17953
A08,,,,,1,47.8131141662598,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18446,688,17758
A08,,,,,2,259.703216552734,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18446,3441,15005
A09,,,,,1,36.2762031555176,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,16498,469,16029
A09,,,,,2,636.690856933594,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,16498,6553,9945
A10,,,,,1,9.96093368530273,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17876,141,17735
A10,,,,,2,87.8595428466797,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17876,1206,16670
A11,,,,,1,1.50407958030701,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,16736,20,16716
A11,,,,,2,1197.78918457031,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,16736,10278,6458
A12,,,,,1,163.488754272461,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19199,2340,16859
A12,,,,,2,1037.38806152344,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19199,10783,8416
B01,,,,,1,10.3634176254272,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17672,145,17527
B01,,,,,2,268.253540039063,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17672,3394,14278
B03,,,,,1,0.137036889791489,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18359,2,18357
B03,,,,,2,2.40030360221863,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18359,35,18324
B05,,,,,1,9.12349319458008,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18265,132,18133
B05,,,,,2,372.630523681641,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18265,4683,13582
B06,,,,,1,14.9927291870117,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18821,223,18598
B06,,,,,2,32.2902145385742,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18821,477,18344
B07,,,,,1,0.494904488325119,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20337,8,20329
B07,,,,,2,207.154357910156,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20337,3088,17249
B08,,,,,1,40.2835273742676,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19005,599,18406
B08,,,,,2,1662.33776855469,OK,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19005,13936,5069
