Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/uL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Accepted Droplets,Positives,Negatives
A01,,,,,1,62.170783996582,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,14951,721,14230
A01,,,,,2,1452.14270019531,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,14951,10238,4713
A02,,,,,1,48.9621505737305,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18388,702,17686
A02,,,,,2,66.5809555053711,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18388,948,17440
A03,,,,,1,28.0829124450684,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19023,420,18603
A03,,,,,2,40.8594017028809,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19023,608,18415
A04,,,,,1,29.3530712127686,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,16865,389,16476
A04,,,,,2,70.7966461181641,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,16865,923,15942
A05,,,,,1,51.0902900695801,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20099,800,19299
A05,,,,,2,53.3735771179199,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20099,835,19264
A06,,,,,1,109.031120300293,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20282,1684,18598
A06,,,,,2,420.819091796875,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20282,5767,14515
A07,,,,,1,19.3510112762451,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17948,274,17674
A07,,,,,2,59.1166038513184,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17948,824,17124
A08,,,,,1,23.0563621520996,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19160,348,18812
A08,,,,,2,2.89193940162659,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19160,44,19116
A09,,,,,1,72.2964172363281,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19658,1098,18560
A09,,,,,2,64.6613159179688,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19658,985,18673
A10,,,,,1,202.460662841797,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,17791,2645,15146
A10,,,,,2,630.538940429688,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,17791,7014,10777
A11,,,,,1,55.4790802001953,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18263,788,17475
A11,,,,,2,118.125053405762,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18263,1637,16626
A12,,,,,1,52.4225006103516,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,13327,544,12783
A12,,,,,2,67.0708312988281,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,13327,692,12635
B01,,,,,1,11.6023626327515,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,16664,153,16511
B01,,,,,2,4.30995035171509,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,16664,57,16607
B02,,,,,1,46.1135787963867,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19113,688,18425
B02,,,,,2,114.718254089355,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19113,1666,17447
B03,,,,,1,22.2546653747559,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20072,352,19720
B03,,,,,2,28.9059715270996,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20072,456,19616
B04,,,,,1,43.2250595092773,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18798,635,18163
B04,,,,,2,1042.77575683594,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18798,10593,8205
B05,,,,,1,119.874320983887,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19813,1801,18012
B05,,,,,2,111.244491577148,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19813,1677,18136
B06,,,,,1,93.4452819824219,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19973,1430,18543
B06,,,,,2,211.935668945313,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19973,3097,16876
B07,,,,,1,61.3362464904785,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19751,940,18811
B07,,,,,2,1.46563076972961,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19751,23,19728
B08,,,,,1,20.283634185791,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20880,334,20546
B08,,,,,2,300.416442871094,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20880,4436,16444
B09,,,,,1,42.753776550293,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19660,657,19003
B09,,,,,2,110.472381591797,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19660,1653,18007
B10,,,,,1,115.542320251465,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20578,1806,18772
B10,,,,,2,154.950485229492,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20578,2385,18193
B11,,,,,1,45.4816703796387,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,18895,671,18224
B11,,,,,2,145.054702758789,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,18895,2058,16837
B12,,,,,1,10.9897842407227,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19198,167,19031
B12,,,,,2,31.9840679168701,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19198,482,18716
C02,,,,,1,18.9001731872559,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,16093,240,15853
C02,,,,,2,41.6385345458984,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,16093,524,15569
C03,,,,,1,49.0235710144043,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19595,749,18846
