extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
M03-1030.e1	M03-1030.c1	EB269	B04	I2	
U01-0163.e1	U01-0163.c1	EB269	F02	G6	
O01-1019.e1	O01-1019.c1	EB269	D03	H4	
DH-5.e1	DH-5.c1	EB269	D05		
EP3.e1	EP3.c1	EB269	A08		
K01-1016.e1	K01-1016.c1	EB269	E02	G5	
MR9.e1	MR9.c1	EB269	G09		
R02-1035.e1	R02-1035.c1	EB269	G02	G7	
MR7.e1	MR7.c1	EB269	E09		
EP2.e1	EP2.c1	EB269	H07		
ODL5.e1	ODL5.c1	EB269	A06		
M03-1029.e1	M03-1029.c1	EB269	A04	I1	
MR5.e1	MR5.c1	EB269	C09		
G01-1020.e1	G01-1020.c1	EB269	C02	G3	
A01-1621.e1	A01-1621.c1	EB269	D01	F4	
DC4.e1	DC4.c1	EB269	D10		
EP6.e1	EP6.c1	EB269	B08		
W01-1023.e1	W01-1023.c1	EB269	A03	H1	
WR7.e1	WR7.c1	EB269	C07		
M61655.e1	M61655.c1	EB269	A05		
A01-1619.e1	A01-1619.c1	EB269	B01	F2	
DC2.e1	DC2.c1	EB269	B10		
EP8.e1	EP8.c1	EB269	D08		
MR10.e1	MR10.c1	EB269	H09		
ODL8.e1	ODL8.c1	EB269	D06		
J01-1036.e1	J01-1036.c1	EB269	H02	G8	
WR9.e1	WR9.c1	EB269	E07		
EP1.e1	EP1.c1	EB269	G07		
P01-1023.e1	P01-1023.c1	EB269	B03	H2	
WR10.e1	WR10.c1	EB269	F07		
TOP10.e1	TOP10.c1	EB269	B05		
A01-1618.e1	A01-1618.c1	EB269	A01	NAB172 F1	
DC1.e1	DC1.c1	EB269	A10		
ODL2.e1	ODL2.c1	EB269	F05		
D01-1032.e1	D01-1032.c1	EB269	G03	H7	
N02-1016.e1	N02-1016.c1	EB269	E03	H5	
WR6.e1	WR6.c1	EB269	B07		
N02-1017.e1	N02-1017.c1	EB269	F03	H6	
DC10.e1	DC10.c1	EB269	B11		
WR2.e1	WR2.c1	EB269	H06		
MR6.e1	MR6.c1	EB269	D09		
H01-1042.e1	H01-1042.c1	EB269	D02	G4	
DC3.e1	DC3.c1	EB269	C10		
A01-1620.e1	A01-1620.c1	EB269	C01	F3	
ODL3.e1	ODL3.c1	EB269	G05		
ODL1.e1	ODL1.c1	EB269	E05		
P01-1024.e1	P01-1024.c1	EB269	C03	H3	
WR3.e1	WR3.c1	EB269	A07		
MR2.e1	MR2.c1	EB269	H08		
DC6.e1	DC6.c1	EB269	F10		
C01-1324.e1	C01-1324.c1	EB269	F01	F6	
DC7.e1	DC7.c1	EB269	G10		
DC5.e1	DC5.c1	EB269	E10		
C3000.e1	C3000.c1	EB269	C05		
C01-1325.e1	C01-1325.c1	EB269	G01	F7	
A01-1622.e1	A01-1622.c1	EB269	E01	F5	
DC9.e1	DC9.c1	EB269	A11		
DC8.e1	DC8.c1	EB269	H10		
EP10.e1	EP10.c1	EB269	F08		
C01-1326.e1	C01-1326.c1	EB269	H01	F8	
ODL7.e1	ODL7.c1	EB269	C06		
M04-1015.e1	M04-1015.c1	EB269	C04	I3	
C01-1327.e1	C01-1327.c1	EB269	A02	G1	
MR3.e1	MR3.c1	EB269	A09		
EP9.e1	EP9.c1	EB269	E08		
MR1.e1	MR1.c1	EB269	G08		
WR8.e1	WR8.c1	EB269	D07		
ODL9.e1	ODL9.c1	EB269	E06		
WR1.e1	WR1.c1	EB269	G06		
ODL4.e1	ODL4.c1	EB269	H05		
EP7.e1	EP7.c1	EB269	C08		
L01-1026.e1	L01-1026.c1	EB269	H03	H8	
MR4.e1	MR4.c1	EB269	B09		
C01-1328.e1	C01-1328.c1	EB269	B02	G2	
ODL10.e1	ODL10.c1	EB269	F06		
