extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
C01-1210.e1	C01-1210.c1	EB234	A06	A6	
C01-1211.e1	C01-1211.c1	EB234	A07	A7	
R02-1021.e1	R02-1021.c1	EB234	B08	B8	
J01-1021.e1	J01-1021.c1	EB234	B03	B3	
L01-1013.e1	L01-1013.c1	EB234	C02	C2	
C01-1212.e1	C01-1212.c1	EB234	A08	A8	
T01-0303.e1	T01-0303.c1	EB234	D02	D2	
D01-1018.e1	D01-1018.c1	EB234	D05	D5	
W01-1008.e1	W01-1008.c1	EB234	B07	B7	
M03-1015.e1	M03-1015.c1	EB234	C05	C5	
N03-1003.e1	N03-1003.c1	EB234	B06	B6	
A01-1540.e1	A01-1540.c1	EB234	A03	A3	
Q01-1021.e1	Q01-1021.c1	EB234	D04	D4	
P01-1015.e1	P01-1015.c1	EB234	C04	C4	
N02-1010.e1	N02-1010.c1	EB234	C01	C1	
A04-0585.e1	A04-0585.c1	EB234	D01	D1	
O01-1008.e1	O01-1008.c1	EB234	C03	C3	
G01-1008.e1	G01-1008.c1	EB234	D03	D3	
A01-1542.e1	A01-1542.c1	EB234	A05	A5	
A01-1539.e1	A01-1539.c1	EB234	A02	A2	
H01-1027.e1	H01-1027.c1	EB234	C08	C8	
C01-1214.e1	C01-1214.c1	EB234	B02	B2	
U01-0154.e1	U01-0154.c1	EB234	B05	B5	
F01-1011.e1	F01-1011.c1	EB234	D07	D7	
M04-1006.e1	M04-1006.c1	EB234	C06	C6	
K01-0463.e1	K01-0463.c1	EB234	D06	D6	
D01-1017.e1	D01-1017.c1	EB234	C07	C7	
Q01-1020.e1	Q01-1020.c1	EB234	B04	B4	
C01-1213.e1	C01-1213.c1	EB234	B01	B1	
A01-1538.e1	A01-1538.c1	EB234	A01	NAB 166 A1	
A01-1541.e1	A01-1541.c1	EB234	A04	A4	
A01-1535.e1	A01-1535.c1	EB232	A04	I4	
A01-1532.e1	A01-1532.c1	EB232	A01	NAB 165 I1	
C01-1276.e1	C01-1276.c1	EB232	B01	J1	
M04-1005.e1	M04-1005.c1	EB232	B04	J4	
F01-1010.e1	F01-1010.c1	EB232	C07	K7	
A04-0587.e1	A04-0587.c1	EB232	C06	K6	
R02-1020.e1	R02-1020.c1	EB232	B05	J5	
C01-1277.e1	C01-1277.c1	EB232	B02	J2	
W02-1001.e1	W02-1001.c1	EB232	D03	L3	
G01-1007.e1	G01-1007.c1	EB232	C03	K3	
A01-1533.e1	A01-1533.c1	EB232	A02	I2	
L01-1012.e1	L01-1012.c1	EB232	C08	K8	
A01-1536.e1	A01-1536.c1	EB232	A05	I5	
P01-1014.e1	P01-1014.c1	EB232	D01	L1	
K01-0486.e1	K01-0486.c1	EB232	C01	K1	
H01-1026.e1	H01-1026.c1	EB232	C04	K4	
O01-1007.e1	O01-1007.c1	EB232	C05	K5	
U01-0178.e1	U01-0178.c1	EB232	B06	J6	
M03-1014.e1	M03-1014.c1	EB232	B07	J7	
J01-1020.e1	J01-1020.c1	EB232	D02	L2	
C01-1275.e1	C01-1275.c1	EB232	A08	I8	
W01-1007.e1	W01-1007.c1	EB232	C02	K2	
A01-1534.e1	A01-1534.c1	EB232	A03	I3	
N02-1005.e1	N02-1005.c1	EB232	B08	J8	
C01-1274.e1	C01-1274.c1	EB232	A07	I7	
A01-1537.e1	A01-1537.c1	EB232	A06	I6	
C01-1278.e1	C01-1278.c1	EB232	B03	J3	
F01-1009.e1	F01-1009.c1	EB230	B04	E4	
C01-1271.e1	C01-1271.c1	EB230	B01	E1	
P01-1013.e1	P01-1013.c1	EB230	E01	H1	
A01-1526.e1	A01-1526.c1	EB230	A01	NAB165 D1	
A01-1529.e1	A01-1529.c1	EB230	A04	D4	
N02-1004.e1	N02-1004.c1	EB230	D03	G3	
L01-1011.e1	L01-1011.c1	EB230	C03	F3	
A01-1530.e1	A01-1530.c1	EB230	A05	D5	
M03-1013.e1	M03-1013.c1	EB230	D08	G8	
J01-1018.e1	J01-1018.c1	EB230	C08	F8	
A01-1527.e1	A01-1527.c1	EB230	A02	D2	
C01-1272.e1	C01-1272.c1	EB230	B02	E2	
J01-1019.e1	J01-1019.c1	EB230	E02	H2	
Q01-1019.e1	Q01-1019.c1	EB230	C07	F7	
A04-0589.e1	A04-0589.c1	EB230	D06	G6	
A04-0588.e1	A04-0588.c1	EB230	D07	G7	
K01-0482.e1	K01-0482.c1	EB230	B05	E5	
G01-1006.e1	G01-1006.c1	EB230	C06	F6	
H01-1025.e1	H01-1025.c1	EB230	C04	F4	
O01-1006.e1	O01-1006.c1	EB230	D04	G4	
R02-1019.e1	R02-1019.c1	EB230	D01	G1	
W01-1006.e1	W01-1006.c1	EB230	C01	F1	
C01-1269.e1	C01-1269.c1	EB230	A07	D7	
A01-1531.e1	A01-1531.c1	EB230	A06	D6	
T01-0302.e1	T01-0302.c1	EB230	B08	E8	
C01-1273.e1	C01-1273.c1	EB230	B03	E3	
N03-1002.e1	N03-1002.c1	EB230	D02	G2	
W02-1000.e1	W02-1000.c1	EB230	C02	F2	
C01-1270.e1	C01-1270.c1	EB230	A08	D8	
U01-0169.e1	U01-0169.c1	EB230	C05	F5	
Q01-1018.e1	Q01-1018.c1	EB230	B06	E6	
M04-1004.e1	M04-1004.c1	EB230	D05	G5	
T01-0301.e1	T01-0301.c1	EB230	B07	E7	
A01-1528.e1	A01-1528.c1	EB230	A03	D3	
