extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-0967.e1	A01-0967.c1	EB77	A02	I2	
N03-0463.e1	N03-0463.c1	EB77	D03	L3	
U01-0057.e1	U01-0057.c1	EB77	C02	K2	
C01-0714.e1	C01-0714.c1	EB77	B03	J3	
G01-0574.e1	G01-0574.c1	EB77	C08	K8	
C01-0711.e1	C01-0711.c1	EB77	A08	I8	
P01-0124.e1	P01-0124.c1	EB77	E02	A2	
J01-0416.e1	J01-0416.c1	EB77	D01	L1	
A01-0972.e1	A01-0972.c1	EB77	A07	I7	
K01-0452.e1	K01-0452.c1	EB77	C05	K5	
A01-0969.e1	A01-0969.c1	EB77	A04	I4	
Q01-0516.e1	Q01-0516.c1	EB77	C07	K7	
C01-0712.e1	C01-0712.c1	EB77	B01	J1	
A01-0970.e1	A01-0970.c1	EB77	A05	I5	
D01-0550.e1	D01-0550.c1	EB77	C04	K4	
A01-0971.e1	A01-0971.c1	EB77	A06	I6	
Q01-0517.e1	Q01-0517.c1	EB77	C06	K6	
U01-0077.e1	U01-0077.c1	EB77	D06	L6	
L01-0562.e1	L01-0562.c1	EB77	E01	NAB 138 A1	
E01-0322.e1	E01-0322.c1	EB77	B06	J6	
A04-0557.e1	A04-0557.c1	EB77	D07	L7	
O01-0500.e1	O01-0500.c1	EB77	D04	L4	
A01-0966.e1	A01-0966.c1	EB77	A01	NAB 137 I1	
E01-0321.e1	E01-0321.c1	EB77	B05	J5	
E01-0323.e1	E01-0323.c1	EB77	B07	J7	
R02-0457.e1	R02-0457.c1	EB77	C01	K1	
C01-0715.e1	C01-0715.c1	EB77	B04	J4	
K01-0451.e1	K01-0451.c1	EB77	D05	L5	
E01-0324.e1	E01-0324.c1	EB77	B08	J8	
M03-0392.e1	M03-0392.c1	EB77	E03	A3	
N02-0371.e1	N02-0371.c1	EB77	D08	L8	
A01-0968.e1	A01-0968.c1	EB77	A03	I3	
M04-0262.e1	M04-0262.c1	EB77	D02	L2	
C01-0713.e1	C01-0713.c1	EB77	B02	J2	
H01-0938.e1	H01-0938.c1	EB77	C03	K3	
