extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
R01-0485.e1	R01-0485.c1	EB50	B06		
A01-0882.e1	A01-0882.c1	EB50	A05		
Q01-0503.e1	Q01-0503.c1	EB50	B07		
P01-0105.e1	P01-0105.c1	EB50	C01		
N03-0473.e1	N03-0473.c1	EB50	C04		
A04-0531.e1	A04-0531.c1	EB50	B03		
N03-0493.e1	N03-0493.c1	EB50	C07		
H01-0919.e1	H01-0919.c1	EB50	C06		
E01-0447.e1	E01-0447.c1	EB50	B01		
E01-0446.e1	E01-0446.c1	EB50	A08		
U01-0068.e1	U01-0068.c1	EB50	C03		
N02-0454.e1	N02-0454.c1	EB50	B04		
A01-0879.e1	A01-0879.c1	EB50	A02		
A02-1332.e1	A02-1332.c1	EB50	C08		
O01-0491.e1	O01-0491.c1	EB50	C02		
A01-0880.e1	A01-0880.c1	EB50	A03		
A01-0883.e1	A01-0883.c1	EB50	A06		
M03-0295.e1	M03-0295.c1	EB50	B05		
E01-0445.e1	E01-0445.c1	EB50	A07		
A01-0878.e1	A01-0878.c1	EB50	A01		
M04-0206.e1	M04-0206.c1	EB50	B08		
A01-0881.e1	A01-0881.c1	EB50	A04		
E01-0448.e1	E01-0448.c1	EB50	B02		
G01-0488.e1	G01-0488.c1	EB50	C05		
T01-0265.e1	T01-0265.c1	EB51	A05		
A02-1341.e1	A02-1341.c1	EB51	A01		
K01-0389.e1	K01-0389.c1	EB51	A04		
R02-0467.e1	R02-0467.c1	EB51	A03		
J01-0402.e1	J01-0402.c1	EB51	A02		
R02-0378.e1	R02-0378.c1	EB47	C03	I3	
A01-0866.e1	A01-0866.c1	EB47	A02	G2	
L01-0535.e1	L01-0535.c1	EB47	B04	H4	
H01-0914.e1	H01-0914.c1	EB47	B01	H1	
T01-0263.e1	T01-0263.c1	EB47	C05	I5	
D01-0424.e1	D01-0424.c1	EB47	A08	G8	
A01-0868.e1	A01-0868.c1	EB47	A04	G4	
J01-0352.e1	J01-0352.c1	EB47	B02	H2	
A01-0865.e1	A01-0865.c1	EB47	A01	NAB 132 G1	
O01-0473.e1	O01-0473.c1	EB47	B08	H8	
T01-0262.e1	T01-0262.c1	EB47	C04	I4	
K01-0399.e1	K01-0399.c1	EB47	B03	H3	
M03-0280.e1	M03-0280.c1	EB47	B05	H5	
A01-0871.e1	A01-0871.c1	EB47	A06	G6	
P01-0108.e1	P01-0108.c1	EB47	C01	I1	
A04-0541.e1	A04-0541.c1	EB47	A07	G7	
R01-0403.e1	R01-0403.c1	EB47	C02	I2	
A01-0867.e1	A01-0867.c1	EB47	A03	G3	
A01-0869.e1	A01-0869.c1	EB47	A05	G5	
M04-0201.e1	M04-0201.c1	EB47	B06	H6	
N02-0449.e1	N02-0449.c1	EB47	B07	H7	
Q01-0500.e1	Q01-0500.c1	EB46	C08	E8	
A01-0861.e1	A01-0861.c1	EB46	A03	C3	
M03-0286.e1	M03-0286.c1	EB46	C02	E2	
A04-0532.e1	A04-0532.c1	EB46	A07	C7	
A01-0864.e1	A01-0864.c1	EB46	A06	C6	
G01-0525.e1	G01-0525.c1	EB46	B05	D5	
U01-0056.e1	U01-0056.c1	EB46	D02	F2	
K01-0398.e1	K01-0398.c1	EB46	B08	D8	
A01-0859.e1	A01-0859.c1	EB46	A01	NAB132 C1	
A01-0862.e1	A01-0862.c1	EB46	A04	C4	
E01-0439.e1	E01-0439.c1	EB46	D05	F5	
E01-0434.e1	E01-0434.c1	EB46	B02	D2	
N03-0488.e1	N03-0488.c1	EB46	C05	E5	
J01-0351.e1	J01-0351.c1	EB46	B07	D7	
H01-0913.e1	H01-0913.c1	EB46	B06	D6	
E01-0438.e1	E01-0438.c1	EB46	D04	F4	
A01-0863.e1	A01-0863.c1	EB46	A05	C5	
R02-0376.e1	R02-0376.c1	EB46	D01	F1	
L01-0545.e1	L01-0545.c1	EB46	C01	E1	
E01-0435.e1	E01-0435.c1	EB46	B03	D3	
N02-0431.e1	N02-0431.c1	EB46	C04	E4	
O01-0474.e1	O01-0474.c1	EB46	C06	E6	
P01-0110.e1	P01-0110.c1	EB46	C07	E7	
E01-0437.e1	E01-0437.c1	EB46	D03	F3	
D01-0422.e1	D01-0422.c1	EB46	A08	C8	
E01-0433.e1	E01-0433.c1	EB46	B01	D1	
E01-0436.e1	E01-0436.c1	EB46	B04	D4	
A01-0860.e1	A01-0860.c1	EB46	A02	C2	
E01-0440.e1	E01-0440.c1	EB46	D06	F6	
Q01-0501.e1	Q01-0501.c1	EB46	D07	F7	
M04-0203.e1	M04-0203.c1	EB46	C03	E3	
U01-0083.e1	U01-0083.c1	EB49	D02	A2	
G01-0494.e1	G01-0494.c1	EB49	B05	K5	
A01-0877.e1	A01-0877.c1	EB49	A06	J6	
A04-0542.e1	A04-0542.c1	EB49	A07	J7	
M03-0281.e1	M03-0281.c1	EB49	C02	L2	
A01-0874.e1	A01-0874.c1	EB49	A03	J3	
R02-0466.e1	R02-0466.c1	EB49	C08	L8	
O01-0493.e1	O01-0493.c1	EB49	C05	L5	
E01-0442.e1	E01-0442.c1	EB49	B02	K2	
A01-0875.e1	A01-0875.c1	EB49	A04	J4	
A01-0872.e1	A01-0872.c1	EB49	A01	NAB 132 J1	
K01-0382.e1	K01-0382.c1	EB49	B08	K8	
N02-0370.e1	N02-0370.c1	EB49	C04	L4	
E01-0443.e1	E01-0443.c1	EB49	B03	K3	
L01-0540.e1	L01-0540.c1	EB49	C01	L1	
T01-0264.e1	T01-0264.c1	EB49	D01	NAB133 A1	
A01-0876.e1	A01-0876.c1	EB49	A05	J5	
H01-0918.e1	H01-0918.c1	EB49	B06	K6	
J01-0401.e1	J01-0401.c1	EB49	B07	K7	
M04-0214.e1	M04-0214.c1	EB49	C03	L3	
A01-0873.e1	A01-0873.c1	EB49	A02	J2	
E01-0444.e1	E01-0444.c1	EB49	B04	K4	
E01-0441.e1	E01-0441.c1	EB49	B01	K1	
D01-0423.e1	D01-0423.c1	EB49	A08	J8	
Q01-0502.e1	Q01-0502.c1	EB49	C07	L7	
U01-0098.e1	U01-0098.c1	EB49	D03	A3	
P01-0106.e1	P01-0106.c1	EB49	C06	L6	
